Region,Basin,LayerName,MonthlyMeanRainfall,LayerDate,Year,Month,Fyear,AnnualMeanRainfall,AnnualLtm,monthly_ltm,MonthlyMeanRainfallPercentileRank,AnnualMeanRainfallPercentileRank,annual_anomaly,monthly_anomaly,annual_percentage_of_ltm,monthly_percentage_of_ltm
Mackay Whitsunday Isaac,O'Connell,n3_rainfall_1302,16,2019-06-30,2019,Jun,2019,1941,1594,50,20,78,347,-34,121.8,32
Mackay Whitsunday Isaac,O'Connell,n3_rainfall_1303,82,2019-07-31,2019,Jul,2020,1353,1594,32,90,45,-241,50,84.9,256.2
Mackay Whitsunday Isaac,O'Connell,n3_rainfall_1304,8,2019-08-31,2019,Aug,2020,1353,1594,28,37,45,-241,-20,84.9,28.6
Mackay Whitsunday Isaac,O'Connell,n3_rainfall_1305,1,2019-09-30,2019,Sep,2020,1353,1594,26,10,45,-241,-25,84.9,3.8
Mackay Whitsunday Isaac,O'Connell,n3_rainfall_1306,43,2019-10-31,2019,Oct,2020,1353,1594,40,70,45,-241,3,84.9,107.5
Mackay Whitsunday Isaac,O'Connell,n3_rainfall_1307,9,2019-11-30,2019,Nov,2020,1353,1594,89,7,45,-241,-80,84.9,10.1
Mackay Whitsunday Isaac,O'Connell,n3_rainfall_1308,231,2019-12-31,2019,Dec,2020,1353,1594,210,83,45,-241,21,84.9,110
Mackay Whitsunday Isaac,O'Connell,n3_rainfall_1309,262,2020-01-31,2020,Jan,2020,1353,1594,333,43,45,-241,-71,84.9,78.7
Mackay Whitsunday Isaac,O'Connell,n3_rainfall_1310,364,2020-02-29,2020,Feb,2020,1353,1594,378,63,45,-241,-14,84.9,96.3
Mackay Whitsunday Isaac,O'Connell,n3_rainfall_1311,189,2020-03-31,2020,Mar,2020,1353,1594,240,60,45,-241,-51,84.9,78.8
Mackay Whitsunday Isaac,O'Connell,n3_rainfall_1312,33,2020-04-30,2020,Apr,2020,1353,1594,106,7,45,-241,-73,84.9,31.1
Mackay Whitsunday Isaac,O'Connell,n3_rainfall_1313,106,2020-05-31,2020,May,2020,1353,1594,63,83,45,-241,43,84.9,168.3
Mackay Whitsunday Isaac,O'Connell,n3_rainfall_1314,25,2020-06-30,2020,Jun,2020,1353,1594,50,37,45,-241,-25,84.9,50
Mackay Whitsunday Isaac,O'Connell,n3_rainfall_1327,10,2021-07-31,2021,Jul,2022,1291,1594,32,37,42,-303,-22,81,31.2
Mackay Whitsunday Isaac,O'Connell,n3_rainfall_1328,86,2021-08-31,2021,Aug,2022,1291,1594,28,93,42,-303,58,81,307.1
Mackay Whitsunday Isaac,O'Connell,n3_rainfall_1329,8,2021-09-30,2021,Sep,2022,1291,1594,26,40,42,-303,-18,81,30.8
Mackay Whitsunday Isaac,O'Connell,n3_rainfall_1330,30,2021-10-31,2021,Oct,2022,1291,1594,40,50,42,-303,-10,81,75
Mackay Whitsunday Isaac,O'Connell,n3_rainfall_1331,173,2021-11-30,2021,Nov,2022,1291,1594,89,83,42,-303,84,81,194.4
Mackay Whitsunday Isaac,O'Connell,n3_rainfall_1332,176,2021-12-31,2021,Dec,2022,1291,1594,210,60,42,-303,-34,81,83.8
Mackay Whitsunday Isaac,O'Connell,n3_rainfall_1333,140,2022-01-31,2022,Jan,2022,1291,1594,333,17,42,-303,-193,81,42
Mackay Whitsunday Isaac,O'Connell,n3_rainfall_1334,178,2022-02-28,2022,Feb,2022,1291,1594,378,27,42,-303,-200,81,47.1
Mackay Whitsunday Isaac,O'Connell,n3_rainfall_1335,95,2022-03-31,2022,Mar,2022,1291,1594,240,40,42,-303,-145,81,39.6
Mackay Whitsunday Isaac,O'Connell,n3_rainfall_1336,194,2022-04-30,2022,Apr,2022,1291,1594,106,87,42,-303,88,81,183
Mackay Whitsunday Isaac,O'Connell,n3_rainfall_1337,196,2022-05-31,2022,May,2022,1291,1594,63,100,42,-303,133,81,311.1
Mackay Whitsunday Isaac,O'Connell,n3_rainfall_1338,5,2022-06-30,2022,Jun,2022,1291,1594,50,3,42,-303,-45,81,10
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_955,8,1990-07-31,1990,Jul,1991,3215,1463,35,33,94,1752,-27,219.8,22.9
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_956,3,1990-08-31,1990,Aug,1991,3215,1463,35,23,94,1752,-32,219.8,8.6
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_957,17,1990-09-30,1990,Sep,1991,3215,1463,26,57,94,1752,-9,219.8,65.4
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_958,16,1990-10-31,1990,Oct,1991,3215,1463,41,27,94,1752,-25,219.8,39
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_959,7,1990-11-30,1990,Nov,1991,3215,1463,85,3,94,1752,-78,219.8,8.2
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_960,1124,1990-12-31,1990,Dec,1991,3215,1463,196,100,94,1752,928,219.8,573.5
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_961,946,1991-01-31,1991,Jan,1991,3215,1463,285,100,94,1752,661,219.8,331.9
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_962,915,1991-02-28,1991,Feb,1991,3215,1463,328,100,94,1752,587,219.8,279
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_963,39,1991-03-31,1991,Mar,1991,3215,1463,218,13,94,1752,-179,219.8,17.9
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_964,30,1991-04-30,1991,Apr,1991,3215,1463,95,7,94,1752,-65,219.8,31.6
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_965,80,1991-05-31,1991,May,1991,3215,1463,60,67,94,1752,20,219.8,133.3
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_966,30,1991-06-30,1991,Jun,1991,3215,1463,59,37,94,1752,-29,219.8,50.8
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_967,5,1991-07-31,1991,Jul,1992,681,1463,35,23,0,-782,-30,46.5,14.3
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_968,4,1991-08-31,1991,Aug,1992,681,1463,35,30,0,-782,-31,46.5,11.4
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_969,0,1991-09-30,1991,Sep,1992,681,1463,26,0,0,-782,-26,46.5,0
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_970,9,1991-10-31,1991,Oct,1992,681,1463,41,10,0,-782,-32,46.5,22
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_971,102,1991-11-30,1991,Nov,1992,681,1463,85,73,0,-782,17,46.5,120
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_972,187,1991-12-31,1991,Dec,1992,681,1463,196,73,0,-782,-9,46.5,95.4
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_973,43,1992-01-31,1992,Jan,1992,681,1463,285,3,0,-782,-242,46.5,15.1
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_974,132,1992-02-29,1992,Feb,1992,681,1463,328,23,0,-782,-196,46.5,40.2
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_975,33,1992-03-31,1992,Mar,1992,681,1463,218,7,0,-782,-185,46.5,15.1
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_976,49,1992-04-30,1992,Apr,1992,681,1463,95,43,0,-782,-46,46.5,51.6
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_977,99,1992-05-31,1992,May,1992,681,1463,60,87,0,-782,39,46.5,165
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_978,18,1992-06-30,1992,Jun,1992,681,1463,59,17,0,-782,-41,46.5,30.5
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_979,9,1992-07-31,1992,Jul,1993,963,1463,35,40,23,-500,-26,65.8,25.7
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_980,14,1992-08-31,1992,Aug,1993,963,1463,35,47,23,-500,-21,65.8,40
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_981,35,1992-09-30,1992,Sep,1993,963,1463,26,73,23,-500,9,65.8,134.6
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_982,20,1992-10-31,1992,Oct,1993,963,1463,41,33,23,-500,-21,65.8,48.8
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_983,16,1992-11-30,1992,Nov,1993,963,1463,85,7,23,-500,-69,65.8,18.8
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_984,129,1992-12-31,1992,Dec,1993,963,1463,196,43,23,-500,-67,65.8,65.8
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_985,399,1993-01-31,1993,Jan,1993,963,1463,285,77,23,-500,114,65.8,140
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_986,125,1993-02-28,1993,Feb,1993,963,1463,328,20,23,-500,-203,65.8,38.1
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_987,55,1993-03-31,1993,Mar,1993,963,1463,218,20,23,-500,-163,65.8,25.2
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_988,85,1993-04-30,1993,Apr,1993,963,1463,95,57,23,-500,-10,65.8,89.5
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_989,46,1993-05-31,1993,May,1993,963,1463,60,50,23,-500,-14,65.8,76.7
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_990,30,1993-06-30,1993,Jun,1993,963,1463,59,37,23,-500,-29,65.8,50.8
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_991,46,1993-07-31,1993,Jul,1994,1240,1463,35,83,49,-223,11,84.8,131.4
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_992,48,1993-08-31,1993,Aug,1994,1240,1463,35,77,49,-223,13,84.8,137.1
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_993,48,1993-09-30,1993,Sep,1994,1240,1463,26,87,49,-223,22,84.8,184.6
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_994,75,1993-10-31,1993,Oct,1994,1240,1463,41,90,49,-223,34,84.8,182.9
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_995,127,1993-11-30,1993,Nov,1994,1240,1463,85,83,49,-223,42,84.8,149.4
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_996,169,1993-12-31,1993,Dec,1994,1240,1463,196,60,49,-223,-27,84.8,86.2
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_997,85,1994-01-31,1994,Jan,1994,1240,1463,285,10,49,-223,-200,84.8,29.8
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_998,222,1994-02-28,1994,Feb,1994,1240,1463,328,40,49,-223,-106,84.8,67.7
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_999,287,1994-03-31,1994,Mar,1994,1240,1463,218,80,49,-223,69,84.8,131.7
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1000,50,1994-04-30,1994,Apr,1994,1240,1463,95,47,49,-223,-45,84.8,52.6
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1001,52,1994-05-31,1994,May,1994,1240,1463,60,53,49,-223,-8,84.8,86.7
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1002,31,1994-06-30,1994,Jun,1994,1240,1463,59,43,49,-223,-28,84.8,52.5
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1003,33,1994-07-31,1994,Jul,1995,863,1463,35,77,10,-600,-2,59,94.3
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1004,4,1994-08-31,1994,Aug,1995,863,1463,35,30,10,-600,-31,59,11.4
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1005,5,1994-09-30,1994,Sep,1995,863,1463,26,33,10,-600,-21,59,19.2
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1006,40,1994-10-31,1994,Oct,1995,863,1463,41,60,10,-600,-1,59,97.6
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1007,35,1994-11-30,1994,Nov,1995,863,1463,85,33,10,-600,-50,59,41.2
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1008,110,1994-12-31,1994,Dec,1995,863,1463,196,23,10,-600,-86,59,56.1
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1009,168,1995-01-31,1995,Jan,1995,863,1463,285,30,10,-600,-117,59,58.9
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1010,278,1995-02-28,1995,Feb,1995,863,1463,328,57,10,-600,-50,59,84.8
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1011,51,1995-03-31,1995,Mar,1995,863,1463,218,17,10,-600,-167,59,23.4
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1012,45,1995-04-30,1995,Apr,1995,863,1463,95,33,10,-600,-50,59,47.4
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1013,45,1995-05-31,1995,May,1995,863,1463,60,47,10,-600,-15,59,75
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1014,49,1995-06-30,1995,Jun,1995,863,1463,59,60,10,-600,-10,59,83.1
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1015,4,1995-07-31,1995,Jul,1996,1132,1463,35,17,39,-331,-31,77.4,11.4
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1016,132,1995-08-31,1995,Aug,1996,1132,1463,35,97,39,-331,97,77.4,377.1
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1017,11,1995-09-30,1995,Sep,1996,1132,1463,26,47,39,-331,-15,77.4,42.3
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1018,64,1995-10-31,1995,Oct,1996,1132,1463,41,83,39,-331,23,77.4,156.1
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1019,85,1995-11-30,1995,Nov,1996,1132,1463,85,63,39,-331,0,77.4,100
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1020,84,1995-12-31,1995,Dec,1996,1132,1463,196,13,39,-331,-112,77.4,42.9
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1021,291,1996-01-31,1996,Jan,1996,1132,1463,285,57,39,-331,6,77.4,102.1
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1022,94,1996-02-29,1996,Feb,1996,1132,1463,328,10,39,-331,-234,77.4,28.7
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1023,91,1996-03-31,1996,Mar,1996,1132,1463,218,43,39,-331,-127,77.4,41.7
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1024,130,1996-04-30,1996,Apr,1996,1132,1463,95,67,39,-331,35,77.4,136.8
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1025,92,1996-05-31,1996,May,1996,1132,1463,60,73,39,-331,32,77.4,153.3
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1026,54,1996-06-30,1996,Jun,1996,1132,1463,59,67,39,-331,-5,77.4,91.5
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1027,27,1996-07-31,1996,Jul,1997,1623,1463,35,60,65,160,-8,110.9,77.1
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1028,17,1996-08-31,1996,Aug,1997,1623,1463,35,50,65,160,-18,110.9,48.6
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1029,26,1996-09-30,1996,Sep,1997,1623,1463,26,67,65,160,0,110.9,100
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1030,63,1996-10-31,1996,Oct,1997,1623,1463,41,80,65,160,22,110.9,153.7
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1031,58,1996-11-30,1996,Nov,1997,1623,1463,85,50,65,160,-27,110.9,68.2
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1032,114,1996-12-31,1996,Dec,1997,1623,1463,196,27,65,160,-82,110.9,58.2
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1033,151,1997-01-31,1997,Jan,1997,1623,1463,285,27,65,160,-134,110.9,53
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1034,815,1997-02-28,1997,Feb,1997,1623,1463,328,93,65,160,487,110.9,248.5
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1035,192,1997-03-31,1997,Mar,1997,1623,1463,218,67,65,160,-26,110.9,88.1
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1036,33,1997-04-30,1997,Apr,1997,1623,1463,95,13,65,160,-62,110.9,34.7
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1037,93,1997-05-31,1997,May,1997,1623,1463,60,77,65,160,33,110.9,155
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1038,34,1997-06-30,1997,Jun,1997,1623,1463,59,50,65,160,-25,110.9,57.6
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1039,19,1997-07-31,1997,Jul,1998,1071,1463,35,53,32,-392,-16,73.2,54.3
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1040,57,1997-08-31,1997,Aug,1998,1071,1463,35,80,32,-392,22,73.2,162.9
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1041,23,1997-09-30,1997,Sep,1998,1071,1463,26,60,32,-392,-3,73.2,88.5
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1042,32,1997-10-31,1997,Oct,1998,1071,1463,41,50,32,-392,-9,73.2,78
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1043,21,1997-11-30,1997,Nov,1998,1071,1463,85,20,32,-392,-64,73.2,24.7
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1044,198,1997-12-31,1997,Dec,1998,1071,1463,196,77,32,-392,2,73.2,101
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1045,230,1998-01-31,1998,Jan,1998,1071,1463,285,47,32,-392,-55,73.2,80.7
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1046,186,1998-02-28,1998,Feb,1998,1071,1463,328,27,32,-392,-142,73.2,56.7
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1047,69,1998-03-31,1998,Mar,1998,1071,1463,218,30,32,-392,-149,73.2,31.7
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1048,97,1998-04-30,1998,Apr,1998,1071,1463,95,60,32,-392,2,73.2,102.1
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1049,95,1998-05-31,1998,May,1998,1071,1463,60,83,32,-392,35,73.2,158.3
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1050,44,1998-06-30,1998,Jun,1998,1071,1463,59,57,32,-392,-15,73.2,74.6
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1051,27,1998-07-31,1998,Jul,1999,1971,1463,35,60,84,508,-8,134.7,77.1
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1052,303,1998-08-31,1998,Aug,1999,1971,1463,35,100,84,508,268,134.7,865.7
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1053,78,1998-09-30,1998,Sep,1999,1971,1463,26,97,84,508,52,134.7,300
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1054,104,1998-10-31,1998,Oct,1999,1971,1463,41,93,84,508,63,134.7,253.7
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1055,193,1998-11-30,1998,Nov,1999,1971,1463,85,90,84,508,108,134.7,227.1
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1056,200,1998-12-31,1998,Dec,1999,1971,1463,196,80,84,508,4,134.7,102
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1057,210,1999-01-31,1999,Jan,1999,1971,1463,285,40,84,508,-75,134.7,73.7
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1058,352,1999-02-28,1999,Feb,1999,1971,1463,328,77,84,508,24,134.7,107.3
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1059,255,1999-03-31,1999,Mar,1999,1971,1463,218,73,84,508,37,134.7,117
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1060,194,1999-04-30,1999,Apr,1999,1971,1463,95,97,84,508,99,134.7,204.2
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1061,37,1999-05-31,1999,May,1999,1971,1463,60,33,84,508,-23,134.7,61.7
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1062,18,1999-06-30,1999,Jun,1999,1971,1463,59,17,84,508,-41,134.7,30.5
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1063,41,1999-07-31,1999,Jul,2000,2208,1463,35,80,91,745,6,150.9,117.1
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1064,22,1999-08-31,1999,Aug,2000,2208,1463,35,57,91,745,-13,150.9,62.9
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1065,44,1999-09-30,1999,Sep,2000,2208,1463,26,77,91,745,18,150.9,169.2
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1066,6,1999-10-31,1999,Oct,2000,2208,1463,41,7,91,745,-35,150.9,14.6
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1067,196,1999-11-30,1999,Nov,2000,2208,1463,85,93,91,745,111,150.9,230.6
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1068,181,1999-12-31,1999,Dec,2000,2208,1463,196,67,91,745,-15,150.9,92.3
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1069,87,2000-01-31,2000,Jan,2000,2208,1463,285,13,91,745,-198,150.9,30.5
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1070,861,2000-02-29,2000,Feb,2000,2208,1463,328,97,91,745,533,150.9,262.5
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1071,80,2000-03-31,2000,Mar,2000,2208,1463,218,37,91,745,-138,150.9,36.7
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1072,416,2000-04-30,2000,Apr,2000,2208,1463,95,100,91,745,321,150.9,437.9
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1073,174,2000-05-31,2000,May,2000,2208,1463,60,97,91,745,114,150.9,290
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1074,100,2000-06-30,2000,Jun,2000,2208,1463,59,87,91,745,41,150.9,169.5
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1075,4,2000-07-31,2000,Jul,2001,1474,1463,35,17,55,11,-31,100.8,11.4
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1076,31,2000-08-31,2000,Aug,2001,1474,1463,35,67,55,11,-4,100.8,88.6
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1077,1,2000-09-30,2000,Sep,2001,1474,1463,26,13,55,11,-25,100.8,3.8
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1078,144,2000-10-31,2000,Oct,2001,1474,1463,41,100,55,11,103,100.8,351.2
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1079,347,2000-11-30,2000,Nov,2001,1474,1463,85,97,55,11,262,100.8,408.2
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1080,256,2000-12-31,2000,Dec,2001,1474,1463,196,93,55,11,60,100.8,130.6
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1081,176,2001-01-31,2001,Jan,2001,1474,1463,285,33,55,11,-109,100.8,61.8
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1082,291,2001-02-28,2001,Feb,2001,1474,1463,328,67,55,11,-37,100.8,88.7
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1083,81,2001-03-31,2001,Mar,2001,1474,1463,218,40,55,11,-137,100.8,37.2
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1084,60,2001-04-30,2001,Apr,2001,1474,1463,95,53,55,11,-35,100.8,63.2
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1085,12,2001-05-31,2001,May,2001,1474,1463,60,3,55,11,-48,100.8,20
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1086,71,2001-06-30,2001,Jun,2001,1474,1463,59,73,55,11,12,100.8,120.3
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1087,15,2001-07-31,2001,Jul,2002,998,1463,35,47,26,-465,-20,68.2,42.9
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1088,2,2001-08-31,2001,Aug,2002,998,1463,35,13,26,-465,-33,68.2,5.7
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1089,16,2001-09-30,2001,Sep,2002,998,1463,26,53,26,-465,-10,68.2,61.5
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1090,14,2001-10-31,2001,Oct,2002,998,1463,41,17,26,-465,-27,68.2,34.1
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1091,77,2001-11-30,2001,Nov,2002,998,1463,85,57,26,-465,-8,68.2,90.6
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1092,115,2001-12-31,2001,Dec,2002,998,1463,196,30,26,-465,-81,68.2,58.7
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1093,177,2002-01-31,2002,Jan,2002,998,1463,285,37,26,-465,-108,68.2,62.1
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1094,287,2002-02-28,2002,Feb,2002,998,1463,328,63,26,-465,-41,68.2,87.5
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1095,24,2002-03-31,2002,Mar,2002,998,1463,218,0,26,-465,-194,68.2,11
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1096,39,2002-04-30,2002,Apr,2002,998,1463,95,23,26,-465,-56,68.2,41.1
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1097,35,2002-05-31,2002,May,2002,998,1463,60,27,26,-465,-25,68.2,58.3
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1098,197,2002-06-30,2002,Jun,2002,998,1463,59,97,26,-465,138,68.2,333.9
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1099,0,2002-07-31,2002,Jul,2003,754,1463,35,0,6,-709,-35,51.5,0
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1100,31,2002-08-31,2002,Aug,2003,754,1463,35,67,6,-709,-4,51.5,88.6
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1101,25,2002-09-30,2002,Sep,2003,754,1463,26,63,6,-709,-1,51.5,96.2
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1102,1,2002-10-31,2002,Oct,2003,754,1463,41,0,6,-709,-40,51.5,2.4
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1103,20,2002-11-30,2002,Nov,2003,754,1463,85,17,6,-709,-65,51.5,23.5
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1104,39,2002-12-31,2002,Dec,2003,754,1463,196,3,6,-709,-157,51.5,19.9
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1105,37,2003-01-31,2003,Jan,2003,754,1463,285,0,6,-709,-248,51.5,13
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1106,282,2003-02-28,2003,Feb,2003,754,1463,328,60,6,-709,-46,51.5,86
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1107,125,2003-03-31,2003,Mar,2003,754,1463,218,50,6,-709,-93,51.5,57.3
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1108,55,2003-04-30,2003,Apr,2003,754,1463,95,50,6,-709,-40,51.5,57.9
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1109,37,2003-05-31,2003,May,2003,754,1463,60,33,6,-709,-23,51.5,61.7
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1110,102,2003-06-30,2003,Jun,2003,754,1463,59,90,6,-709,43,51.5,172.9
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1111,22,2003-07-31,2003,Jul,2004,726,1463,35,57,3,-737,-13,49.6,62.9
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1112,10,2003-08-31,2003,Aug,2004,726,1463,35,43,3,-737,-25,49.6,28.6
Mackay Whitsunday Isaac,Pioneer,n3_rainfall_1113,0,2003-09-30,2003,Sep,2004,726,1463,26,0,3,-737,-26,49.6,0
