Code,Date,FY,Indicator,Units,Values,Basin,Supplier,Region,Environment,Sub_Basin,Watercourse,Sub_Basin_Area,Sub_Basin_Proportion_of_Basin,Watercourse_Area,Watercourse_Proportion_of_Sub_Basin,Lat,Long,WQO,LOR,SF,Failure,Stat,Month,N_Months,Val_Min,Val_Twentieth,Val_Mean,Val_Median,Val_Eightieth,Val_Max,N_Samples
SC2,2021-11-01T00:00:01Z,2022,TP,mg.L,0.0025,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,0.025,0.005,0.04,high,median,Nov,12,0.0025,0.0025,0.00441,0.0025,0.007200000000000003,0.015,50
SC2,2021-11-01T00:00:01Z,2022,Turbidity,NTU,3.9,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,8,0.1,15,high,median,Nov,12,0.11875,2.581,9.628731362299185,5.8070833335,11.759676923076942,73.7346875,50
SC2,2021-12-14T00:00:01Z,2022,DIN,mg.L,0.0045000000000000005,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,0.02,0.005,0.09,high,median,Dec,12,0.002,0.0035,0.02205,0.009250000000000001,0.03380000000000001,0.126,50
SC2,2021-12-14T00:00:01Z,2022,FRP,mg.L,5e-4,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,0.02,0.001,NA,high,median,Dec,12,5e-4,5e-4,8.100000000000001e-4,5e-4,0.001,0.003,50
SC2,2021-12-14T00:00:01Z,2022,High_DO,%.Sat,92.75,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,105,0.5,120,high,median,Dec,12,73.84769231,90.02189723320159,100.91318112375956,95.3739130434782,105.78000000000003,165.375,50
SC2,2021-12-14T00:00:01Z,2022,Low_DO,%.Sat,92.75,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,85,0.5,70,low,median,Dec,12,73.84769231,90.02189723320159,100.91318112375956,95.3739130434782,105.78000000000003,165.375,50
SC2,2021-12-14T00:00:01Z,2022,TP,mg.L,0.0025,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,0.025,0.005,0.04,high,median,Dec,12,0.0025,0.0025,0.00441,0.0025,0.007200000000000003,0.015,50
SC2,2021-12-14T00:00:01Z,2022,Turbidity,NTU,7.69088235294118,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,8,0.1,15,high,median,Dec,12,0.11875,2.581,9.628731362299185,5.8070833335,11.759676923076942,73.7346875,50
SC2,2022-01-12T00:00:01Z,2022,DIN,mg.L,0.019,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,0.02,0.005,0.09,high,median,Jan,12,0.002,0.0035,0.02205,0.009250000000000001,0.03380000000000001,0.126,50
SC2,2022-01-12T00:00:01Z,2022,FRP,mg.L,5e-4,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,0.02,0.001,NA,high,median,Jan,12,5e-4,5e-4,8.100000000000001e-4,5e-4,0.001,0.003,50
SC2,2022-01-12T00:00:01Z,2022,High_DO,%.Sat,90.1727272727273,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,105,0.5,120,high,median,Jan,12,73.84769231,90.02189723320159,100.91318112375956,95.3739130434782,105.78000000000003,165.375,50
SC2,2022-01-12T00:00:01Z,2022,Low_DO,%.Sat,90.1727272727273,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,85,0.5,70,low,median,Jan,12,73.84769231,90.02189723320159,100.91318112375956,95.3739130434782,105.78000000000003,165.375,50
SC2,2022-01-12T00:00:01Z,2022,TP,mg.L,0.0025,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,0.025,0.005,0.04,high,median,Jan,12,0.0025,0.0025,0.00441,0.0025,0.007200000000000003,0.015,50
SC2,2022-01-12T00:00:01Z,2022,Turbidity,NTU,7.47969696969697,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,8,0.1,15,high,median,Jan,12,0.11875,2.581,9.628731362299185,5.8070833335,11.759676923076942,73.7346875,50
SC2,2022-02-16T00:00:01Z,2022,DIN,mg.L,0.074,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,0.02,0.005,0.09,high,median,Feb,12,0.002,0.0035,0.02205,0.009250000000000001,0.03380000000000001,0.126,50
SC2,2022-02-16T00:00:01Z,2022,FRP,mg.L,5e-4,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,0.02,0.001,NA,high,median,Feb,12,5e-4,5e-4,8.100000000000001e-4,5e-4,0.001,0.003,50
SC2,2022-02-16T00:00:01Z,2022,High_DO,%.Sat,141.765625,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,105,0.5,120,high,median,Feb,12,73.84769231,90.02189723320159,100.91318112375956,95.3739130434782,105.78000000000003,165.375,50
SC2,2022-02-16T00:00:01Z,2022,Low_DO,%.Sat,141.765625,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,85,0.5,70,low,median,Feb,12,73.84769231,90.02189723320159,100.91318112375956,95.3739130434782,105.78000000000003,165.375,50
SC2,2022-02-16T00:00:01Z,2022,TP,mg.L,0.0025,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,0.025,0.005,0.04,high,median,Feb,12,0.0025,0.0025,0.00441,0.0025,0.007200000000000003,0.015,50
SC2,2022-02-16T00:00:01Z,2022,Turbidity,NTU,7.6553125,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,8,0.1,15,high,median,Feb,12,0.11875,2.581,9.628731362299185,5.8070833335,11.759676923076942,73.7346875,50
SC2,2022-03-02T00:00:01Z,2022,DIN,mg.L,0.0035,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,0.02,0.005,0.09,high,median,Mar,12,0.002,0.0035,0.02205,0.009250000000000001,0.03380000000000001,0.126,50
SC2,2022-03-02T00:00:01Z,2022,FRP,mg.L,5e-4,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,0.02,0.001,NA,high,median,Mar,12,5e-4,5e-4,8.100000000000001e-4,5e-4,0.001,0.003,50
SC2,2022-03-02T00:00:01Z,2022,High_DO,%.Sat,99.38,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,105,0.5,120,high,median,Mar,12,73.84769231,90.02189723320159,100.91318112375956,95.3739130434782,105.78000000000003,165.375,50
SC2,2022-03-02T00:00:01Z,2022,Low_DO,%.Sat,99.38,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,85,0.5,70,low,median,Mar,12,73.84769231,90.02189723320159,100.91318112375956,95.3739130434782,105.78000000000003,165.375,50
SC2,2022-03-02T00:00:01Z,2022,TP,mg.L,0.0025,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,0.025,0.005,0.04,high,median,Mar,12,0.0025,0.0025,0.00441,0.0025,0.007200000000000003,0.015,50
SC2,2022-03-02T00:00:01Z,2022,Turbidity,NTU,2.9472,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,8,0.1,15,high,median,Mar,12,0.11875,2.581,9.628731362299185,5.8070833335,11.759676923076942,73.7346875,50
SC2,2022-03-11T00:00:01Z,2022,DIN,mg.L,0.01,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,0.02,0.005,0.09,high,median,Mar,12,0.002,0.0035,0.02205,0.009250000000000001,0.03380000000000001,0.126,50
SC2,2022-03-11T00:00:01Z,2022,FRP,mg.L,5e-4,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,0.02,0.001,NA,high,median,Mar,12,5e-4,5e-4,8.100000000000001e-4,5e-4,0.001,0.003,50
SC2,2022-03-11T00:00:01Z,2022,High_DO,%.Sat,98.6,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,105,0.5,120,high,median,Mar,12,73.84769231,90.02189723320159,100.91318112375956,95.3739130434782,105.78000000000003,165.375,50
SC2,2022-03-11T00:00:01Z,2022,Low_DO,%.Sat,98.6,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,85,0.5,70,low,median,Mar,12,73.84769231,90.02189723320159,100.91318112375956,95.3739130434782,105.78000000000003,165.375,50
SC2,2022-03-11T00:00:01Z,2022,TP,mg.L,0.0025,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,0.025,0.005,0.04,high,median,Mar,12,0.0025,0.0025,0.00441,0.0025,0.007200000000000003,0.015,50
SC2,2022-03-11T00:00:01Z,2022,Turbidity,NTU,3.23,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,8,0.1,15,high,median,Mar,12,0.11875,2.581,9.628731362299185,5.8070833335,11.759676923076942,73.7346875,50
SC2,2022-04-11T00:00:01Z,2022,DIN,mg.L,0.031,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,0.02,0.005,0.09,high,median,Apr,12,0.002,0.0035,0.02205,0.009250000000000001,0.03380000000000001,0.126,50
SC2,2022-04-11T00:00:01Z,2022,FRP,mg.L,5e-4,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,0.02,0.001,NA,high,median,Apr,12,5e-4,5e-4,8.100000000000001e-4,5e-4,0.001,0.003,50
SC2,2022-04-11T00:00:01Z,2022,High_DO,%.Sat,95.2,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,105,0.5,120,high,median,Apr,12,73.84769231,90.02189723320159,100.91318112375956,95.3739130434782,105.78000000000003,165.375,50
SC2,2022-04-11T00:00:01Z,2022,Low_DO,%.Sat,95.2,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,85,0.5,70,low,median,Apr,12,73.84769231,90.02189723320159,100.91318112375956,95.3739130434782,105.78000000000003,165.375,50
SC2,2022-04-11T00:00:01Z,2022,TP,mg.L,0.0025,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,0.025,0.005,0.04,high,median,Apr,12,0.0025,0.0025,0.00441,0.0025,0.007200000000000003,0.015,50
SC2,2022-04-11T00:00:01Z,2022,Turbidity,NTU,4.12,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,8,0.1,15,high,median,Apr,12,0.11875,2.581,9.628731362299185,5.8070833335,11.759676923076942,73.7346875,50
SC2,2022-05-12T00:00:01Z,2022,DIN,mg.L,0.083,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,0.02,0.005,0.09,high,median,May,12,0.002,0.0035,0.02205,0.009250000000000001,0.03380000000000001,0.126,50
SC2,2022-05-12T00:00:01Z,2022,FRP,mg.L,0.002,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,0.02,0.001,NA,high,median,May,12,5e-4,5e-4,8.100000000000001e-4,5e-4,0.001,0.003,50
SC2,2022-05-12T00:00:01Z,2022,High_DO,%.Sat,96.4636363636363,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,105,0.5,120,high,median,May,12,73.84769231,90.02189723320159,100.91318112375956,95.3739130434782,105.78000000000003,165.375,50
SC2,2022-05-12T00:00:01Z,2022,Low_DO,%.Sat,96.4636363636363,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,85,0.5,70,low,median,May,12,73.84769231,90.02189723320159,100.91318112375956,95.3739130434782,105.78000000000003,165.375,50
SC2,2022-05-12T00:00:01Z,2022,TP,mg.L,0.005,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,0.025,0.005,0.04,high,median,May,12,0.0025,0.0025,0.00441,0.0025,0.007200000000000003,0.015,50
SC2,2022-05-12T00:00:01Z,2022,Turbidity,NTU,9.73118181818182,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,8,0.1,15,high,median,May,12,0.11875,2.581,9.628731362299185,5.8070833335,11.759676923076942,73.7346875,50
SC2,2022-06-14T00:00:01Z,2022,DIN,mg.L,0.012,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,0.02,0.005,0.09,high,median,Jun,12,0.002,0.0035,0.02205,0.009250000000000001,0.03380000000000001,0.126,50
SC2,2022-06-14T00:00:01Z,2022,FRP,mg.L,5e-4,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,0.02,0.001,NA,high,median,Jun,12,5e-4,5e-4,8.100000000000001e-4,5e-4,0.001,0.003,50
SC2,2022-06-14T00:00:01Z,2022,High_DO,%.Sat,85.9614457831325,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,105,0.5,120,high,median,Jun,12,73.84769231,90.02189723320159,100.91318112375956,95.3739130434782,105.78000000000003,165.375,50
SC2,2022-06-14T00:00:01Z,2022,Low_DO,%.Sat,85.9614457831325,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,85,0.5,70,low,median,Jun,12,73.84769231,90.02189723320159,100.91318112375956,95.3739130434782,105.78000000000003,165.375,50
SC2,2022-06-14T00:00:01Z,2022,TP,mg.L,0.0025,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,0.025,0.005,0.04,high,median,Jun,12,0.0025,0.0025,0.00441,0.0025,0.007200000000000003,0.015,50
SC2,2022-06-14T00:00:01Z,2022,Turbidity,NTU,4.14277108433735,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08658,146.47281,8,0.1,15,high,median,Jun,12,0.11875,2.581,9.628731362299185,5.8070833335,11.759676923076942,73.7346875,50
SC4,2021-07-27T00:00:01Z,2022,DIN,mg.L,0.0085,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08361,146.4767,0.02,0.005,0.09,high,median,Jul,12,0.002,0.0035,0.02205,0.009250000000000001,0.03380000000000001,0.126,50
SC4,2021-07-27T00:00:01Z,2022,FRP,mg.L,0.002,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08361,146.4767,0.02,0.001,NA,high,median,Jul,12,5e-4,5e-4,8.100000000000001e-4,5e-4,0.001,0.003,50
SC4,2021-07-27T00:00:01Z,2022,High_DO,%.Sat,86.9235294117647,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08361,146.4767,105,0.5,120,high,median,Jul,12,73.84769231,90.02189723320159,100.91318112375956,95.3739130434782,105.78000000000003,165.375,50
SC4,2021-07-27T00:00:01Z,2022,Low_DO,%.Sat,86.9235294117647,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08361,146.4767,85,0.5,70,low,median,Jul,12,73.84769231,90.02189723320159,100.91318112375956,95.3739130434782,105.78000000000003,165.375,50
SC4,2021-07-27T00:00:01Z,2022,TP,mg.L,0.0025,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08361,146.4767,0.025,0.005,0.04,high,median,Jul,12,0.0025,0.0025,0.00441,0.0025,0.007200000000000003,0.015,50
SC4,2021-07-27T00:00:01Z,2022,Turbidity,NTU,18.2088235294118,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08361,146.4767,8,0.1,15,high,median,Jul,12,0.11875,2.581,9.628731362299185,5.8070833335,11.759676923076942,73.7346875,50
SC4,2021-08-25T00:00:01Z,2022,DIN,mg.L,0.0035,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08361,146.4767,0.02,0.005,0.09,high,median,Aug,12,0.002,0.0035,0.02205,0.009250000000000001,0.03380000000000001,0.126,50
SC4,2021-08-25T00:00:01Z,2022,FRP,mg.L,5e-4,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08361,146.4767,0.02,0.001,NA,high,median,Aug,12,5e-4,5e-4,8.100000000000001e-4,5e-4,0.001,0.003,50
SC4,2021-08-25T00:00:01Z,2022,High_DO,%.Sat,87.79705882,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08361,146.4767,105,0.5,120,high,median,Aug,12,73.84769231,90.02189723320159,100.91318112375956,95.3739130434782,105.78000000000003,165.375,50
SC4,2021-08-25T00:00:01Z,2022,Low_DO,%.Sat,87.79705882,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08361,146.4767,85,0.5,70,low,median,Aug,12,73.84769231,90.02189723320159,100.91318112375956,95.3739130434782,105.78000000000003,165.375,50
SC4,2021-08-25T00:00:01Z,2022,TP,mg.L,0.0025,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08361,146.4767,0.025,0.005,0.04,high,median,Aug,12,0.0025,0.0025,0.00441,0.0025,0.007200000000000003,0.015,50
SC4,2021-08-25T00:00:01Z,2022,Turbidity,NTU,56.41911765,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08361,146.4767,8,0.1,15,high,median,Aug,12,0.11875,2.581,9.628731362299185,5.8070833335,11.759676923076942,73.7346875,50
SC4,2021-09-20T00:00:01Z,2022,DIN,mg.L,0.006500000000000001,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08361,146.4767,0.02,0.005,0.09,high,median,Sep,12,0.002,0.0035,0.02205,0.009250000000000001,0.03380000000000001,0.126,50
SC4,2021-09-20T00:00:01Z,2022,FRP,mg.L,5e-4,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08361,146.4767,0.02,0.001,NA,high,median,Sep,12,5e-4,5e-4,8.100000000000001e-4,5e-4,0.001,0.003,50
SC4,2021-09-20T00:00:01Z,2022,High_DO,%.Sat,97.4525,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08361,146.4767,105,0.5,120,high,median,Sep,12,73.84769231,90.02189723320159,100.91318112375956,95.3739130434782,105.78000000000003,165.375,50
SC4,2021-09-20T00:00:01Z,2022,Low_DO,%.Sat,97.4525,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08361,146.4767,85,0.5,70,low,median,Sep,12,73.84769231,90.02189723320159,100.91318112375956,95.3739130434782,105.78000000000003,165.375,50
SC4,2021-09-20T00:00:01Z,2022,TP,mg.L,0.0025,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08361,146.4767,0.025,0.005,0.04,high,median,Sep,12,0.0025,0.0025,0.00441,0.0025,0.007200000000000003,0.015,50
SC4,2021-09-20T00:00:01Z,2022,Turbidity,NTU,37.8005,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08361,146.4767,8,0.1,15,high,median,Sep,12,0.11875,2.581,9.628731362299185,5.8070833335,11.759676923076942,73.7346875,50
SC4,2021-10-18T00:00:01Z,2022,DIN,mg.L,0.0035,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08361,146.4767,0.02,0.005,0.09,high,median,Oct,12,0.002,0.0035,0.02205,0.009250000000000001,0.03380000000000001,0.126,50
SC4,2021-10-18T00:00:01Z,2022,FRP,mg.L,5e-4,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08361,146.4767,0.02,0.001,NA,high,median,Oct,12,5e-4,5e-4,8.100000000000001e-4,5e-4,0.001,0.003,50
SC4,2021-10-18T00:00:01Z,2022,High_DO,%.Sat,100.4673913,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08361,146.4767,105,0.5,120,high,median,Oct,12,73.84769231,90.02189723320159,100.91318112375956,95.3739130434782,105.78000000000003,165.375,50
SC4,2021-10-18T00:00:01Z,2022,Low_DO,%.Sat,100.4673913,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08361,146.4767,85,0.5,70,low,median,Oct,12,73.84769231,90.02189723320159,100.91318112375956,95.3739130434782,105.78000000000003,165.375,50
SC4,2021-10-18T00:00:01Z,2022,TP,mg.L,0.0025,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08361,146.4767,0.025,0.005,0.04,high,median,Oct,12,0.0025,0.0025,0.00441,0.0025,0.007200000000000003,0.015,50
SC4,2021-10-18T00:00:01Z,2022,Turbidity,NTU,19.75586957,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08361,146.4767,8,0.1,15,high,median,Oct,12,0.11875,2.581,9.628731362299185,5.8070833335,11.759676923076942,73.7346875,50
SC4,2021-11-01T00:00:01Z,2022,DIN,mg.L,0.0055,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08361,146.4767,0.02,0.005,0.09,high,median,Nov,12,0.002,0.0035,0.02205,0.009250000000000001,0.03380000000000001,0.126,50
SC4,2021-11-01T00:00:01Z,2022,FRP,mg.L,5e-4,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08361,146.4767,0.02,0.001,NA,high,median,Nov,12,5e-4,5e-4,8.100000000000001e-4,5e-4,0.001,0.003,50
SC4,2021-11-01T00:00:01Z,2022,High_DO,%.Sat,89.6,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08361,146.4767,105,0.5,120,high,median,Nov,12,73.84769231,90.02189723320159,100.91318112375956,95.3739130434782,105.78000000000003,165.375,50
SC4,2021-11-01T00:00:01Z,2022,Low_DO,%.Sat,89.6,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08361,146.4767,85,0.5,70,low,median,Nov,12,73.84769231,90.02189723320159,100.91318112375956,95.3739130434782,105.78000000000003,165.375,50
SC4,2021-11-01T00:00:01Z,2022,TP,mg.L,0.0025,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08361,146.4767,0.025,0.005,0.04,high,median,Nov,12,0.0025,0.0025,0.00441,0.0025,0.007200000000000003,0.015,50
SC4,2021-11-01T00:00:01Z,2022,Turbidity,NTU,8.19,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08361,146.4767,8,0.1,15,high,median,Nov,12,0.11875,2.581,9.628731362299185,5.8070833335,11.759676923076942,73.7346875,50
SC4,2021-12-14T00:00:01Z,2022,DIN,mg.L,0.0035,Black,Ornatas,DT,Estuarine,Rollingstone Creek,Saltwater Creek,135.2,0.2542643822992872,46.99,0.34755917159763317,-19.08361,146.4767,0.02,0.005,0.09,high,median,Dec,12,0.002,0.0035,0.02205,0.009250000000000001,0.03380000000000001,0.126,50
