Code,Date,FY,Indicator,Units,Supplier,Geographic_Area,Region,Environment,Zone,Sub_Zone,Sample_Type,Water_Type,Management,Lat,Long,Inside_Port_Zone,WQO,LOR,Failure,Stat,Month,Values,N_Months,Val_Min,Val_Twentieth,Val_Mean,Val_Median,Val_Eightieth,Val_Max,Val_Stat,N_Samples
CB6,2022-08-11,2023,Turbidity,NTU,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,4.9,0.1,high,median,Aug,7.8,11,2.35,7.02,29.5056,22.7,45.16,193,22.7,34
CB6,2022-09-08,2023,Chla,ug.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,2.6,0.1,high,mean,Sep,0.5,11,0.05,0.4,1.5258,1,2.2,10.3,1.5258,31
CB6,2022-09-08,2023,NOX,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,0.009,0.003,high,mean,Sep,0.0015,11,0.001,0.0015,0.105,0.0043,0.0984,2.09,0.105,44
CB6,2022-09-08,2023,TN,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,0.22,0.1,high,mean,Sep,0.18,11,0.04,0.084,0.2819,0.19,0.368,2.1,0.2819,38
CB6,2022-09-08,2023,TP,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,0.03,0.01,high,median,Sep,0.005,11,0.0025,0.005,0.0663,0.005,0.05,1.5,0.005,36
CB6,2022-09-08,2023,TSS,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,15,5,high,mean,Sep,18,11,1,14.5,35.6111,31.5,56,82,35.6111,36
CB6,2022-09-08,2023,Turbidity,NTU,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,4.9,0.1,high,median,Sep,11.9,11,2.35,7.02,29.5056,22.7,45.16,193,22.7,34
CB6,2022-10-06,2023,Chla,ug.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,2.6,0.1,high,mean,Oct,0.4,11,0.05,0.4,1.5258,1,2.2,10.3,1.5258,31
CB6,2022-10-06,2023,NOX,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,0.009,0.003,high,mean,Oct,0.0015,11,0.001,0.0015,0.105,0.0043,0.0984,2.09,0.105,44
CB6,2022-10-06,2023,TN,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,0.22,0.1,high,mean,Oct,0.06,11,0.04,0.084,0.2819,0.19,0.368,2.1,0.2819,38
CB6,2022-10-06,2023,TP,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,0.03,0.01,high,median,Oct,0.01,11,0.0025,0.005,0.0663,0.005,0.05,1.5,0.005,36
CB6,2022-10-06,2023,TSS,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,15,5,high,mean,Oct,54,11,1,14.5,35.6111,31.5,56,82,35.6111,36
CB6,2022-10-06,2023,Turbidity,NTU,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,4.9,0.1,high,median,Oct,11.6,11,2.35,7.02,29.5056,22.7,45.16,193,22.7,34
CB6,2022-11-09,2023,Chla,ug.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,2.6,0.1,high,mean,Nov,1.1,11,0.05,0.4,1.5258,1,2.2,10.3,1.5258,31
CB6,2022-11-09,2023,NOX,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,0.009,0.003,high,mean,Nov,0.0015,11,0.001,0.0015,0.105,0.0043,0.0984,2.09,0.105,44
CB6,2022-11-09,2023,TN,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,0.22,0.1,high,mean,Nov,0.35,11,0.04,0.084,0.2819,0.19,0.368,2.1,0.2819,38
CB6,2022-11-09,2023,TP,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,0.03,0.01,high,median,Nov,0.005,11,0.0025,0.005,0.0663,0.005,0.05,1.5,0.005,36
CB6,2022-11-09,2023,TSS,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,15,5,high,mean,Nov,29,11,1,14.5,35.6111,31.5,56,82,35.6111,36
CB6,2022-11-09,2023,Turbidity,NTU,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,4.9,0.1,high,median,Nov,22.7,11,2.35,7.02,29.5056,22.7,45.16,193,22.7,34
CB6,2022-12-21,2023,Chla,ug.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,2.6,0.1,high,mean,Dec,1,11,0.05,0.4,1.5258,1,2.2,10.3,1.5258,31
CB6,2022-12-21,2023,NOX,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,0.009,0.003,high,mean,Dec,0.0057,11,0.001,0.0015,0.105,0.0043,0.0984,2.09,0.105,44
CB6,2022-12-21,2023,TN,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,0.22,0.1,high,mean,Dec,0.09,11,0.04,0.084,0.2819,0.19,0.368,2.1,0.2819,38
CB6,2022-12-21,2023,TP,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,0.03,0.01,high,median,Dec,0.02,11,0.0025,0.005,0.0663,0.005,0.05,1.5,0.005,36
CB6,2022-12-21,2023,TSS,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,15,5,high,mean,Dec,11,11,1,14.5,35.6111,31.5,56,82,35.6111,36
CB6,2022-12-21,2023,Turbidity,NTU,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,4.9,0.1,high,median,Dec,15.4,11,2.35,7.02,29.5056,22.7,45.16,193,22.7,34
CB6,2023-01-19,2023,Chla,ug.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,2.6,0.1,high,mean,Jan,0.05,11,0.05,0.4,1.5258,1,2.2,10.3,1.5258,31
CB6,2023-01-19,2023,NOX,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,0.009,0.003,high,mean,Jan,0.0049,11,0.001,0.0015,0.105,0.0043,0.0984,2.09,0.105,44
CB6,2023-01-19,2023,TN,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,0.22,0.1,high,mean,Jan,0.08,11,0.04,0.084,0.2819,0.19,0.368,2.1,0.2819,38
CB6,2023-01-19,2023,TP,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,0.03,0.01,high,median,Jan,0.005,11,0.0025,0.005,0.0663,0.005,0.05,1.5,0.005,36
CB6,2023-01-19,2023,TSS,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,15,5,high,mean,Jan,33,11,1,14.5,35.6111,31.5,56,82,35.6111,36
CB6,2023-01-19,2023,Turbidity,NTU,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,4.9,0.1,high,median,Jan,4.8,11,2.35,7.02,29.5056,22.7,45.16,193,22.7,34
CB6,2023-02-08,2023,Chla,ug.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,2.6,0.1,high,mean,Feb,0.4,11,0.05,0.4,1.5258,1,2.2,10.3,1.5258,31
CB6,2023-02-08,2023,NOX,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,0.009,0.003,high,mean,Feb,0.0015,11,0.001,0.0015,0.105,0.0043,0.0984,2.09,0.105,44
CB6,2023-02-08,2023,TN,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,0.22,0.1,high,mean,Feb,0.05,11,0.04,0.084,0.2819,0.19,0.368,2.1,0.2819,38
CB6,2023-02-08,2023,TP,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,0.03,0.01,high,median,Feb,0.005,11,0.0025,0.005,0.0663,0.005,0.05,1.5,0.005,36
CB6,2023-02-08,2023,TSS,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,15,5,high,mean,Feb,3,11,1,14.5,35.6111,31.5,56,82,35.6111,36
CB6,2023-02-08,2023,Turbidity,NTU,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,4.9,0.1,high,median,Feb,4.2,11,2.35,7.02,29.5056,22.7,45.16,193,22.7,34
CB6,2023-03-01,2023,Chla,ug.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,2.6,0.1,high,mean,Mar,0.6,11,0.05,0.4,1.5258,1,2.2,10.3,1.5258,31
CB6,2023-03-01,2023,NOX,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,0.009,0.003,high,mean,Mar,0.0015,11,0.001,0.0015,0.105,0.0043,0.0984,2.09,0.105,44
CB6,2023-03-01,2023,TN,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,0.22,0.1,high,mean,Mar,0.04,11,0.04,0.084,0.2819,0.19,0.368,2.1,0.2819,38
CB6,2023-03-01,2023,TP,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,0.03,0.01,high,median,Mar,0.005,11,0.0025,0.005,0.0663,0.005,0.05,1.5,0.005,36
CB6,2023-03-01,2023,TSS,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,15,5,high,mean,Mar,1,11,1,14.5,35.6111,31.5,56,82,35.6111,36
CB6,2023-03-01,2023,Turbidity,NTU,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,4.9,0.1,high,median,Mar,4.4,11,2.35,7.02,29.5056,22.7,45.16,193,22.7,34
CB6,2023-04-05,2023,Chla,ug.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,2.6,0.1,high,mean,Apr,0.4,11,0.05,0.4,1.5258,1,2.2,10.3,1.5258,31
CB6,2023-04-05,2023,NOX,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,0.009,0.003,high,mean,Apr,0.0015,11,0.001,0.0015,0.105,0.0043,0.0984,2.09,0.105,44
CB6,2023-04-05,2023,TN,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,0.22,0.1,high,mean,Apr,0.09,11,0.04,0.084,0.2819,0.19,0.368,2.1,0.2819,38
CB6,2023-04-05,2023,TP,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,0.03,0.01,high,median,Apr,0.005,11,0.0025,0.005,0.0663,0.005,0.05,1.5,0.005,36
CB6,2023-04-05,2023,TSS,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,15,5,high,mean,Apr,6,11,1,14.5,35.6111,31.5,56,82,35.6111,36
CB6,2023-04-05,2023,Turbidity,NTU,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,4.9,0.1,high,median,Apr,4.7,11,2.35,7.02,29.5056,22.7,45.16,193,22.7,34
CB6,2023-05-03,2023,Chla,ug.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,2.6,0.1,high,mean,May,0.4,11,0.05,0.4,1.5258,1,2.2,10.3,1.5258,31
CB6,2023-05-03,2023,NOX,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,0.009,0.003,high,mean,May,0.0015,11,0.001,0.0015,0.105,0.0043,0.0984,2.09,0.105,44
CB6,2023-05-03,2023,TN,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,0.22,0.1,high,mean,May,0.08,11,0.04,0.084,0.2819,0.19,0.368,2.1,0.2819,38
CB6,2023-05-03,2023,TP,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,0.03,0.01,high,median,May,0.005,11,0.0025,0.005,0.0663,0.005,0.05,1.5,0.005,36
CB6,2023-05-03,2023,TSS,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,15,5,high,mean,May,36,11,1,14.5,35.6111,31.5,56,82,35.6111,36
CB6,2023-05-03,2023,Turbidity,NTU,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,4.9,0.1,high,median,May,13.3,11,2.35,7.02,29.5056,22.7,45.16,193,22.7,34
CB6,2023-06-01,2023,Chla,ug.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,2.6,0.1,high,mean,Jun,0.05,11,0.05,0.4,1.5258,1,2.2,10.3,1.5258,31
CB6,2023-06-01,2023,NOX,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,0.009,0.003,high,mean,Jun,0.0015,11,0.001,0.0015,0.105,0.0043,0.0984,2.09,0.105,44
CB6,2023-06-01,2023,TN,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,0.22,0.1,high,mean,Jun,0.075,11,0.04,0.084,0.2819,0.19,0.368,2.1,0.2819,38
CB6,2023-06-01,2023,TP,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,0.03,0.01,high,median,Jun,0.005,11,0.0025,0.005,0.0663,0.005,0.05,1.5,0.005,36
CB6,2023-06-01,2023,TSS,mg.L,TCC,EC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.2823,146.8671,N,15,5,high,mean,Jun,14.5,11,1,14.5,35.6111,31.5,56,82,35.6111,36
Geoffrey,2022-07-01,2023,Chla,ug.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.155,146.8685,N,0.84,0.1,high,mean,Jul,0.606,11,0.0616,0.438,0.5587,0.556,0.6832,1.142,0.5587,295
Geoffrey,2022-07-01,2023,Turbidity,NTU,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.155,146.8685,N,2.7,0.1,high,median,Jul,2.496,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Geoffrey,2022-07-02,2023,Chla,ug.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.155,146.8685,N,0.84,0.1,high,mean,Jul,0.616,11,0.0616,0.438,0.5587,0.556,0.6832,1.142,0.5587,295
Geoffrey,2022-07-02,2023,Turbidity,NTU,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.155,146.8685,N,2.7,0.1,high,median,Jul,1.552,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Geoffrey,2022-07-03,2023,Chla,ug.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.155,146.8685,N,0.84,0.1,high,mean,Jul,0.616,11,0.0616,0.438,0.5587,0.556,0.6832,1.142,0.5587,295
Geoffrey,2022-07-03,2023,Turbidity,NTU,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.155,146.8685,N,2.7,0.1,high,median,Jul,1.257,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Geoffrey,2022-07-04,2023,Chla,ug.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.155,146.8685,N,0.84,0.1,high,mean,Jul,0.556,11,0.0616,0.438,0.5587,0.556,0.6832,1.142,0.5587,295
Geoffrey,2022-07-04,2023,Turbidity,NTU,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.155,146.8685,N,2.7,0.1,high,median,Jul,1.131,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Geoffrey,2022-07-05,2023,Chla,ug.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.155,146.8685,N,0.84,0.1,high,mean,Jul,0.699,11,0.0616,0.438,0.5587,0.556,0.6832,1.142,0.5587,295
Geoffrey,2022-07-05,2023,Turbidity,NTU,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.155,146.8685,N,2.7,0.1,high,median,Jul,1.027,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Geoffrey,2022-07-06,2023,Chla,ug.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.155,146.8685,N,0.84,0.1,high,mean,Jul,0.731,11,0.0616,0.438,0.5587,0.556,0.6832,1.142,0.5587,295
Geoffrey,2022-07-06,2023,Turbidity,NTU,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.155,146.8685,N,2.7,0.1,high,median,Jul,0.838,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Geoffrey,2022-07-07,2023,Chla,ug.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.155,146.8685,N,0.84,0.1,high,mean,Jul,0.866,11,0.0616,0.438,0.5587,0.556,0.6832,1.142,0.5587,295
Geoffrey,2022-07-07,2023,Turbidity,NTU,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.155,146.8685,N,2.7,0.1,high,median,Jul,0.748,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Geoffrey,2022-07-08,2023,Chla,ug.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.155,146.8685,N,0.84,0.1,high,mean,Jul,0.642,11,0.0616,0.438,0.5587,0.556,0.6832,1.142,0.5587,295
Geoffrey,2022-07-08,2023,Turbidity,NTU,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.155,146.8685,N,2.7,0.1,high,median,Jul,0.674,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Geoffrey,2022-07-09,2023,Chla,ug.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.155,146.8685,N,0.84,0.1,high,mean,Jul,0.379,11,0.0616,0.438,0.5587,0.556,0.6832,1.142,0.5587,295
Geoffrey,2022-07-09,2023,Turbidity,NTU,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.155,146.8685,N,2.7,0.1,high,median,Jul,0.63,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Geoffrey,2022-07-10,2023,Chla,ug.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.155,146.8685,N,0.84,0.1,high,mean,Jul,0.286,11,0.0616,0.438,0.5587,0.556,0.6832,1.142,0.5587,295
Geoffrey,2022-07-10,2023,Turbidity,NTU,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.155,146.8685,N,2.7,0.1,high,median,Jul,0.567,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Geoffrey,2022-07-11,2023,Chla,ug.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.155,146.8685,N,0.84,0.1,high,mean,Jul,0.274,11,0.0616,0.438,0.5587,0.556,0.6832,1.142,0.5587,295
Geoffrey,2022-07-11,2023,Turbidity,NTU,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.155,146.8685,N,2.7,0.1,high,median,Jul,0.6,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Geoffrey,2022-07-12,2023,Chla,ug.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.155,146.8685,N,0.84,0.1,high,mean,Jul,0.316,11,0.0616,0.438,0.5587,0.556,0.6832,1.142,0.5587,295
Geoffrey,2022-07-12,2023,Turbidity,NTU,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.155,146.8685,N,2.7,0.1,high,median,Jul,0.631,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Geoffrey,2022-07-13,2023,Chla,ug.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.155,146.8685,N,0.84,0.1,high,mean,Jul,0.349,11,0.0616,0.438,0.5587,0.556,0.6832,1.142,0.5587,295
Geoffrey,2022-07-13,2023,Turbidity,NTU,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.155,146.8685,N,2.7,0.1,high,median,Jul,0.63,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Geoffrey,2022-07-14,2023,Chla,ug.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.155,146.8685,N,0.84,0.1,high,mean,Jul,0.384,11,0.0616,0.438,0.5587,0.556,0.6832,1.142,0.5587,295
Geoffrey,2022-07-14,2023,Turbidity,NTU,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.155,146.8685,N,2.7,0.1,high,median,Jul,0.724,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Geoffrey,2022-07-15,2023,Chla,ug.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.155,146.8685,N,0.84,0.1,high,mean,Jul,0.411,11,0.0616,0.438,0.5587,0.556,0.6832,1.142,0.5587,295
Geoffrey,2022-07-15,2023,Turbidity,NTU,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.155,146.8685,N,2.7,0.1,high,median,Jul,0.826,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Geoffrey,2022-07-16,2023,Chla,ug.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.155,146.8685,N,0.84,0.1,high,mean,Jul,0.499,11,0.0616,0.438,0.5587,0.556,0.6832,1.142,0.5587,295
Geoffrey,2022-07-16,2023,Turbidity,NTU,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.155,146.8685,N,2.7,0.1,high,median,Jul,2.456,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
Geoffrey,2022-07-17,2023,Chla,ug.L,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.155,146.8685,N,0.84,0.1,high,mean,Jul,0.576,11,0.0616,0.438,0.5587,0.556,0.6832,1.142,0.5587,295
Geoffrey,2022-07-17,2023,Turbidity,NTU,MMP,Magnetic Island,DT,Inshore,Cleveland Bay,Magnetic Island,logger,open coastal,SD,-19.155,146.8685,N,2.7,0.1,high,median,Jul,1.915,10,0.489,0.9354,2.5211,1.666,3.8208,13.669,1.666,395
