Sub_Basin,Rainfall,Date
Black River,0.35390788316726685,2012-09-05T23:00:00Z
Black River,0.35681039094924927,2012-09-06T23:00:00Z
Black River,0.36142870783805847,2012-09-07T23:00:00Z
Black River,0.5211916565895081,2012-09-08T23:00:00Z
Black River,0.3747078478336334,2012-09-09T23:00:00Z
Black River,0.3779621720314026,2012-09-10T23:00:00Z
Black River,0.3821898400783539,2012-09-11T23:00:00Z
Black River,0.3870328664779663,2012-09-12T23:00:00Z
Black River,0.3870328664779663,2012-09-13T23:00:00Z
Black River,0.3889545500278473,2012-09-14T23:00:00Z
Black River,0.38722145557403564,2012-09-15T23:00:00Z
Black River,0.38722145557403564,2012-09-16T23:00:00Z
Black River,0.3908306658267975,2012-09-17T23:00:00Z
Black River,0.8471179604530334,2012-09-18T23:00:00Z
Black River,0.3890492618083954,2012-09-19T23:00:00Z
Black River,0.3890492618083954,2012-09-20T23:00:00Z
Black River,0.3890492618083954,2012-09-21T23:00:00Z
Black River,0.3890492618083954,2012-09-22T23:00:00Z
Black River,0.3890492618083954,2012-09-23T23:00:00Z
Black River,0.3889545500278473,2012-09-24T23:00:00Z
Black River,0.3823784291744232,2012-09-25T23:00:00Z
Black River,0.3740386664867401,2012-09-26T23:00:00Z
Black River,0.7782084345817566,2012-09-27T23:00:00Z
Black River,0.36919471621513367,2012-09-28T23:00:00Z
Black River,0.36919471621513367,2012-09-29T23:00:00Z
Black River,0.5631701350212097,2012-09-30T23:00:00Z
Black River,0.8593577146530151,2012-10-01T23:00:00Z
Black River,0.9433548450469971,2012-10-02T23:00:00Z
Black River,0.947217583656311,2012-10-03T23:00:00Z
Black River,0.3608233630657196,2012-10-04T23:00:00Z
Black River,0.35285934805870056,2012-10-05T23:00:00Z
Black River,0.3484322130680084,2012-10-06T23:00:00Z
Black River,0.3484322130680084,2012-10-07T23:00:00Z
Black River,0.3484322130680084,2012-10-08T23:00:00Z
Black River,0.3449009358882904,2012-10-09T23:00:00Z
Black River,0.3407208025455475,2012-10-10T23:00:00Z
Black River,0.3406915068626404,2012-10-11T23:00:00Z
Black River,0.33913353085517883,2012-10-12T23:00:00Z
Black River,0.33237844705581665,2012-10-13T23:00:00Z
Black River,0.3233068585395813,2012-10-14T23:00:00Z
Black River,0.31301385164260864,2012-10-15T23:00:00Z
Black River,0.3100646734237671,2012-10-16T23:00:00Z
Black River,0.30209341645240784,2012-10-17T23:00:00Z
Black River,0.2966439723968506,2012-10-18T23:00:00Z
Black River,0.2966415286064148,2012-10-19T23:00:00Z
Black River,0.292593389749527,2012-10-20T23:00:00Z
Black River,0.292593389749527,2012-10-21T23:00:00Z
Black River,0.2910086214542389,2012-10-22T23:00:00Z
Black River,0.2909139096736908,2012-10-23T23:00:00Z
Black River,0.7340070605278015,2012-10-24T23:00:00Z
Black River,0.2909139096736908,2012-10-25T23:00:00Z
Black River,0.28607091307640076,2012-10-26T23:00:00Z
Black River,0.28607091307640076,2012-10-27T23:00:00Z
Black River,0.28184324502944946,2012-10-28T23:00:00Z
Black River,0.2799682319164276,2012-10-29T23:00:00Z
Black River,0.44084984064102173,2012-10-30T23:00:00Z
Black River,0.359830379486084,2012-10-31T23:00:00Z
Black River,0.2768673300743103,2012-11-01T23:00:00Z
Black River,0.27512428164482117,2012-11-02T23:00:00Z
Black River,0.27101218700408936,2012-11-03T23:00:00Z
Black River,0.2692790925502777,2012-11-04T23:00:00Z
Black River,0.882579505443573,2012-11-05T23:00:00Z
Black River,0.8148688673973083,2012-11-06T23:00:00Z
Black River,0.2690905034542084,2012-11-07T23:00:00Z
Black River,0.2630138397216797,2012-11-08T23:00:00Z
Black River,0.2630981504917145,2012-11-09T23:00:00Z
Black River,0.6474210619926453,2012-11-10T23:00:00Z
Black River,0.7342872023582458,2012-11-11T23:00:00Z
Black River,0.8440347909927368,2012-11-12T23:00:00Z
Black River,0.5356603264808655,2012-11-13T23:00:00Z
Black River,0.25342437624931335,2012-11-14T23:00:00Z
Black River,0.25030517578125,2012-11-15T23:00:00Z
Black River,0.25030517578125,2012-11-16T23:00:00Z
Black River,0.24664394557476044,2012-11-17T23:00:00Z
Black River,0.7977504730224609,2012-11-18T23:00:00Z
Black River,0.8104279637336731,2012-11-19T23:00:00Z
Black River,0.2361656129360199,2012-11-20T23:00:00Z
Black River,0.24034792184829712,2012-11-21T23:00:00Z
Black River,0.23772351443767548,2012-11-22T23:00:00Z
Black River,0.2360709011554718,2012-11-23T23:00:00Z
Black River,0.22699931263923645,2012-11-24T23:00:00Z
Black River,0.2252563089132309,2012-11-25T23:00:00Z
Black River,0.2210122048854828,2012-11-26T23:00:00Z
Black River,0.2210122048854828,2012-11-27T23:00:00Z
Black River,0.5309543013572693,2012-11-28T23:00:00Z
Black River,0.2210122048854828,2012-11-29T23:00:00Z
Black River,0.2210122048854828,2012-11-30T23:00:00Z
Black River,0.21927908062934875,2012-12-01T23:00:00Z
Black River,0.22022205591201782,2012-12-02T23:00:00Z
Black River,0.21927908062934875,2012-12-03T23:00:00Z
Black River,0.2210122048854828,2012-12-04T23:00:00Z
Black River,0.21927908062934875,2012-12-05T23:00:00Z
Black River,0.21927908062934875,2012-12-06T23:00:00Z
Black River,0.21566104888916016,2012-12-07T23:00:00Z
Black River,0.2130981981754303,2012-12-08T23:00:00Z
Black River,0.2130981981754303,2012-12-09T23:00:00Z
Black River,0.21282483637332916,2012-12-10T23:00:00Z
Black River,0.21290914714336395,2012-12-11T23:00:00Z
Black River,0.49651676416397095,2012-12-12T23:00:00Z
Black River,0.5159793496131897,2012-12-13T23:00:00Z
Black River,0.20209339261054993,2012-12-14T23:00:00Z
Black River,0.20030514895915985,2012-12-15T23:00:00Z
Black River,0.1914115697145462,2012-12-16T23:00:00Z
Black River,0.18985363841056824,2012-12-17T23:00:00Z
Black River,0.18985363841056824,2012-12-18T23:00:00Z
Black River,0.18184322118759155,2012-12-19T23:00:00Z
Black River,0.1768673211336136,2012-12-20T23:00:00Z
Black River,0.1768673211336136,2012-12-21T23:00:00Z
Black River,0.498296320438385,2012-12-22T23:00:00Z
Black River,0.5511677265167236,2012-12-23T23:00:00Z
Black River,0.9172413945198059,2012-12-24T23:00:00Z
Black River,0.8580218553543091,2012-12-25T23:00:00Z
Black River,0.401423841714859,2012-12-26T23:00:00Z
Black River,0.16900618374347687,2012-12-27T23:00:00Z
Black River,0.16301389038562775,2012-12-28T23:00:00Z
Black River,0.162824809551239,2012-12-29T23:00:00Z
Black River,0.6015241146087646,2012-12-30T23:00:00Z
Black River,0.8217976689338684,2012-12-31T23:00:00Z
Black River,0.9235590100288391,2013-01-01T23:00:00Z
Black River,0.5133029222488403,2013-01-02T23:00:00Z
Black River,0.1564219444990158,2013-01-03T23:00:00Z
Black River,0.23825299739837646,2013-01-04T23:00:00Z
Black River,0.15209339559078217,2013-01-05T23:00:00Z
Black River,0.2714877724647522,2013-01-06T23:00:00Z
Black River,0.5583534240722656,2013-01-07T23:00:00Z
Black River,0.14761660993099213,2013-01-08T23:00:00Z
Black River,0.4884444773197174,2013-01-09T23:00:00Z
Black River,0.14625456929206848,2013-01-10T23:00:00Z
Black River,0.15847794711589813,2013-01-11T23:00:00Z
Black River,0.3294490575790405,2013-01-12T23:00:00Z
Black River,0.14103546738624573,2013-01-13T23:00:00Z
Black River,0.1361924558877945,2013-01-14T23:00:00Z
Black River,0.13616560399532318,2013-01-15T23:00:00Z
Black River,0.6046617031097412,2013-01-16T23:00:00Z
Black River,0.7961222529411316,2013-01-17T23:00:00Z
Black River,0.4934843182563782,2013-01-18T23:00:00Z
Black River,0.12523986399173737,2013-01-19T23:00:00Z
Black River,0.6366559267044067,2013-01-20T23:00:00Z
Black River,0.5595109462738037,2013-01-21T23:00:00Z
Black River,0.3053278625011444,2013-01-22T23:00:00Z
Black River,0.9715675711631775,2013-01-23T23:00:00Z
Black River,0.9998597502708435,2013-01-24T23:00:00Z
Black River,0.8718340992927551,2013-01-25T23:00:00Z
Black River,0.10553626716136932,2013-01-26T23:00:00Z
Black River,0.5667709708213806,2013-01-27T23:00:00Z
Black River,0.1020933985710144,2013-01-28T23:00:00Z
Black River,0.10743514448404312,2013-01-29T23:00:00Z
Black River,0.09664395451545715,2013-01-30T23:00:00Z
Black River,0.09664395451545715,2013-01-31T23:00:00Z
Black River,0.08619244396686554,2013-02-01T23:00:00Z
Black River,0.38783419132232666,2013-02-02T23:00:00Z
Black River,0.08606043457984924,2013-02-03T23:00:00Z
Black River,0.08603359013795853,2013-02-04T23:00:00Z
Black River,0.08603359013795853,2013-02-05T23:00:00Z
Black River,0.2556690573692322,2013-02-06T23:00:00Z
Black River,0.4321907162666321,2013-02-07T23:00:00Z
Black River,0.30841943621635437,2013-02-08T23:00:00Z
Black River,0.5778766870498657,2013-02-09T23:00:00Z
Black River,0.6091387867927551,2013-02-10T23:00:00Z
Black River,0.28012046217918396,2013-02-11T23:00:00Z
Black River,0.3421158790588379,2013-02-12T23:00:00Z
Black River,0.09696599096059799,2013-02-13T23:00:00Z
Black River,0.22454951703548431,2013-02-14T23:00:00Z
Black River,0.7368329763412476,2013-02-15T23:00:00Z
Black River,0.6992406249046326,2013-02-16T23:00:00Z
Black River,0.6824462413787842,2013-02-17T23:00:00Z
Black River,0.9412903785705566,2013-02-18T23:00:00Z
Black River,0.6424528360366821,2013-02-19T23:00:00Z
Black River,0.22029165923595428,2013-02-20T23:00:00Z
Black River,0.4894289970397949,2013-02-21T23:00:00Z
Black River,0.305184006690979,2013-02-22T23:00:00Z
Black River,0.08775036782026291,2013-02-23T23:00:00Z
Black River,0.745927095413208,2013-02-24T23:00:00Z
Black River,0.1588468849658966,2013-02-25T23:00:00Z
Black River,0.1472911685705185,2013-02-26T23:00:00Z
Black River,0.08616559207439423,2013-02-27T23:00:00Z
Black River,0.8068130016326904,2013-02-28T23:00:00Z
Black River,0.6891787052154541,2013-03-01T23:00:00Z
Black River,0.5470679402351379,2013-03-02T23:00:00Z
Black River,0.9777095913887024,2013-03-03T23:00:00Z
Black River,0.28999441862106323,2013-03-04T23:00:00Z
Black River,0.4260292649269104,2013-03-05T23:00:00Z
Black River,0.8064305186271667,2013-03-06T23:00:00Z
Black River,0.3073761761188507,2013-03-07T23:00:00Z
Black River,0.18985876441001892,2013-03-08T23:00:00Z
Black River,0.387885719537735,2013-03-09T23:00:00Z
Black River,0.7853789329528809,2013-03-10T23:00:00Z
Black River,0.13608130812644958,2013-03-11T23:00:00Z
Black River,0.43946191668510437,2013-03-12T23:00:00Z
Black River,0.2195548117160797,2013-03-13T23:00:00Z
Black River,0.1962525099515915,2013-03-14T23:00:00Z
Black River,0.15659449994564056,2013-03-15T23:00:00Z
Black River,0.15678353607654572,2013-03-16T23:00:00Z
Black River,0.1621338278055191,2013-03-17T23:00:00Z
Black River,0.1657518595457077,2013-03-18T23:00:00Z
Black River,0.16900615394115448,2013-03-19T23:00:00Z
Black River,0.23640204966068268,2013-03-20T23:00:00Z
Black River,0.9553799629211426,2013-03-21T23:00:00Z
Black River,0.8662828207015991,2013-03-22T23:00:00Z
Black River,0.8870117664337158,2013-03-23T23:00:00Z
Black River,0.6927004456520081,2013-03-24T23:00:00Z
Black River,0.1842534840106964,2013-03-25T23:00:00Z
Black River,0.1842534840106964,2013-03-26T23:00:00Z
Black River,0.23306433856487274,2013-03-27T23:00:00Z
Black River,0.18771794438362122,2013-03-28T23:00:00Z
Black River,0.5930623412132263,2013-03-29T23:00:00Z
Black River,0.18608130514621735,2013-03-30T23:00:00Z
Black River,0.6511967778205872,2013-03-31T23:00:00Z
Black River,0.19268164038658142,2013-04-01T23:00:00Z
Black River,0.19287067651748657,2013-04-02T23:00:00Z
Black River,0.8135628700256348,2013-04-03T23:00:00Z
Black River,0.8973273038864136,2013-04-04T23:00:00Z
Black River,0.5226490497589111,2013-04-05T23:00:00Z
