"","region","basin","sub_basin","year","total_basin_area","vegetation","area","percent_coverage","y_on_y_area_change","y_on_y_percentage_change"
"1162","Mackay Whitsunday Isaac","Plane","Plane","remnant_2011",2571.51893,"Eucalypt Variations",627.96698,24.42008,-0.60784,-0.02364
"1163","Mackay Whitsunday Isaac","Plane","Plane","remnant_2011",2571.51893,"Mangroves and Saltmarshes",186.86117,7.26657,0.19226,0.00748
"1164","Mackay Whitsunday Isaac","Plane","Plane","remnant_2011",2571.51893,"Rainforest and Scrubs",152.23849,5.92018,0,0
"1165","Mackay Whitsunday Isaac","Plane","Plane","remnant_2011",2571.51893,"Other Coastal Communities",138.77938,5.39679,0,0
"1166","Mackay Whitsunday Isaac","Plane","Plane","remnant_2013",2571.51893,"Non-Remnant Vegetation",1325.21153,51.53419,1.14316,0.04445
"1167","Mackay Whitsunday Isaac","Plane","Plane","remnant_2013",2571.51893,"Eucalypt Variations",626.96529,24.38113,-1.00169,-0.03895
"1168","Mackay Whitsunday Isaac","Plane","Plane","remnant_2013",2571.51893,"Mangroves and Saltmarshes",186.89739,7.26798,0.03622,0.00141
"1169","Mackay Whitsunday Isaac","Plane","Plane","remnant_2013",2571.51893,"Rainforest and Scrubs",152.21191,5.91914,-0.02658,-0.00103
"1170","Mackay Whitsunday Isaac","Plane","Plane","remnant_2013",2571.51893,"Other Coastal Communities",138.77938,5.39679,0,0
"1171","Mackay Whitsunday Isaac","Plane","Plane","remnant_2015",2571.51893,"Non-Remnant Vegetation",1327.68607,51.63042,2.47454,0.09623
"1172","Mackay Whitsunday Isaac","Plane","Plane","remnant_2015",2571.51893,"Eucalypt Variations",624.99358,24.30445,-1.97171,-0.07667
"1173","Mackay Whitsunday Isaac","Plane","Plane","remnant_2015",2571.51893,"Mangroves and Saltmarshes",186.92686,7.26912,0.02947,0.00115
"1174","Mackay Whitsunday Isaac","Plane","Plane","remnant_2015",2571.51893,"Rainforest and Scrubs",152.11115,5.91523,-0.10077,-0.00392
"1175","Mackay Whitsunday Isaac","Plane","Plane","remnant_2015",2571.51893,"Other Coastal Communities",138.56812,5.38857,-0.21126,-0.00822
"1176","Mackay Whitsunday Isaac","Plane","Plane","remnant_2017",2571.51893,"Non-Remnant Vegetation",1330.40551,51.73617,2.71944,0.10575
"1177","Mackay Whitsunday Isaac","Plane","Plane","remnant_2017",2571.51893,"Eucalypt Variations",622.54157,24.2091,-2.45201,-0.09535
"1178","Mackay Whitsunday Isaac","Plane","Plane","remnant_2017",2571.51893,"Mangroves and Saltmarshes",186.90125,7.26813,-0.02562,-0.001
"1179","Mackay Whitsunday Isaac","Plane","Plane","remnant_2017",2571.51893,"Rainforest and Scrubs",152.06577,5.91346,-0.04538,-0.00176
"1180","Mackay Whitsunday Isaac","Plane","Plane","remnant_2017",2571.51893,"Other Coastal Communities",138.38647,5.38151,-0.18165,-0.00706
"1181","Mackay Whitsunday Isaac","Plane","Plane","remnant_2019",2571.51893,"Non-Remnant Vegetation",1332.33935,51.81138,1.93383,0.0752
"1182","Mackay Whitsunday Isaac","Plane","Plane","remnant_2019",2571.51893,"Eucalypt Variations",620.81972,24.14214,-1.72185,-0.06696
"1183","Mackay Whitsunday Isaac","Plane","Plane","remnant_2019",2571.51893,"Mangroves and Saltmarshes",186.90007,7.26808,-0.00117,-0.00005
"1184","Mackay Whitsunday Isaac","Plane","Plane","remnant_2019",2571.51893,"Rainforest and Scrubs",152.06522,5.91344,-0.00055,-0.00002
"1185","Mackay Whitsunday Isaac","Plane","Plane","remnant_2019",2571.51893,"Other Coastal Communities",138.37814,5.38118,-0.00833,-0.00032
"1186","Mackay Whitsunday Isaac","Plane","Plane","remnant_2021",2571.52555,"Non-Remnant Vegetation",1329.31017,51.69345,-3.02918,-0.11793
"1187","Mackay Whitsunday Isaac","Plane","Plane","remnant_2021",2571.52555,"Eucalypt Variations",621.35256,24.1628,0.53284,0.02066
"1188","Mackay Whitsunday Isaac","Plane","Plane","remnant_2021",2571.52555,"Mangroves and Saltmarshes",188.00361,7.31098,1.10354,0.0429
"1189","Mackay Whitsunday Isaac","Plane","Plane","remnant_2021",2571.52555,"Rainforest and Scrubs",152.36139,5.92494,0.29617,0.0115
"1190","Mackay Whitsunday Isaac","Plane","Plane","remnant_2021",2571.52555,"Other Coastal Communities",138.35994,5.38046,-0.0182,-0.00072
"1191","Mackay Whitsunday Isaac","Proserpine","Proserpine","pre_clear",2773.34606,"Eucalypt Variations",1547.60553,55.80283,0,0
"1192","Mackay Whitsunday Isaac","Proserpine","Proserpine","pre_clear",2773.34606,"Rainforest and Scrubs",600.86796,21.66581,0,0
"1193","Mackay Whitsunday Isaac","Proserpine","Proserpine","pre_clear",2773.34606,"Melaleuca Open Woodlands",246.73665,8.89671,0,0
"1194","Mackay Whitsunday Isaac","Proserpine","Proserpine","pre_clear",2773.34606,"Other Coastal Communities",149.29141,5.38308,0,0
"1195","Mackay Whitsunday Isaac","Proserpine","Proserpine","pre_clear",2773.34606,"Mangroves and Saltmarshes",135.20159,4.87503,0,0
"1196","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_1997",2773.22942,"Eucalypt Variations",905.98933,32.66911,-641.6162,-23.13372
"1197","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_1997",2773.22942,"Non-Remnant Vegetation",826.88164,29.81656,826.88164,29.81656
"1198","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_1997",2773.22942,"Rainforest and Scrubs",577.89352,20.83829,-22.97444,-0.82752
"1199","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_1997",2773.22942,"Other Coastal Communities",149.60778,5.39471,0.31636,0.01163
"1200","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_1997",2773.22942,"Mangroves and Saltmarshes",130.84496,4.71814,-4.35663,-0.15689
"1201","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_1999",2773.22942,"Eucalypt Variations",899.66965,32.44123,-6.31968,-0.22788
"1202","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_1999",2773.22942,"Non-Remnant Vegetation",832.79127,30.02966,5.90963,0.2131
"1203","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_1999",2773.22942,"Rainforest and Scrubs",577.79122,20.8346,-0.10231,-0.00369
"1204","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_1999",2773.22942,"Other Coastal Communities",149.60778,5.39471,0,0
"1205","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_1999",2773.22942,"Mangroves and Saltmarshes",130.7908,4.71619,-0.05416,-0.00195
"1206","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2000",2773.22942,"Eucalypt Variations",892.20238,32.17196,-7.46728,-0.26926
"1207","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2000",2773.22942,"Non-Remnant Vegetation",840.94482,30.32367,8.15355,0.29401
"1208","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2000",2773.22942,"Rainforest and Scrubs",577.73965,20.83274,-0.05157,-0.00186
"1209","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2000",2773.22942,"Other Coastal Communities",149.60778,5.39471,0,0
"1210","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2000",2773.22942,"Mangroves and Saltmarshes",130.76564,4.71528,-0.02516,-0.00091
"1211","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2001",2773.22942,"Eucalypt Variations",887.50311,32.00251,-4.69927,-0.16945
"1212","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2001",2773.22942,"Non-Remnant Vegetation",846.80152,30.53485,5.8567,0.21119
"1213","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2001",2773.22942,"Rainforest and Scrubs",579.34557,20.89065,1.60592,0.05791
"1214","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2001",2773.22942,"Other Coastal Communities",149.51231,5.39127,-0.09547,-0.00344
"1215","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2001",2773.22942,"Mangroves and Saltmarshes",130.73743,4.71427,-0.02821,-0.00102
"1216","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2003",2773.22942,"Eucalypt Variations",886.22674,31.95649,-1.27637,-0.04602
"1217","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2003",2773.22942,"Non-Remnant Vegetation",848.48485,30.59555,1.68333,0.0607
"1218","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2003",2773.22942,"Rainforest and Scrubs",579.23968,20.88683,-0.10589,-0.00382
"1219","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2003",2773.22942,"Other Coastal Communities",149.51231,5.39127,0,0
"1220","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2003",2773.22942,"Mangroves and Saltmarshes",130.73743,4.71427,0,0
"1221","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2005",2773.22942,"Eucalypt Variations",884.37805,31.88983,-1.84869,-0.06666
"1222","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2005",2773.22942,"Non-Remnant Vegetation",851.05677,30.68829,2.57192,0.09274
"1223","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2005",2773.22942,"Rainforest and Scrubs",578.70014,20.86737,-0.53954,-0.01946
"1224","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2005",2773.22942,"Other Coastal Communities",149.49965,5.39081,-0.01266,-0.00046
"1225","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2005",2773.22942,"Mangroves and Saltmarshes",130.72932,4.71397,-0.00811,-0.00029
"1226","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2006",2773.22942,"Eucalypt Variations",882.8642,31.83524,-1.51385,-0.05459
"1227","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2006",2773.22942,"Non-Remnant Vegetation",853.03634,30.75967,1.97957,0.07138
"1228","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2006",2773.22942,"Rainforest and Scrubs",578.59815,20.8637,-0.10199,-0.00368
"1229","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2006",2773.22942,"Other Coastal Communities",149.48365,5.39024,-0.016,-0.00058
"1230","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2006",2773.22942,"Mangroves and Saltmarshes",130.72932,4.71397,0,0
"1231","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2006b",2773.22942,"Eucalypt Variations",882.8642,31.83524,0,0
"1232","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2006b",2773.22942,"Non-Remnant Vegetation",853.03634,30.75967,0,0
"1233","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2006b",2773.22942,"Rainforest and Scrubs",578.59815,20.8637,0,0
"1234","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2006b",2773.22942,"Other Coastal Communities",149.48365,5.39024,0,0
"1235","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2006b",2773.22942,"Mangroves and Saltmarshes",130.72932,4.71397,0,0
"1236","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2007",2773.22942,"Eucalypt Variations",881.5932,31.78941,-1.271,-0.04583
"1237","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2007",2773.22942,"Non-Remnant Vegetation",854.81481,30.8238,1.77847,0.06413
"1238","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2007",2773.22942,"Rainforest and Scrubs",578.30094,20.85298,-0.29721,-0.01072
"1239","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2007",2773.22942,"Other Coastal Communities",149.48365,5.39024,0,0
"1240","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2007",2773.22942,"Mangroves and Saltmarshes",130.62738,4.7103,-0.10194,-0.00368
"1241","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2009",2773.22942,"Eucalypt Variations",879.60591,31.71775,-1.98728,-0.07166
"1242","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2009",2773.22942,"Non-Remnant Vegetation",857.42063,30.91777,2.60582,0.09396
"1243","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2009",2773.22942,"Rainforest and Scrubs",577.93779,20.83988,-0.36315,-0.01309
"1244","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2009",2773.22942,"Other Coastal Communities",149.48365,5.39024,0,0
"1245","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2009",2773.22942,"Mangroves and Saltmarshes",130.84227,4.71805,0.21489,0.00775
"1246","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2011",2773.22942,"Eucalypt Variations",879.01498,31.69644,-0.59093,-0.02131
"1247","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2011",2773.22942,"Non-Remnant Vegetation",858.26102,30.94807,0.84039,0.0303
"1248","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2011",2773.22942,"Rainforest and Scrubs",577.93741,20.83987,-0.00038,-0.00001
"1249","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2011",2773.22942,"Other Coastal Communities",149.48365,5.39024,0,0
"1250","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2011",2773.22942,"Mangroves and Saltmarshes",130.81014,4.71689,-0.03214,-0.00116
"1251","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2013",2773.22942,"Eucalypt Variations",873.76089,31.50698,-5.25408,-0.18946
"1252","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2013",2773.22942,"Non-Remnant Vegetation",863.59484,31.1404,5.33382,0.19233
"1253","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2013",2773.22942,"Rainforest and Scrubs",577.88561,20.838,-0.05181,-0.00187
"1254","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2013",2773.22942,"Other Coastal Communities",149.48365,5.39024,0,0
"1255","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2013",2773.22942,"Mangroves and Saltmarshes",130.82224,4.71732,0.0121,0.00044
"1256","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2015",2773.22942,"Eucalypt Variations",871.59034,31.42871,-2.17055,-0.07827
"1257","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2015",2773.22942,"Non-Remnant Vegetation",866.12957,31.2318,2.53473,0.0914
"1258","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2015",2773.22942,"Rainforest and Scrubs",577.82037,20.83565,-0.06524,-0.00235
"1259","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2015",2773.22942,"Other Coastal Communities",149.48365,5.39024,0,0
"1260","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2015",2773.22942,"Mangroves and Saltmarshes",130.83371,4.71774,0.01147,0.00041
"1261","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2017",2773.22942,"Non-Remnant Vegetation",870.36323,31.38447,4.23365,0.15266
"1262","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2017",2773.22942,"Eucalypt Variations",867.77954,31.2913,-3.8108,-0.13741
"1263","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2017",2773.22942,"Rainforest and Scrubs",577.69687,20.8312,-0.1235,-0.00445
"1264","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2017",2773.22942,"Other Coastal Communities",149.48365,5.39024,0,0
"1265","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2017",2773.22942,"Mangroves and Saltmarshes",130.83371,4.71774,0,0
"1266","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2019",2773.22942,"Non-Remnant Vegetation",871.68694,31.4322,1.32371,0.04773
"1267","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2019",2773.22942,"Eucalypt Variations",866.75451,31.25434,-1.02503,-0.03696
"1268","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2019",2773.22942,"Rainforest and Scrubs",577.64823,20.82944,-0.04863,-0.00175
"1269","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2019",2773.22942,"Other Coastal Communities",149.48365,5.39024,0,0
"1270","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2019",2773.22942,"Mangroves and Saltmarshes",130.82824,4.71754,-0.00547,-0.0002
"1271","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2021",2773.34606,"Non-Remnant Vegetation",870.3393,31.38228,-1.34764,-0.04991
"1272","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2021",2773.34606,"Eucalypt Variations",868.42461,31.31324,1.6701,0.05891
"1273","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2021",2773.34606,"Rainforest and Scrubs",577.49538,20.82306,-0.15285,-0.00639
"1274","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2021",2773.34606,"Other Coastal Communities",149.545,5.39222,0.06135,0.00199
"1275","Mackay Whitsunday Isaac","Proserpine","Proserpine","remnant_2021",2773.34606,"Mangroves and Saltmarshes",130.85941,4.71847,0.03117,0.00093
"1276","Dry Tropics","Ross","Ross River (Upper)","pre_clear",761.32332,"Eucalypt Variations",572.71259,75.22594,0,0
"1277","Dry Tropics","Ross","Bohle River","pre_clear",328.86869,"Eucalypt Variations",161.72336,49.17566,0,0
"1278","Dry Tropics","Ross","Alligator Creek","pre_clear",360.60986,"Eucalypt Variations",161.27403,44.72258,0,0
"1279","Dry Tropics","Ross","Ross River (Upper)","pre_clear",761.32332,"Melaleuca Open Woodlands",127.21584,16.70983,0,0
"1280","Dry Tropics","Ross","Bohle River","pre_clear",328.86869,"Melaleuca Open Woodlands",107.98988,32.83678,0,0
"1281","Dry Tropics","Ross","Ross River (Upper)","remnant_1997",761.32332,"Eucalypt Variations",469.95997,61.72936,-102.75262,-13.49658
"1282","Dry Tropics","Ross","Alligator Creek","remnant_1997",360.60986,"Eucalypt Variations",147.51306,40.90655,-13.76097,-3.81603
"1283","Dry Tropics","Ross","Ross River (Upper)","remnant_1997",761.32332,"Non-Remnant Vegetation",109.19402,14.34266,109.19402,14.34266
"1284","Dry Tropics","Ross","Bohle River","remnant_1997",328.86869,"Eucalypt Variations",108.08243,32.86492,-53.64093,-16.31074
"1285","Dry Tropics","Ross","Alligator Creek","remnant_1997",360.60986,"Mangroves and Saltmarshes",94.29008,26.14739,-3.02527,-0.83893
"1286","Dry Tropics","Ross","Ross River (Upper)","remnant_1999",761.32331,"Eucalypt Variations",465.58211,61.15432,-4.37786,-0.57503
"1287","Dry Tropics","Ross","Alligator Creek","remnant_1999",360.60986,"Eucalypt Variations",146.83033,40.71723,-0.68273,-0.18933
"1288","Dry Tropics","Ross","Ross River (Upper)","remnant_1999",761.32331,"Non-Remnant Vegetation",113.79267,14.94669,4.59865,0.60403
"1289","Dry Tropics","Ross","Bohle River","remnant_1999",328.86869,"Eucalypt Variations",103.60263,31.50274,-4.47979,-1.36218
"1290","Dry Tropics","Ross","Bohle River","remnant_1999",328.86869,"Non-Remnant Vegetation",101.529,30.8722,7.50233,2.28125
"1291","Dry Tropics","Ross","Ross River (Upper)","remnant_2000",761.32331,"Eucalypt Variations",462.63553,60.76729,-2.94658,-0.38703
"1292","Dry Tropics","Ross","Alligator Creek","remnant_2000",360.60986,"Eucalypt Variations",146.64373,40.66548,-0.1866,-0.05175
"1293","Dry Tropics","Ross","Ross River (Upper)","remnant_2000",761.32331,"Non-Remnant Vegetation",119.54806,15.70267,5.75539,0.75597
"1294","Dry Tropics","Ross","Bohle River","remnant_2000",328.86869,"Non-Remnant Vegetation",116.16216,35.32174,14.63316,4.44954
"1295","Dry Tropics","Ross","Bohle River","remnant_2000",328.86869,"Eucalypt Variations",96.58886,29.37004,-7.01377,-2.1327
"1296","Dry Tropics","Ross","Ross River (Upper)","remnant_2001",761.32331,"Eucalypt Variations",460.94812,60.54565,-1.68741,-0.22164
"1297","Dry Tropics","Ross","Alligator Creek","remnant_2001",360.60986,"Eucalypt Variations",146.64345,40.6654,-0.00028,-0.00008
"1298","Dry Tropics","Ross","Ross River (Upper)","remnant_2001",761.32331,"Non-Remnant Vegetation",122.07521,16.03461,2.52715,0.33194
"1299","Dry Tropics","Ross","Bohle River","remnant_2001",328.86869,"Non-Remnant Vegetation",118.61064,36.06626,2.44848,0.74452
"1300","Dry Tropics","Ross","Bohle River","remnant_2001",328.86869,"Eucalypt Variations",95.63364,29.07958,-0.95523,-0.29046
"1301","Dry Tropics","Ross","Ross River (Upper)","remnant_2003",761.32331,"Eucalypt Variations",460.5308,60.49083,-0.41732,-0.05482
"1302","Dry Tropics","Ross","Alligator Creek","remnant_2003",360.60986,"Eucalypt Variations",146.55281,40.64027,-0.09064,-0.02514
"1303","Dry Tropics","Ross","Ross River (Upper)","remnant_2003",761.32331,"Non-Remnant Vegetation",123.07556,16.166,1.00035,0.1314
"1304","Dry Tropics","Ross","Bohle River","remnant_2003",328.86869,"Non-Remnant Vegetation",119.72006,36.4036,1.10942,0.33734
"1305","Dry Tropics","Ross","Bohle River","remnant_2003",328.86869,"Eucalypt Variations",95.32916,28.987,-0.30448,-0.09258
"1306","Dry Tropics","Ross","Ross River (Upper)","remnant_2005",761.32331,"Eucalypt Variations",460.15417,60.44136,-0.37663,-0.04947
"1307","Dry Tropics","Ross","Alligator Creek","remnant_2005",360.60986,"Eucalypt Variations",146.54577,40.63832,-0.00704,-0.00195
"1308","Dry Tropics","Ross","Bohle River","remnant_2005",328.86869,"Non-Remnant Vegetation",125.61358,38.19566,5.89352,1.79206
"1309","Dry Tropics","Ross","Ross River (Upper)","remnant_2005",761.32331,"Non-Remnant Vegetation",123.75706,16.25552,0.6815,0.08951
"1310","Dry Tropics","Ross","Alligator Creek","remnant_2005",360.60986,"Mangroves and Saltmarshes",94.26092,26.13931,0,0
"1311","Dry Tropics","Ross","Ross River (Upper)","remnant_2006",761.32331,"Eucalypt Variations",459.49649,60.35497,-0.65767,-0.08639
"1312","Dry Tropics","Ross","Alligator Creek","remnant_2006",360.60986,"Eucalypt Variations",146.44054,40.60913,-0.10524,-0.02918
"1313","Dry Tropics","Ross","Bohle River","remnant_2006",328.86869,"Non-Remnant Vegetation",127.72962,38.83909,2.11604,0.64343
"1314","Dry Tropics","Ross","Ross River (Upper)","remnant_2006",761.32331,"Non-Remnant Vegetation",124.43598,16.3447,0.67892,0.08918
"1315","Dry Tropics","Ross","Alligator Creek","remnant_2006",360.60986,"Mangroves and Saltmarshes",94.26092,26.13931,0,0
"1316","Dry Tropics","Ross","Ross River (Upper)","remnant_2006b",761.32331,"Eucalypt Variations",459.49649,60.35497,0,0
"1317","Dry Tropics","Ross","Alligator Creek","remnant_2006b",360.60986,"Eucalypt Variations",146.44054,40.60913,0,0
"1318","Dry Tropics","Ross","Bohle River","remnant_2006b",328.86869,"Non-Remnant Vegetation",127.75407,38.84653,0.02445,0.00744
"1319","Dry Tropics","Ross","Ross River (Upper)","remnant_2006b",761.32331,"Non-Remnant Vegetation",124.43598,16.3447,0,0
"1320","Dry Tropics","Ross","Alligator Creek","remnant_2006b",360.60986,"Mangroves and Saltmarshes",94.26092,26.13931,0,0
"1321","Dry Tropics","Ross","Ross River (Upper)","remnant_2007",761.32331,"Eucalypt Variations",459.42927,60.34614,-0.06722,-0.00883
"1322","Dry Tropics","Ross","Alligator Creek","remnant_2007",360.60986,"Eucalypt Variations",146.44054,40.60913,0,0
"1323","Dry Tropics","Ross","Bohle River","remnant_2007",328.86869,"Non-Remnant Vegetation",129.86167,39.48739,2.10759,0.64086
"1324","Dry Tropics","Ross","Ross River (Upper)","remnant_2007",761.32331,"Non-Remnant Vegetation",124.51016,16.35444,0.07418,0.00974
"1325","Dry Tropics","Ross","Alligator Creek","remnant_2007",360.60986,"Mangroves and Saltmarshes",94.26092,26.13931,0,0
"1326","Dry Tropics","Ross","Ross River (Upper)","remnant_2009",761.32331,"Eucalypt Variations",458.90599,60.27741,-0.52329,-0.06873
"1327","Dry Tropics","Ross","Alligator Creek","remnant_2009",360.60986,"Eucalypt Variations",146.44054,40.60913,0,0
"1328","Dry Tropics","Ross","Bohle River","remnant_2009",328.86869,"Non-Remnant Vegetation",132.76634,40.37062,2.90467,0.88323
"1329","Dry Tropics","Ross","Ross River (Upper)","remnant_2009",761.32331,"Non-Remnant Vegetation",125.0734,16.42842,0.56323,0.07398
"1330","Dry Tropics","Ross","Alligator Creek","remnant_2009",360.60986,"Mangroves and Saltmarshes",94.26092,26.13931,0,0
"1331","Dry Tropics","Ross","Ross River (Upper)","remnant_2011",761.32331,"Eucalypt Variations",458.87375,60.27318,-0.03224,-0.00423
"1332","Dry Tropics","Ross","Alligator Creek","remnant_2011",360.60986,"Eucalypt Variations",146.44054,40.60913,0,0
"1333","Dry Tropics","Ross","Bohle River","remnant_2011",328.86869,"Non-Remnant Vegetation",134.75398,40.97501,1.98764,0.60439
"1334","Dry Tropics","Ross","Ross River (Upper)","remnant_2011",761.32331,"Non-Remnant Vegetation",125.15766,16.43949,0.08427,0.01107
"1335","Dry Tropics","Ross","Alligator Creek","remnant_2011",360.60986,"Mangroves and Saltmarshes",94.26092,26.13931,0,0
"1336","Dry Tropics","Ross","Ross River (Upper)","remnant_2013",761.32331,"Eucalypt Variations",458.77641,60.26039,-0.09734,-0.01279
"1337","Dry Tropics","Ross","Alligator Creek","remnant_2013",360.60986,"Eucalypt Variations",146.34265,40.58199,-0.09789,-0.02715
"1338","Dry Tropics","Ross","Bohle River","remnant_2013",328.86869,"Non-Remnant Vegetation",137.02591,41.66584,2.27193,0.69083
"1339","Dry Tropics","Ross","Ross River (Upper)","remnant_2013",761.32331,"Non-Remnant Vegetation",125.255,16.45227,0.09734,0.01279
"1340","Dry Tropics","Ross","Alligator Creek","remnant_2013",360.60986,"Mangroves and Saltmarshes",94.26092,26.13931,0,0
"1341","Dry Tropics","Ross","Ross River (Upper)","remnant_2015",761.32331,"Eucalypt Variations",457.78762,60.13051,-0.98879,-0.12988
"1342","Dry Tropics","Ross","Alligator Creek","remnant_2015",360.60986,"Eucalypt Variations",146.34247,40.58194,-0.00018,-0.00005
"1343","Dry Tropics","Ross","Bohle River","remnant_2015",328.86869,"Non-Remnant Vegetation",139.7525,42.49492,2.72659,0.82908
"1344","Dry Tropics","Ross","Ross River (Upper)","remnant_2015",761.32331,"Non-Remnant Vegetation",126.30727,16.59049,1.05227,0.13822
"1345","Dry Tropics","Ross","Alligator Creek","remnant_2015",360.60986,"Mangroves and Saltmarshes",94.26092,26.13931,0,0
"1346","Dry Tropics","Ross","Ross River (Upper)","remnant_2017",761.32331,"Eucalypt Variations",457.227,60.05688,-0.56062,-0.07364
"1347","Dry Tropics","Ross","Alligator Creek","remnant_2017",360.60986,"Eucalypt Variations",146.13098,40.52329,-0.21149,-0.05865
"1348","Dry Tropics","Ross","Bohle River","remnant_2017",328.86869,"Non-Remnant Vegetation",140.59082,42.74983,0.83832,0.25491
"1349","Dry Tropics","Ross","Ross River (Upper)","remnant_2017",761.32331,"Non-Remnant Vegetation",126.87219,16.66469,0.56492,0.0742
"1350","Dry Tropics","Ross","Alligator Creek","remnant_2017",360.60986,"Mangroves and Saltmarshes",94.26092,26.13931,0,0
"1351","Dry Tropics","Ross","Ross River (Upper)","remnant_2019",761.32331,"Eucalypt Variations",457.15577,60.04752,-0.07123,-0.00936
"1352","Dry Tropics","Ross","Alligator Creek","remnant_2019",360.60986,"Eucalypt Variations",145.70024,40.40384,-0.43075,-0.11945
"1353","Dry Tropics","Ross","Bohle River","remnant_2019",328.86869,"Non-Remnant Vegetation",140.93798,42.8554,0.34716,0.10556
