"","region","basin","sub_basin","year","total_basin_area","vegetation","area","percent_coverage","y_on_y_area_change","y_on_y_percentage_change"
"3213","Wet Tropics","Murray","Murray","remnant_2015",1526.19651,"Mangroves and Saltmarshes",180.97587,11.85797,0.00018,0.00001
"3214","Wet Tropics","Murray","Murray","remnant_2017",1526.19651,"Mangroves and Saltmarshes",180.97455,11.85788,-0.00132,-0.00009
"3215","Wet Tropics","Murray","Murray","remnant_2019",1526.19651,"Mangroves and Saltmarshes",180.97455,11.85788,0,0
"3216","Wet Tropics","Murray","Murray","remnant_2021",1526.21632,"Mangroves and Saltmarshes",180.2527,11.81043,-0.72184,-0.04745
"3217","Wet Tropics","Murray","Murray","pre_clear",1526.21633,"Melaleuca Open Woodlands",195.42178,12.80433,0,0
"3218","Wet Tropics","Murray","Murray","remnant_1997",1526.19651,"Melaleuca Open Woodlands",86.09924,5.64143,-109.32254,-7.1629
"3219","Wet Tropics","Murray","Murray","remnant_1999",1526.19651,"Melaleuca Open Woodlands",82.21251,5.38676,-3.88672,-0.25467
"3220","Wet Tropics","Murray","Murray","remnant_2000",1526.19651,"Melaleuca Open Woodlands",81.2607,5.32439,-0.95182,-0.06237
"3221","Wet Tropics","Murray","Murray","remnant_2001",1526.19651,"Melaleuca Open Woodlands",80.99819,5.30719,-0.26251,-0.0172
"3222","Wet Tropics","Murray","Murray","remnant_2003",1526.19651,"Melaleuca Open Woodlands",80.76096,5.29165,-0.23722,-0.01554
"3223","Wet Tropics","Murray","Murray","remnant_2005",1526.19651,"Melaleuca Open Woodlands",80.46758,5.27243,-0.29338,-0.01922
"3224","Wet Tropics","Murray","Murray","remnant_2006",1526.19651,"Melaleuca Open Woodlands",80.3973,5.26782,-0.07029,-0.00461
"3225","Wet Tropics","Murray","Murray","remnant_2006b",1526.19651,"Melaleuca Open Woodlands",80.38823,5.26723,-0.00906,-0.00059
"3226","Wet Tropics","Murray","Murray","remnant_2007",1526.19651,"Melaleuca Open Woodlands",80.36612,5.26578,-0.02211,-0.00145
"3227","Wet Tropics","Murray","Murray","remnant_2009",1526.19651,"Melaleuca Open Woodlands",80.32818,5.26329,-0.03794,-0.00249
"3228","Wet Tropics","Murray","Murray","remnant_2011",1526.19651,"Melaleuca Open Woodlands",80.26023,5.25884,-0.06794,-0.00445
"3229","Wet Tropics","Murray","Murray","remnant_2013",1526.19651,"Melaleuca Open Woodlands",80.22158,5.25631,-0.03865,-0.00253
"3230","Wet Tropics","Murray","Murray","remnant_2015",1526.19651,"Melaleuca Open Woodlands",79.93666,5.23764,-0.28492,-0.01867
"3231","Wet Tropics","Murray","Murray","remnant_2017",1526.19651,"Melaleuca Open Woodlands",79.79137,5.22812,-0.14529,-0.00952
"3232","Wet Tropics","Murray","Murray","remnant_2019",1526.19651,"Melaleuca Open Woodlands",79.76132,5.22615,-0.03005,-0.00197
"3233","Wet Tropics","Murray","Murray","remnant_2021",1526.21632,"Melaleuca Open Woodlands",80.54392,5.27736,0.78261,0.05121
"3234","Wet Tropics","Murray","Murray","pre_clear",1526.21633,"Non-Remnant Vegetation",0,0,0,0
"3235","Wet Tropics","Murray","Murray","remnant_1997",1526.19651,"Non-Remnant Vegetation",292.72973,19.18034,292.72973,19.18034
"3236","Wet Tropics","Murray","Murray","remnant_1999",1526.19651,"Non-Remnant Vegetation",299.32696,19.61261,6.59723,0.43227
"3237","Wet Tropics","Murray","Murray","remnant_2000",1526.19651,"Non-Remnant Vegetation",301.56035,19.75895,2.23339,0.14634
"3238","Wet Tropics","Murray","Murray","remnant_2001",1526.19651,"Non-Remnant Vegetation",302.78842,19.83941,1.22807,0.08047
"3239","Wet Tropics","Murray","Murray","remnant_2003",1526.19651,"Non-Remnant Vegetation",303.25824,19.8702,0.46982,0.03078
"3240","Wet Tropics","Murray","Murray","remnant_2005",1526.19651,"Non-Remnant Vegetation",304.11091,19.92606,0.85267,0.05587
"3241","Wet Tropics","Murray","Murray","remnant_2006",1526.19651,"Non-Remnant Vegetation",304.28551,19.93751,0.1746,0.01144
"3242","Wet Tropics","Murray","Murray","remnant_2006b",1526.19651,"Non-Remnant Vegetation",304.2944,19.93809,0.00889,0.00058
"3243","Wet Tropics","Murray","Murray","remnant_2007",1526.19651,"Non-Remnant Vegetation",304.37095,19.9431,0.07655,0.00502
"3244","Wet Tropics","Murray","Murray","remnant_2009",1526.19651,"Non-Remnant Vegetation",304.60885,19.95869,0.23789,0.01559
"3245","Wet Tropics","Murray","Murray","remnant_2011",1526.19651,"Non-Remnant Vegetation",304.92914,19.97968,0.32029,0.02099
"3246","Wet Tropics","Murray","Murray","remnant_2013",1526.19651,"Non-Remnant Vegetation",305.01702,19.98544,0.08788,0.00576
"3247","Wet Tropics","Murray","Murray","remnant_2015",1526.19651,"Non-Remnant Vegetation",305.71166,20.03095,0.69464,0.04551
"3248","Wet Tropics","Murray","Murray","remnant_2017",1526.19651,"Non-Remnant Vegetation",306.15434,20.05996,0.44269,0.02901
"3249","Wet Tropics","Murray","Murray","remnant_2019",1526.19651,"Non-Remnant Vegetation",306.25817,20.06676,0.10383,0.0068
"3250","Wet Tropics","Murray","Murray","remnant_2021",1526.21632,"Non-Remnant Vegetation",306.80741,20.10248,0.54923,0.03573
"3251","Wet Tropics","Murray","Murray","pre_clear",1526.21633,"Other Coastal Communities",163.25711,10.69685,0,0
"3252","Wet Tropics","Murray","Murray","remnant_1997",1526.19651,"Other Coastal Communities",162.89978,10.67358,-0.35733,-0.02327
"3253","Wet Tropics","Murray","Murray","remnant_1999",1526.19651,"Other Coastal Communities",162.89977,10.67358,-0.00001,0
"3254","Wet Tropics","Murray","Murray","remnant_2000",1526.19651,"Other Coastal Communities",162.89977,10.67358,0,0
"3255","Wet Tropics","Murray","Murray","remnant_2001",1526.19651,"Other Coastal Communities",162.89977,10.67358,0,0
"3256","Wet Tropics","Murray","Murray","remnant_2003",1526.19651,"Other Coastal Communities",162.89976,10.67358,-0.00001,0
"3257","Wet Tropics","Murray","Murray","remnant_2005",1526.19651,"Other Coastal Communities",162.89977,10.67358,0.00001,0
"3258","Wet Tropics","Murray","Murray","remnant_2006",1526.19651,"Other Coastal Communities",162.89978,10.67358,0.00001,0
"3259","Wet Tropics","Murray","Murray","remnant_2006b",1526.19651,"Other Coastal Communities",162.89977,10.67358,-0.00001,0
"3260","Wet Tropics","Murray","Murray","remnant_2007",1526.19651,"Other Coastal Communities",162.89978,10.67358,0.00001,0
"3261","Wet Tropics","Murray","Murray","remnant_2009",1526.19651,"Other Coastal Communities",162.89977,10.67358,-0.00001,0
"3262","Wet Tropics","Murray","Murray","remnant_2011",1526.19651,"Other Coastal Communities",162.89925,10.67354,-0.00051,-0.00003
"3263","Wet Tropics","Murray","Murray","remnant_2013",1526.19651,"Other Coastal Communities",162.89925,10.67354,0,0
"3264","Wet Tropics","Murray","Murray","remnant_2015",1526.19651,"Other Coastal Communities",162.89925,10.67354,0,0
"3265","Wet Tropics","Murray","Murray","remnant_2017",1526.19651,"Other Coastal Communities",162.89924,10.67354,-0.00001,0
"3266","Wet Tropics","Murray","Murray","remnant_2019",1526.19651,"Other Coastal Communities",162.89288,10.67313,-0.00636,-0.00042
"3267","Wet Tropics","Murray","Murray","remnant_2021",1526.21632,"Other Coastal Communities",162.85244,10.67034,-0.04044,-0.00279
"3268","Wet Tropics","Murray","Murray","remnant_1997",1526.19651,"Plantation",59.15433,3.87593,0,0
"3269","Wet Tropics","Murray","Murray","remnant_1999",1526.19651,"Plantation",59.15433,3.87593,0,0
"3270","Wet Tropics","Murray","Murray","remnant_2000",1526.19651,"Plantation",59.14179,3.87511,-0.01254,-0.00082
"3271","Wet Tropics","Murray","Murray","remnant_2001",1526.19651,"Plantation",59.13955,3.87496,-0.00225,-0.00015
"3272","Wet Tropics","Murray","Murray","remnant_2003",1526.19651,"Plantation",59.09525,3.87206,-0.0443,-0.0029
"3273","Wet Tropics","Murray","Murray","remnant_2005",1526.19651,"Plantation",58.99046,3.86519,-0.10479,-0.00687
"3274","Wet Tropics","Murray","Murray","remnant_2006",1526.19651,"Plantation",58.91427,3.8602,-0.07619,-0.00499
"3275","Wet Tropics","Murray","Murray","remnant_2006b",1526.19651,"Plantation",58.91427,3.8602,0,0
"3276","Wet Tropics","Murray","Murray","remnant_2007",1526.19651,"Plantation",58.91427,3.8602,0,0
"3277","Wet Tropics","Murray","Murray","remnant_2009",1526.19651,"Plantation",58.81304,3.85357,-0.10123,-0.00663
"3278","Wet Tropics","Murray","Murray","remnant_2011",1526.19651,"Plantation",58.79583,3.85244,-0.01721,-0.00113
"3279","Wet Tropics","Murray","Murray","remnant_2013",1526.19651,"Plantation",58.79583,3.85244,0,0
"3280","Wet Tropics","Murray","Murray","remnant_2015",1526.19651,"Plantation",58.82223,3.85417,0.0264,0.00173
"3281","Wet Tropics","Murray","Murray","remnant_2017",1526.19651,"Plantation",58.83891,3.85526,0.01668,0.00109
"3282","Wet Tropics","Murray","Murray","remnant_2019",1526.19651,"Plantation",58.81751,3.85386,-0.0214,-0.0014
"3283","Wet Tropics","Murray","Murray","remnant_2021",1526.21632,"Plantation",58.6619,3.84362,-0.15561,-0.01025
"3284","Wet Tropics","Murray","Murray","pre_clear",1526.21633,"Rainforest and Scrubs",361.60002,23.69258,0,0
"3285","Wet Tropics","Murray","Murray","remnant_1997",1526.19651,"Rainforest and Scrubs",320.73741,21.01547,-40.86261,-2.67711
"3286","Wet Tropics","Murray","Murray","remnant_1999",1526.19651,"Rainforest and Scrubs",320.65934,21.01036,-0.07807,-0.00512
"3287","Wet Tropics","Murray","Murray","remnant_2000",1526.19651,"Rainforest and Scrubs",320.4866,20.99904,-0.17273,-0.01132
"3288","Wet Tropics","Murray","Murray","remnant_2001",1526.19651,"Rainforest and Scrubs",320.25456,20.98384,-0.23204,-0.0152
"3289","Wet Tropics","Murray","Murray","remnant_2003",1526.19651,"Rainforest and Scrubs",320.23735,20.98271,-0.01721,-0.00113
"3290","Wet Tropics","Murray","Murray","remnant_2005",1526.19651,"Rainforest and Scrubs",320.23198,20.98236,-0.00537,-0.00035
"3291","Wet Tropics","Murray","Murray","remnant_2006",1526.19651,"Rainforest and Scrubs",320.23269,20.9824,0.0007,0.00005
"3292","Wet Tropics","Murray","Murray","remnant_2006b",1526.19651,"Rainforest and Scrubs",320.2327,20.9824,0.00002,0
"3293","Wet Tropics","Murray","Murray","remnant_2007",1526.19651,"Rainforest and Scrubs",320.22445,20.98186,-0.00826,-0.00054
"3294","Wet Tropics","Murray","Murray","remnant_2009",1526.19651,"Rainforest and Scrubs",320.22447,20.98186,0.00002,0
"3295","Wet Tropics","Murray","Murray","remnant_2011",1526.19651,"Rainforest and Scrubs",320.21899,20.9815,-0.00547,-0.00036
"3296","Wet Tropics","Murray","Murray","remnant_2013",1526.19651,"Rainforest and Scrubs",320.21698,20.98137,-0.00201,-0.00013
"3297","Wet Tropics","Murray","Murray","remnant_2015",1526.19651,"Rainforest and Scrubs",320.06069,20.97113,-0.1563,-0.01024
"3298","Wet Tropics","Murray","Murray","remnant_2017",1526.19651,"Rainforest and Scrubs",320.04016,20.96979,-0.02052,-0.00134
"3299","Wet Tropics","Murray","Murray","remnant_2019",1526.19651,"Rainforest and Scrubs",320.03963,20.96975,-0.00053,-0.00003
"3300","Wet Tropics","Murray","Murray","remnant_2021",1526.21632,"Rainforest and Scrubs",320.04775,20.97001,0.00811,0.00026
"3301","Wet Tropics","Murray","Murray","pre_clear",1526.21633,"Tussock Grasslands",6.80414,0.44582,0,0
"3302","Wet Tropics","Murray","Murray","remnant_1997",1526.19651,"Tussock Grasslands",0.01763,0.00115,-6.78651,-0.44466
"3303","Wet Tropics","Murray","Murray","remnant_1999",1526.19651,"Tussock Grasslands",0.00666,0.00044,-0.01097,-0.00072
"3304","Wet Tropics","Murray","Murray","remnant_2000",1526.19651,"Tussock Grasslands",0.00666,0.00044,0,0
"3305","Wet Tropics","Murray","Murray","remnant_2001",1526.19651,"Tussock Grasslands",0.00666,0.00044,0,0
"3306","Wet Tropics","Murray","Murray","remnant_2003",1526.19651,"Tussock Grasslands",0.00666,0.00044,0,0
"3307","Wet Tropics","Murray","Murray","remnant_2005",1526.19651,"Tussock Grasslands",0.00666,0.00044,0,0
"3308","Wet Tropics","Murray","Murray","remnant_2006",1526.19651,"Tussock Grasslands",0.00666,0.00044,0,0
"3309","Wet Tropics","Murray","Murray","remnant_2006b",1526.19651,"Tussock Grasslands",0.00666,0.00044,0,0
"3310","Wet Tropics","Murray","Murray","remnant_2007",1526.19651,"Tussock Grasslands",0.00666,0.00044,0,0
"3311","Wet Tropics","Murray","Murray","remnant_2009",1526.19651,"Tussock Grasslands",0.00666,0.00044,0,0
"3312","Wet Tropics","Murray","Murray","remnant_2011",1526.19651,"Tussock Grasslands",0.00666,0.00044,0,0
"3313","Wet Tropics","Murray","Murray","remnant_2013",1526.19651,"Tussock Grasslands",0.00666,0.00044,0,0
"3314","Wet Tropics","Murray","Murray","remnant_2015",1526.19651,"Tussock Grasslands",0.00666,0.00044,0,0
"3315","Wet Tropics","Murray","Murray","remnant_2017",1526.19651,"Tussock Grasslands",0.00666,0.00044,0,0
"3316","Wet Tropics","Murray","Murray","remnant_2019",1526.19651,"Tussock Grasslands",0.00666,0.00044,0,0
"3317","Wet Tropics","Murray","Murray","remnant_2021",1526.21632,"Tussock Grasslands",0.00916,0.0006,0.0025,0.00016
"3318","Wet Tropics","Murray","Murray","pre_clear",1526.21633,"Water",12.78176,0.83748,0,0
"3319","Wet Tropics","Murray","Murray","remnant_1997",1526.19651,"Water",12.68965,0.83146,-0.09211,-0.00602
"3320","Wet Tropics","Murray","Murray","remnant_1999",1526.19651,"Water",12.68965,0.83146,0,0
"3321","Wet Tropics","Murray","Murray","remnant_2000",1526.19651,"Water",12.68965,0.83146,0,0
"3322","Wet Tropics","Murray","Murray","remnant_2001",1526.19651,"Water",12.68965,0.83146,0,0
"3323","Wet Tropics","Murray","Murray","remnant_2003",1526.19651,"Water",12.68965,0.83146,0,0
"3324","Wet Tropics","Murray","Murray","remnant_2005",1526.19651,"Water",12.68965,0.83146,0,0
"3325","Wet Tropics","Murray","Murray","remnant_2006",1526.19651,"Water",12.68965,0.83146,0,0
"3326","Wet Tropics","Murray","Murray","remnant_2006b",1526.19651,"Water",12.69071,0.83153,0.00106,0.00007
"3327","Wet Tropics","Murray","Murray","remnant_2007",1526.19651,"Water",12.69071,0.83153,0,0
"3328","Wet Tropics","Murray","Murray","remnant_2009",1526.19651,"Water",12.6969,0.83193,0.00619,0.00041
"3329","Wet Tropics","Murray","Murray","remnant_2011",1526.19651,"Water",12.6969,0.83193,0,0
"3330","Wet Tropics","Murray","Murray","remnant_2013",1526.19651,"Water",12.6969,0.83193,0,0
"3331","Wet Tropics","Murray","Murray","remnant_2015",1526.19651,"Water",12.6969,0.83193,0,0
"3332","Wet Tropics","Murray","Murray","remnant_2017",1526.19651,"Water",12.71098,0.83285,0.01408,0.00092
"3333","Wet Tropics","Murray","Murray","remnant_2019",1526.19651,"Water",12.71098,0.83285,0,0
"3334","Wet Tropics","Murray","Murray","remnant_2021",1526.21632,"Water",12.8266,0.84042,0.11562,0.00756
"3335","Wet Tropics","Murray","Murray","pre_clear",1526.21633,"Wetlands",16.05282,1.05181,0,0
"3336","Wet Tropics","Murray","Murray","remnant_1997",1526.19651,"Wetlands",4.07259,0.26685,-11.98023,-0.78496
"3337","Wet Tropics","Murray","Murray","remnant_1999",1526.19651,"Wetlands",4.06982,0.26666,-0.00277,-0.00018
"3338","Wet Tropics","Murray","Murray","remnant_2000",1526.19651,"Wetlands",4.06949,0.26664,-0.00033,-0.00002
"3339","Wet Tropics","Murray","Murray","remnant_2001",1526.19651,"Wetlands",4.06949,0.26664,0,0
"3340","Wet Tropics","Murray","Murray","remnant_2003",1526.19651,"Wetlands",4.06949,0.26664,0,0
"3341","Wet Tropics","Murray","Murray","remnant_2005",1526.19651,"Wetlands",4.06949,0.26664,0,0
"3342","Wet Tropics","Murray","Murray","remnant_2006",1526.19651,"Wetlands",4.06949,0.26664,0,0
"3343","Wet Tropics","Murray","Murray","remnant_2006b",1526.19651,"Wetlands",4.06949,0.26664,0,0
"3344","Wet Tropics","Murray","Murray","remnant_2007",1526.19651,"Wetlands",4.06949,0.26664,0,0
"3345","Wet Tropics","Murray","Murray","remnant_2009",1526.19651,"Wetlands",4.06949,0.26664,0,0
"3346","Wet Tropics","Murray","Murray","remnant_2011",1526.19651,"Wetlands",4.06949,0.26664,0,0
"3347","Wet Tropics","Murray","Murray","remnant_2013",1526.19651,"Wetlands",4.06949,0.26664,0,0
"3348","Wet Tropics","Murray","Murray","remnant_2015",1526.19651,"Wetlands",4.06949,0.26664,0,0
"3349","Wet Tropics","Murray","Murray","remnant_2017",1526.19651,"Wetlands",4.06949,0.26664,0,0
"3350","Wet Tropics","Murray","Murray","remnant_2019",1526.19651,"Wetlands",4.06949,0.26664,0,0
"3351","Wet Tropics","Murray","Murray","remnant_2021",1526.21632,"Wetlands",4.07735,0.26715,0.00786,0.00051
"3352","Mackay Whitsunday Isaac","O'Connell","O'Connell","pre_clear",2445.62971,"Eucalypt Variations",1772.39933,72.4721,0,0
"3353","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_1997",2445.62703,"Eucalypt Variations",768.9908,31.4435,-1003.40853,-41.0286
"3354","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_1999",2445.62703,"Eucalypt Variations",758.29729,31.00625,-10.6935,-0.43725
"3355","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2000",2445.62703,"Eucalypt Variations",750.32341,30.68021,-7.97388,-0.32605
"3356","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2001",2445.62703,"Eucalypt Variations",746.36783,30.51846,-3.95559,-0.16174
"3357","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2003",2445.62703,"Eucalypt Variations",744.08154,30.42498,-2.28629,-0.09348
"3358","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2005",2445.62703,"Eucalypt Variations",738.40237,30.19276,-5.67917,-0.23222
"3359","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2006",2445.62703,"Eucalypt Variations",736.54798,30.11694,-1.85439,-0.07582
"3360","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2006b",2445.62703,"Eucalypt Variations",736.54699,30.1169,-0.001,-0.00004
"3361","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2007",2445.62703,"Eucalypt Variations",734.36124,30.02752,-2.18574,-0.08937
"3362","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2009",2445.62703,"Eucalypt Variations",729.56351,29.83135,-4.79773,-0.19618
"3363","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2011",2445.62703,"Eucalypt Variations",729.16429,29.81502,-0.39922,-0.01632
"3364","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2013",2445.62703,"Eucalypt Variations",727.43618,29.74436,-1.72811,-0.07066
"3365","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2015",2445.62703,"Eucalypt Variations",726.48893,29.70563,-0.94725,-0.03873
"3366","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2017",2445.62703,"Eucalypt Variations",723.96014,29.60223,-2.52879,-0.1034
"3367","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2019",2445.62703,"Eucalypt Variations",723.179,29.57029,-0.78114,-0.03194
"3368","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2021",2445.62971,"Eucalypt Variations",719.0406,29.40104,-4.1384,-0.16925
"3369","Mackay Whitsunday Isaac","O'Connell","O'Connell","pre_clear",2445.62971,"Mangroves and Saltmarshes",134.50853,5.49995,0,0
"3370","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_1997",2445.62703,"Mangroves and Saltmarshes",131.98943,5.39696,-2.5191,-0.103
"3371","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_1999",2445.62703,"Mangroves and Saltmarshes",131.86673,5.39194,-0.1227,-0.00502
"3372","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2000",2445.62703,"Mangroves and Saltmarshes",131.85736,5.39156,-0.00937,-0.00038
"3373","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2001",2445.62703,"Mangroves and Saltmarshes",131.80393,5.38937,-0.05344,-0.00218
"3374","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2003",2445.62703,"Mangroves and Saltmarshes",131.75585,5.38741,-0.04807,-0.00197
"3375","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2005",2445.62703,"Mangroves and Saltmarshes",131.80834,5.38955,0.05249,0.00215
"3376","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2006",2445.62703,"Mangroves and Saltmarshes",131.79823,5.38914,-0.01011,-0.00041
"3377","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2006b",2445.62703,"Mangroves and Saltmarshes",131.80424,5.38938,0.00601,0.00025
"3378","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2007",2445.62703,"Mangroves and Saltmarshes",131.80637,5.38947,0.00212,0.00009
"3379","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2009",2445.62703,"Mangroves and Saltmarshes",131.78904,5.38876,-0.01733,-0.00071
"3380","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2011",2445.62703,"Mangroves and Saltmarshes",131.78762,5.3887,-0.00142,-0.00006
"3381","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2013",2445.62703,"Mangroves and Saltmarshes",131.78573,5.38863,-0.00189,-0.00008
"3382","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2015",2445.62703,"Mangroves and Saltmarshes",131.7959,5.38904,0.01017,0.00042
"3383","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2017",2445.62703,"Mangroves and Saltmarshes",131.79512,5.38901,-0.00078,-0.00003
"3384","Mackay Whitsunday Isaac","O'Connell","O'Connell","remnant_2019",2445.62703,"Mangroves and Saltmarshes",131.80077,5.38924,0.00565,0.00023
