"region","basin","sub_basin","year","total_surveyed_area","vegetation","area","veg_percent_of_total_area","y_on_y_veg_area_change","y_on_y_veg_percent_change","standardised_score"
"Burdekin","Haughton","Haughton","remnant_2017",391.33763,"Mangroves",14521.4,37.10701,0,0,80
"Burdekin","Haughton","Haughton","remnant_2019",391.33763,"Mangroves",14521.4,37.10701,0,0,80
"Burdekin","Haughton","Haughton","remnant_2021",391.33763,"Mangroves",14530,37.12914,8.7,0.06,81
"Burdekin","Haughton","Haughton","pre_clear",391.33763,"Mangroves and Saltmarshes Combined",31687.4,80.97201,0,0,80
"Burdekin","Haughton","Haughton","remnant_1997",391.33763,"Mangroves and Saltmarshes Combined",31282.7,79.93787,-404.7,-1.28,34
"Burdekin","Haughton","Haughton","remnant_1999",391.33763,"Mangroves and Saltmarshes Combined",31273.1,79.91342,-9.6,-0.03,74
"Burdekin","Haughton","Haughton","remnant_2000",391.33763,"Mangroves and Saltmarshes Combined",31273.1,79.91342,0,0,80
"Burdekin","Haughton","Haughton","remnant_2001",391.33763,"Mangroves and Saltmarshes Combined",31271.8,79.91011,-1.3,0,80
"Burdekin","Haughton","Haughton","remnant_2003",391.33763,"Mangroves and Saltmarshes Combined",31266.7,79.89703,-5.1,-0.02,77
"Burdekin","Haughton","Haughton","remnant_2005",391.33763,"Mangroves and Saltmarshes Combined",31266.7,79.89703,0,0,80
"Burdekin","Haughton","Haughton","remnant_2006",391.33763,"Mangroves and Saltmarshes Combined",31266.7,79.89703,0,0,80
"Burdekin","Haughton","Haughton","remnant_2006b",391.33763,"Mangroves and Saltmarshes Combined",31266.7,79.89703,0,0,80
"Burdekin","Haughton","Haughton","remnant_2007",391.33763,"Mangroves and Saltmarshes Combined",31266.6,79.8968,-0.1,0,80
"Burdekin","Haughton","Haughton","remnant_2009",391.33763,"Mangroves and Saltmarshes Combined",31266.6,79.8968,0,0,80
"Burdekin","Haughton","Haughton","remnant_2011",391.33763,"Mangroves and Saltmarshes Combined",31266.6,79.8968,0,0,80
"Burdekin","Haughton","Haughton","remnant_2013",391.33763,"Mangroves and Saltmarshes Combined",31266.6,79.8968,0,0,80
"Burdekin","Haughton","Haughton","remnant_2015",391.33763,"Mangroves and Saltmarshes Combined",31266.6,79.8968,0,0,80
"Burdekin","Haughton","Haughton","remnant_2017",391.33763,"Mangroves and Saltmarshes Combined",31266.6,79.8968,0,0,80
"Burdekin","Haughton","Haughton","remnant_2019",391.33763,"Mangroves and Saltmarshes Combined",31266.6,79.8968,0,0,80
"Burdekin","Haughton","Haughton","remnant_2021",391.33763,"Mangroves and Saltmarshes Combined",31313.5,80.01666,46.9,0.15,81
"Burdekin","Haughton","Haughton","pre_clear",391.33763,"Non-Remnant Vegetation",0,0,0,0,80
"Burdekin","Haughton","Haughton","remnant_1997",391.33763,"Non-Remnant Vegetation",472.4,1.20705,472.4,100,99
"Burdekin","Haughton","Haughton","remnant_1999",391.33763,"Non-Remnant Vegetation",550.2,1.40586,77.8,16.47,84
"Burdekin","Haughton","Haughton","remnant_2000",391.33763,"Non-Remnant Vegetation",550.2,1.40586,0,0,80
"Burdekin","Haughton","Haughton","remnant_2001",391.33763,"Non-Remnant Vegetation",563.5,1.43999,13.4,2.43,81
"Burdekin","Haughton","Haughton","remnant_2003",391.33763,"Non-Remnant Vegetation",563.2,1.43914,-0.3,-0.06,69
"Burdekin","Haughton","Haughton","remnant_2005",391.33763,"Non-Remnant Vegetation",563.2,1.43914,0,0,80
"Burdekin","Haughton","Haughton","remnant_2006",391.33763,"Non-Remnant Vegetation",563.2,1.43914,0,0,80
"Burdekin","Haughton","Haughton","remnant_2006b",391.33763,"Non-Remnant Vegetation",563.2,1.43914,0,0,80
"Burdekin","Haughton","Haughton","remnant_2007",391.33763,"Non-Remnant Vegetation",564.5,1.44254,1.3,0.24,81
"Burdekin","Haughton","Haughton","remnant_2009",391.33763,"Non-Remnant Vegetation",564.5,1.44254,0,0,80
"Burdekin","Haughton","Haughton","remnant_2011",391.33763,"Non-Remnant Vegetation",564.5,1.44254,0,0,80
"Burdekin","Haughton","Haughton","remnant_2013",391.33763,"Non-Remnant Vegetation",564.5,1.44254,0,0,80
"Burdekin","Haughton","Haughton","remnant_2015",391.33763,"Non-Remnant Vegetation",564.5,1.44254,0,0,80
"Burdekin","Haughton","Haughton","remnant_2017",391.33763,"Non-Remnant Vegetation",564.5,1.44254,0,0,80
"Burdekin","Haughton","Haughton","remnant_2019",391.33763,"Non-Remnant Vegetation",564.5,1.44254,0,0,80
"Burdekin","Haughton","Haughton","remnant_2021",391.33763,"Non-Remnant Vegetation",564.7,1.44292,0.2,0.03,81
"Burdekin","Haughton","Haughton","pre_clear",391.33763,"Other Vegetation",4726.9,12.07872,0,0,80
"Burdekin","Haughton","Haughton","remnant_1997",391.33763,"Other Vegetation",4593.2,11.73708,-133.7,-2.83,22
"Burdekin","Haughton","Haughton","remnant_1999",391.33763,"Other Vegetation",4524.9,11.56271,-68.2,-1.49,33
"Burdekin","Haughton","Haughton","remnant_2000",391.33763,"Other Vegetation",4524.9,11.56271,0,0,80
"Burdekin","Haughton","Haughton","remnant_2001",391.33763,"Other Vegetation",4512.9,11.53189,-12.1,-0.27,52
"Burdekin","Haughton","Haughton","remnant_2003",391.33763,"Other Vegetation",4512.2,11.53019,-0.7,-0.01,77
"Burdekin","Haughton","Haughton","remnant_2005",391.33763,"Other Vegetation",4512.2,11.53019,0,0,80
"Burdekin","Haughton","Haughton","remnant_2006",391.33763,"Other Vegetation",4512.2,11.53019,0,0,80
"Burdekin","Haughton","Haughton","remnant_2006b",391.33763,"Other Vegetation",4512.2,11.53019,0,0,80
"Burdekin","Haughton","Haughton","remnant_2007",391.33763,"Other Vegetation",4511,11.52703,-1.2,-0.03,75
"Burdekin","Haughton","Haughton","remnant_2009",391.33763,"Other Vegetation",4511,11.52703,0,0,80
"Burdekin","Haughton","Haughton","remnant_2011",391.33763,"Other Vegetation",4511,11.52703,0,0,80
"Burdekin","Haughton","Haughton","remnant_2013",391.33763,"Other Vegetation",4511,11.52703,0,0,80
"Burdekin","Haughton","Haughton","remnant_2015",391.33763,"Other Vegetation",4511,11.52703,0,0,80
"Burdekin","Haughton","Haughton","remnant_2017",391.33763,"Other Vegetation",4511,11.52703,0,0,80
"Burdekin","Haughton","Haughton","remnant_2019",391.33763,"Other Vegetation",4511,11.52703,0,0,80
"Burdekin","Haughton","Haughton","remnant_2021",391.33763,"Other Vegetation",4463.9,11.40678,-47.1,-1.04,36
"Burdekin","Haughton","Haughton","pre_clear",391.33763,"Saltmarshes",17504.3,44.7293,0,0,80
"Burdekin","Haughton","Haughton","remnant_1997",391.33763,"Saltmarshes",16757.6,42.82129,-746.7,-4.27,20
"Burdekin","Haughton","Haughton","remnant_1999",391.33763,"Saltmarshes",16751.2,42.80506,-6.4,-0.04,73
"Burdekin","Haughton","Haughton","remnant_2000",391.33763,"Saltmarshes",16751.2,42.80506,0,0,80
"Burdekin","Haughton","Haughton","remnant_2001",391.33763,"Saltmarshes",16750.2,42.80245,-1,-0.01,79
"Burdekin","Haughton","Haughton","remnant_2003",391.33763,"Saltmarshes",16745.3,42.79002,-4.9,-0.03,75
"Burdekin","Haughton","Haughton","remnant_2005",391.33763,"Saltmarshes",16745.3,42.79002,0,0,80
"Burdekin","Haughton","Haughton","remnant_2006",391.33763,"Saltmarshes",16745.3,42.79002,0,0,80
"Burdekin","Haughton","Haughton","remnant_2006b",391.33763,"Saltmarshes",16745.3,42.79002,0,0,80
"Burdekin","Haughton","Haughton","remnant_2007",391.33763,"Saltmarshes",16745.3,42.78979,-0.1,0,80
"Burdekin","Haughton","Haughton","remnant_2009",391.33763,"Saltmarshes",16745.3,42.78979,0,0,80
"Burdekin","Haughton","Haughton","remnant_2011",391.33763,"Saltmarshes",16745.3,42.78979,0,0,80
"Burdekin","Haughton","Haughton","remnant_2013",391.33763,"Saltmarshes",16745.3,42.78979,0,0,80
"Burdekin","Haughton","Haughton","remnant_2015",391.33763,"Saltmarshes",16745.3,42.78979,0,0,80
"Burdekin","Haughton","Haughton","remnant_2017",391.33763,"Saltmarshes",16745.3,42.78979,0,0,80
"Burdekin","Haughton","Haughton","remnant_2019",391.33763,"Saltmarshes",16745.3,42.78979,0,0,80
"Burdekin","Haughton","Haughton","remnant_2021",391.33763,"Saltmarshes",16783.5,42.88752,38.2,0.23,81
"Burdekin","Haughton","Haughton","pre_clear",391.33763,"Water",2719.5,6.94927,0,0,80
"Burdekin","Haughton","Haughton","remnant_1997",391.33763,"Water",2785.5,7.11801,66,2.43,81
"Burdekin","Haughton","Haughton","remnant_1999",391.33763,"Water",2785.5,7.11801,0,0,80
"Burdekin","Haughton","Haughton","remnant_2000",391.33763,"Water",2785.5,7.11801,0,0,80
"Burdekin","Haughton","Haughton","remnant_2001",391.33763,"Water",2785.5,7.11801,0,0,80
"Burdekin","Haughton","Haughton","remnant_2003",391.33763,"Water",2791.7,7.13364,6.1,0.22,81
"Burdekin","Haughton","Haughton","remnant_2005",391.33763,"Water",2791.7,7.13364,0,0,80
"Burdekin","Haughton","Haughton","remnant_2006",391.33763,"Water",2791.7,7.13364,0,0,80
"Burdekin","Haughton","Haughton","remnant_2006b",391.33763,"Water",2791.7,7.13364,0,0,80
"Burdekin","Haughton","Haughton","remnant_2007",391.33763,"Water",2791.7,7.13364,0,0,80
"Burdekin","Haughton","Haughton","remnant_2009",391.33763,"Water",2791.7,7.13364,0,0,80
"Burdekin","Haughton","Haughton","remnant_2011",391.33763,"Water",2791.7,7.13364,0,0,80
"Burdekin","Haughton","Haughton","remnant_2013",391.33763,"Water",2791.7,7.13364,0,0,80
"Burdekin","Haughton","Haughton","remnant_2015",391.33763,"Water",2791.7,7.13364,0,0,80
"Burdekin","Haughton","Haughton","remnant_2017",391.33763,"Water",2791.7,7.13364,0,0,80
"Burdekin","Haughton","Haughton","remnant_2019",391.33763,"Water",2791.7,7.13364,0,0,80
"Burdekin","Haughton","Haughton","remnant_2021",391.33763,"Water",2791.7,7.13364,0,0,80
"Wet Tropics","Herbert","Herbert","pre_clear",211.7045,"Mangroves",11244.1,53.1122,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_1997",211.7045,"Mangroves",11088.1,52.37557,-155.9,-1.39,33
"Wet Tropics","Herbert","Herbert","remnant_1999",211.7045,"Mangroves",11086.4,52.36751,-1.7,-0.02,77
"Wet Tropics","Herbert","Herbert","remnant_2000",211.7045,"Mangroves",11086.4,52.36751,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2001",211.7045,"Mangroves",11086.4,52.36751,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2003",211.7045,"Mangroves",11086.1,52.36604,-0.3,0,80
"Wet Tropics","Herbert","Herbert","remnant_2005",211.7045,"Mangroves",11086.1,52.36586,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2006",211.7045,"Mangroves",11086.1,52.36585,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2006b",211.7045,"Mangroves",11086.1,52.36586,0,0,81
"Wet Tropics","Herbert","Herbert","remnant_2007",211.7045,"Mangroves",11086.1,52.36585,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2009",211.7045,"Mangroves",11086.1,52.36586,0,0,81
"Wet Tropics","Herbert","Herbert","remnant_2011",211.7045,"Mangroves",11086.1,52.36585,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2013",211.7045,"Mangroves",11086.1,52.36585,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2015",211.7045,"Mangroves",11085.9,52.36508,-0.2,0,80
"Wet Tropics","Herbert","Herbert","remnant_2017",211.7045,"Mangroves",11085.9,52.36509,0,0,81
"Wet Tropics","Herbert","Herbert","remnant_2019",211.7045,"Mangroves",11085.9,52.36508,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2021",211.7045,"Mangroves",11161.3,52.721,75.3,0.68,81
"Wet Tropics","Herbert","Herbert","pre_clear",211.7045,"Mangroves and Saltmarshes Combined",15642.2,73.88717,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_1997",211.7045,"Mangroves and Saltmarshes Combined",14703.1,69.45111,-939.1,-6,20
"Wet Tropics","Herbert","Herbert","remnant_1999",211.7045,"Mangroves and Saltmarshes Combined",14701.5,69.44326,-1.7,-0.01,78
"Wet Tropics","Herbert","Herbert","remnant_2000",211.7045,"Mangroves and Saltmarshes Combined",14701.3,69.44276,-0.1,0,80
"Wet Tropics","Herbert","Herbert","remnant_2001",211.7045,"Mangroves and Saltmarshes Combined",14699.5,69.4342,-1.8,-0.01,78
"Wet Tropics","Herbert","Herbert","remnant_2003",211.7045,"Mangroves and Saltmarshes Combined",14698.4,69.42879,-1.1,-0.01,79
"Wet Tropics","Herbert","Herbert","remnant_2005",211.7045,"Mangroves and Saltmarshes Combined",14694.4,69.40975,-4,-0.03,75
"Wet Tropics","Herbert","Herbert","remnant_2006",211.7045,"Mangroves and Saltmarshes Combined",14694.4,69.40975,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2006b",211.7045,"Mangroves and Saltmarshes Combined",14694.4,69.40975,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2007",211.7045,"Mangroves and Saltmarshes Combined",14693.9,69.40759,-0.5,0,80
"Wet Tropics","Herbert","Herbert","remnant_2009",211.7045,"Mangroves and Saltmarshes Combined",14693.9,69.40759,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2011",211.7045,"Mangroves and Saltmarshes Combined",14693.9,69.40759,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2013",211.7045,"Mangroves and Saltmarshes Combined",14693.9,69.40759,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2015",211.7045,"Mangroves and Saltmarshes Combined",14693.5,69.40581,-0.4,0,80
"Wet Tropics","Herbert","Herbert","remnant_2017",211.7045,"Mangroves and Saltmarshes Combined",14693.5,69.40581,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2019",211.7045,"Mangroves and Saltmarshes Combined",14693.5,69.40581,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2021",211.7045,"Mangroves and Saltmarshes Combined",14683.6,69.35918,-9.9,-0.07,67
"Wet Tropics","Herbert","Herbert","pre_clear",211.7045,"Non-Remnant Vegetation",0,0,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_1997",211.7045,"Non-Remnant Vegetation",2010,9.49423,2010,100,99
"Wet Tropics","Herbert","Herbert","remnant_1999",211.7045,"Non-Remnant Vegetation",2014,9.51332,4,0.2,81
"Wet Tropics","Herbert","Herbert","remnant_2000",211.7045,"Non-Remnant Vegetation",2016.3,9.52417,2.3,0.11,81
"Wet Tropics","Herbert","Herbert","remnant_2001",211.7045,"Non-Remnant Vegetation",2020.3,9.54307,4,0.2,81
"Wet Tropics","Herbert","Herbert","remnant_2003",211.7045,"Non-Remnant Vegetation",2022.7,9.55432,2.4,0.12,81
"Wet Tropics","Herbert","Herbert","remnant_2005",211.7045,"Non-Remnant Vegetation",2055,9.70681,32.3,1.6,81
"Wet Tropics","Herbert","Herbert","remnant_2006",211.7045,"Non-Remnant Vegetation",2055,9.70681,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2006b",211.7045,"Non-Remnant Vegetation",2055,9.70681,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2007",211.7045,"Non-Remnant Vegetation",2055.4,9.70896,0.5,0.02,81
"Wet Tropics","Herbert","Herbert","remnant_2009",211.7045,"Non-Remnant Vegetation",2055.4,9.70896,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2011",211.7045,"Non-Remnant Vegetation",2055.4,9.70896,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2013",211.7045,"Non-Remnant Vegetation",2055.4,9.70896,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2015",211.7045,"Non-Remnant Vegetation",2056.5,9.71393,1.1,0.05,81
"Wet Tropics","Herbert","Herbert","remnant_2017",211.7045,"Non-Remnant Vegetation",2056.5,9.71393,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2019",211.7045,"Non-Remnant Vegetation",2056.5,9.71393,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2021",211.7045,"Non-Remnant Vegetation",2059.1,9.72651,2.7,0.13,81
"Wet Tropics","Herbert","Herbert","pre_clear",211.7045,"Other Vegetation",3794.7,17.92438,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_1997",211.7045,"Other Vegetation",2732.9,12.90918,-1061.7,-27.98,15
"Wet Tropics","Herbert","Herbert","remnant_1999",211.7045,"Other Vegetation",2730.6,12.89794,-2.4,-0.09,63
"Wet Tropics","Herbert","Herbert","remnant_2000",211.7045,"Other Vegetation",2728.4,12.88759,-2.2,-0.08,64
"Wet Tropics","Herbert","Herbert","remnant_2001",211.7045,"Other Vegetation",2726.2,12.87725,-2.2,-0.08,64
"Wet Tropics","Herbert","Herbert","remnant_2003",211.7045,"Other Vegetation",2724.9,12.87141,-1.2,-0.05,71
"Wet Tropics","Herbert","Herbert","remnant_2005",211.7045,"Other Vegetation",2696.7,12.73796,-28.3,-1.04,36
"Wet Tropics","Herbert","Herbert","remnant_2006",211.7045,"Other Vegetation",2696.7,12.73796,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2006b",211.7045,"Other Vegetation",2696.7,12.73796,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2007",211.7045,"Other Vegetation",2696.7,12.73796,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2009",211.7045,"Other Vegetation",2696.7,12.73796,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2011",211.7045,"Other Vegetation",2696.7,12.73796,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2013",211.7045,"Other Vegetation",2696.7,12.73796,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2015",211.7045,"Other Vegetation",2696,12.73478,-0.7,-0.02,75
"Wet Tropics","Herbert","Herbert","remnant_2017",211.7045,"Other Vegetation",2696,12.73478,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2019",211.7045,"Other Vegetation",2696,12.73478,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2021",211.7045,"Other Vegetation",2708.9,12.79589,12.9,0.48,81
"Wet Tropics","Herbert","Herbert","pre_clear",211.7045,"Saltmarshes",4398.2,20.77497,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_1997",211.7045,"Saltmarshes",3615,17.07553,-783.2,-17.81,17
"Wet Tropics","Herbert","Herbert","remnant_1999",211.7045,"Saltmarshes",3615,17.07574,0,0,81
"Wet Tropics","Herbert","Herbert","remnant_2000",211.7045,"Saltmarshes",3614.9,17.07525,-0.1,0,80
"Wet Tropics","Herbert","Herbert","remnant_2001",211.7045,"Saltmarshes",3613.1,17.06669,-1.8,-0.05,70
"Wet Tropics","Herbert","Herbert","remnant_2003",211.7045,"Saltmarshes",3612.3,17.06276,-0.8,-0.02,76
"Wet Tropics","Herbert","Herbert","remnant_2005",211.7045,"Saltmarshes",3608.3,17.04389,-4,-0.11,60
"Wet Tropics","Herbert","Herbert","remnant_2006",211.7045,"Saltmarshes",3608.3,17.0439,0,0,81
"Wet Tropics","Herbert","Herbert","remnant_2006b",211.7045,"Saltmarshes",3608.3,17.04389,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2007",211.7045,"Saltmarshes",3607.8,17.04175,-0.5,-0.01,78
"Wet Tropics","Herbert","Herbert","remnant_2009",211.7045,"Saltmarshes",3607.8,17.04173,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2011",211.7045,"Saltmarshes",3607.8,17.04175,0,0,81
"Wet Tropics","Herbert","Herbert","remnant_2013",211.7045,"Saltmarshes",3607.8,17.04175,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2015",211.7045,"Saltmarshes",3607.6,17.04072,-0.2,-0.01,79
"Wet Tropics","Herbert","Herbert","remnant_2017",211.7045,"Saltmarshes",3607.6,17.04071,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2019",211.7045,"Saltmarshes",3607.6,17.04072,0,0,81
"Wet Tropics","Herbert","Herbert","remnant_2021",211.7045,"Saltmarshes",3522.4,16.63818,-85.2,-2.36,26
"Wet Tropics","Herbert","Herbert","pre_clear",211.7045,"Water",1733.5,8.18845,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_1997",211.7045,"Water",1724.4,8.14548,-9.1,-0.52,40
"Wet Tropics","Herbert","Herbert","remnant_1999",211.7045,"Water",1724.4,8.14548,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2000",211.7045,"Water",1724.4,8.14548,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2001",211.7045,"Water",1724.4,8.14548,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2003",211.7045,"Water",1724.4,8.14548,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2005",211.7045,"Water",1724.4,8.14548,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2006",211.7045,"Water",1724.4,8.14548,0,0,81
"Wet Tropics","Herbert","Herbert","remnant_2006b",211.7045,"Water",1724.4,8.14548,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2007",211.7045,"Water",1724.4,8.14548,0,0,81
"Wet Tropics","Herbert","Herbert","remnant_2009",211.7045,"Water",1724.4,8.14548,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2011",211.7045,"Water",1724.4,8.14548,0,0,81
"Wet Tropics","Herbert","Herbert","remnant_2013",211.7045,"Water",1724.4,8.14548,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2015",211.7045,"Water",1724.4,8.14548,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2017",211.7045,"Water",1724.4,8.14548,0,0,80
"Wet Tropics","Herbert","Herbert","remnant_2019",211.7045,"Water",1724.4,8.14548,0,0,81
"Wet Tropics","Herbert","Herbert","remnant_2021",211.7045,"Water",1718.7,8.11842,-5.7,-0.33,49
"Wet Tropics","Johnstone","Johnstone","pre_clear",73.95538,"Mangroves",3653,49.39526,0,0,80
"Wet Tropics","Johnstone","Johnstone","remnant_1997",73.95538,"Mangroves",3416.2,46.19312,-236.8,-6.48,20
"Wet Tropics","Johnstone","Johnstone","remnant_1999",73.95538,"Mangroves",3416.3,46.19398,0.1,0,81
"Wet Tropics","Johnstone","Johnstone","remnant_2000",73.95538,"Mangroves",3416.5,46.19689,0.2,0.01,81
"Wet Tropics","Johnstone","Johnstone","remnant_2001",73.95538,"Mangroves",3416.5,46.19689,0,0,80
"Wet Tropics","Johnstone","Johnstone","remnant_2003",73.95538,"Mangroves",3416.5,46.19689,0,0,80
"Wet Tropics","Johnstone","Johnstone","remnant_2005",73.95538,"Mangroves",3416.5,46.19689,0,0,80
"Wet Tropics","Johnstone","Johnstone","remnant_2006",73.95538,"Mangroves",3416.5,46.19689,0,0,80
"Wet Tropics","Johnstone","Johnstone","remnant_2006b",73.95538,"Mangroves",3416.5,46.19689,0,0,80
"Wet Tropics","Johnstone","Johnstone","remnant_2007",73.95538,"Mangroves",3416.5,46.19689,0,0,80
"Wet Tropics","Johnstone","Johnstone","remnant_2009",73.95538,"Mangroves",3416.5,46.19689,0,0,80
"Wet Tropics","Johnstone","Johnstone","remnant_2011",73.95538,"Mangroves",3416.5,46.19689,0,0,80
