Region,Region_2,Region_3,Zone,Site_ID,Site,Secondary Name,Grade,Event,Lat,Long,fyear
MWI,,,Whitsunday,176,"Turtle Bay, Whitsunday Island",,,13482,-20.30197358,148.9892864,2018
MWI,,,Whitsunday,176,"Turtle Bay, Whitsunday Island",,,17657,-20.30151071,148.9889807,2019
MWI,,,Central,2345,"Pebbly Bay, Brampton Island",,,12004,-20.80842935,149.2586446,2018
MWI,,,Central,2345,"Pebbly Bay, Brampton Island",,,10762,-20.80836422,149.2588247,2018
MWI,,,Whitsunday,1494,Armit Island,,,10849,-20.10533602,148.6500949,2018
MWI,,,South,1198,"Avoid Island, The Percy Group",,,10853,-21.97601632,149.6629608,2018
MWI,,,South,1198,"Avoid Island, The Percy Group",,,13347,-21.97551885,149.6639264,2018
MWI,,,Central,1178,Bucasia Beach,,,10887,-21.02218137,149.1591454,2018
MWI,,,Central,1178,Bucasia Beach,,,11595,-21.03259133,149.1645312,2018
MWI,,,Central,1178,Bucasia Beach,,,16819,-21.03144972,149.163571,2019
MWI,,,Central,2380,Blacks Beach,,,10949,-21.05540157,149.1943145,2018
MWI,,,Central,2380,Blacks Beach,,,11597,-21.06022752,149.1962832,2018
MWI,,,Central,2380,Blacks Beach,,,12484,-21.05859553,149.1955537,2018
MWI,,,Central,2380,Blacks Beach,,,14843,-21.06528359,149.1999149,2019
MWI,,,Proserpine,2410,"Urban Surrounds, Jubilee Pocket",,,10971,-20.28274893,148.7311429,2018
MWI,,,Whitsunday,1617,"Grassy Island, South Bay",,,11010,-20.14903764,148.6041567,2018
MWI,,,Central,2474,Eimio Beach,,,11596,-21.0338581,149.1781354,2018
MWI,,,Central,2474,Eimio Beach,,,13480,-21.03418856,149.178527,2018
MWI,,,Central,2474,Eimio Beach,,,13993,-21.03424864,149.1786075,2019
MWI,,,Central,2473,"Penrith Island, South Cumberland Islands National Park",,,11626,-21.0161724,149.9017954,2018
MWI,,,Central,2131,"Goldsmith Island, Whitsundays",,,11651,-20.68193541,149.1500473,2018
MWI,,,Central,2131,"Goldsmith Island, Whitsundays",,,17654,-20.68324027,149.155401,2019
MWI,,,Central,1114,"Far Beach, Mackay",,,11778,-21.16606365,149.197399,2018
MWI,,,Whitsunday,2538,Woodwark Bay Eastern Beach,,,11825,-20.19599617,148.645792,2018
MWI,,,Central,2549,Hay Point Harbour Beach,,,11917,-21.27604817,149.2962438,2018
MWI,,,Central,2549,Hay Point Harbour Beach,,,11966,-21.28519568,149.2941731,2018
MWI,,,Central,2549,Hay Point Harbour Beach,,,13224,-21.29084886,149.2939103,2018
MWI,,,Whitsunday,615,"Neck Bay East, Shaw Island",,,12759,-20.45796182,149.08499,2018
MWI,,,Central,2728,"Lamberts Beach, Mackay",,,13227,-21.07349171,149.2285278,2018
MWI,,,Central,2728,"Lamberts Beach, Mackay",,,13661,-21.07293745,149.2285502,2018
MWI,,,Central,2728,"Lamberts Beach, Mackay",,,14675,-21.07423892,149.2283303,2019
MWI,,,Whitsunday,1452,Maher Island East,,,13479,-20.42571079,149.0887374,2018
MWI,,,Whitsunday,2749,Grimston Point East,,,13555,-20.19913773,148.669095,2018
MWI,,,Whitsunday,2777,"Eagle Bay, Shaw Island",,,13556,-20.4902607,149.0806103,2018
MWI,,,Whitsunday,1489,"Billbob Bay, Shaw Island",,,13558,-20.51569747,149.0635296,2018
MWI,,,Whitsunday,1489,"Billbob Bay, Shaw Island",,,17679,-20.51566669,149.0633604,2019
MWI,,,Whitsunday,2774,"Double Bay East (central), Dryander NP",,,13648,-20.21850927,148.6124897,2018
MWI,,,Whitsunday,1482,"Solace Bay, Whitsunday Island",,,14330,-20.29768761,149.0540175,2019
MWI,,,Whitsunday,1486,Georges Point,,,14351,-20.08283781,148.5627615,2019
MWI,,,Whitsunday,1486,Georges Point,,,19249,-20.08487325,148.5601759,2019
MWI,,,Whitsunday,614,Cannonvale Beach,,,14774,-20.27305678,148.6970007,2019
MWI,,,Whitsunday,660,Pandanus Bay Long Island,,,14817,-20.33552781,148.8535613,2019
MWI,,,Whitsunday,2956,"Hook Island, East",,,15015,-20.14253468,148.9441663,2019
MWI,,,Whitsunday,1459,Mackerel Bay Hook Island,,,15016,-20.07218957,148.9574771,2019
MWI,,,Whitsunday,1459,Mackerel Bay Hook Island,,,18508,-20.07070524,148.9574003,2019
MWI,,,Whitsunday,2954,"Solway Circuit, Whitsunday Islands National Park",,,15018,-20.30224023,149.0495771,2019
MWI,,,Whitsunday,2954,"Solway Circuit, Whitsunday Islands National Park",,,18197,-20.30199874,149.0497702,2019
MWI,,,Whitsunday,2953,"Shute Harbour, Slipway",,,15028,-20.29129205,148.786152,2019
MWI,,,Central,2968,Grass Tree Beach,,,15110,-21.35833529,149.309864,2019
MWI,,,Central,2986,"Keswick Island, Runway.",,,15227,-20.91931959,149.4223988,2019
MWI,,,Central,2988,"Keswick Island, Basil Bay",,,15228,-20.91979061,149.4162512,2019
MWI,,,Whitsunday,390,"Coral Seas Boardwalk, Airlie Beach",,,15984,-20.26386789,148.7146175,2019
MWI,,,Whitsunday,3120,"Shingley Beach, Airlie Beach",,,15987,-20.26948395,148.7100255,2019
MWI,,,Whitsunday,3122,"Thomas Island, North East Beach",,,15988,-20.54316001,149.119277,2019
MWI,,,Whitsunday,3122,"Thomas Island, North East Beach",,,16556,-20.54324038,149.1191268,2019
MWI,,,Whitsunday,3122,"Thomas Island, North East Beach",,,17680,-20.54328056,149.1190678,2019
MWI,,,Whitsunday,3121,"Grimstone Point, North Coast Eastern Side",,,16149,-20.18559938,148.6772704,2019
MWI,,,Whitsunday,2200,"Whitehaven Beach, Whitsunday Island",,,16315,-20.25780876,149.026258,2019
MWI,,,Whitsunday,2200,"Whitehaven Beach, Whitsunday Island",,,16379,-20.26058673,149.0275025,2019
MWI,,,Whitsunday,3248,"Blue Pearl Bay, Hayman Island, Whitsundays",,,16425,-20.0477576,148.8819085,2019
MWI,,,Whitsunday,3248,"Blue Pearl Bay, Hayman Island, Whitsundays",,,17824,-20.04168001,148.8826632,2019
MWI,,,Whitsunday,3210,"Crayfish Bay North, Hook Island",,,17336,-20.08369431,148.948608,2019
MWI,,,Central,3209,"Solder Reef, Tinsmith Island",,,17346,-20.6958617,149.20551,2019
MWI,,,Central,2129,"Blacksmith Island, Whitsundays",,,17769,-20.6441348,149.0734059,2019
MWI,,,Whitsunday,3249,"Blue Pearl Bay, Hayman Island UW",,,17823,-20.04222429,148.8815689,2019
MWI,,,North,1652,Gordon Beach,,,18319,-20.04577209,148.2299638,2019
MWI,,,South,3302,Clairview Beach North,,,18321,-22.10516382,149.5274878,2019
MWI,,,Whitsunday,3553,"Turtle Bay, South Molle Island",,,18580,-20.26612671,148.845093,2019
MWI,,,Whitsunday,3399,"Dryander National Park, Pioneer Bay",,,19306,-20.24962051,148.6798346,2019
MWI,,,Proserpine,3238,"Wilson Beach, Conway",,,18488.8,-20.47286912,148.7244247,2019
MWI,,,Proserpine,3238,"Wilson Beach, Conway",,,19234.6,-20.47286711,148.7243925,2019
MWI,,,Central,3241,"Louisa Creek Beach, Hay Point",,,18446.2,-21.276798,149.2712146,2019
MWI,,,Central,3241,"Louisa Creek Beach, Hay Point",,,19241.5,-21.27640808,149.2707454,2019
MWI,,,North,3242,"Queens Beach, Bowen",,,18336.5,-19.97774009,148.232249,2019
MWI,,,North,3242,"Queens Beach, Bowen",,,19048,-19.97789437,148.2323864,2019
MWI,,,Don,3324,"Don River Mouth, Bowen",,,18383,-19.9662763,148.2255019,2019
MWI,,,Don,3324,"Don River Mouth, Bowen",,,19266.5,-19.96614361,148.2256155,2019
MWI,,,Pioneer,3396,"Pioneer River, Glenella Connection Road North Mackay",,,19260,-21.14319435,149.1500398,2019
MWI,,,Whitsunday,176,"Turtle Bay, Whitsunday Island",,,1074,-20.30391709,148.985171,2010
MWI,,,Whitsunday,176,"Turtle Bay, Whitsunday Island",,,2866,-20.30514387,148.9846715,2013
MWI,,,Whitsunday,176,"Turtle Bay, Whitsunday Island",,,4331,-20.30313641,148.9877395,2013
MWI,,,Whitsunday,176,"Turtle Bay, Whitsunday Island",,,4338,-20.30315872,148.9874066,2013
MWI,,,Whitsunday,176,"Turtle Bay, Whitsunday Island",,,5689,-20.30347099,148.9867644,2013
MWI,,,Whitsunday,176,"Turtle Bay, Whitsunday Island",,,5669,-20.30456394,148.9847191,2013
MWI,,,Whitsunday,176,"Turtle Bay, Whitsunday Island",,,5639,-20.30431858,148.984838,2014
MWI,,,Whitsunday,176,"Turtle Bay, Whitsunday Island",,,5688,-20.30335946,148.9870974,2014
MWI,,,Whitsunday,176,"Turtle Bay, Whitsunday Island",,,6346,-20.30407323,148.9850045,2016
MWI,,,Whitsunday,176,"Turtle Bay, Whitsunday Island",,,6712,-20.30478699,148.9845526,2016
MWI,,,Whitsunday,177,"Grimstone Point Northern Beach Western Side, Airlie Beach",,,1175,-20.1822,148.674,2010
MWI,,,Whitsunday,177,"Grimstone Point Northern Beach Western Side, Airlie Beach",,,4336,-20.1822,148.674,2013
MWI,,,Whitsunday,177,"Grimstone Point Northern Beach Western Side, Airlie Beach",,,4339,-20.1822,148.674,2013
MWI,,,Whitsunday,177,"Grimstone Point Northern Beach Western Side, Airlie Beach",,,5624,-20.1822,148.674,2013
MWI,,,Whitsunday,177,"Grimstone Point Northern Beach Western Side, Airlie Beach",,,5547,-20.1822,148.674,2014
MWI,,,Whitsunday,177,"Grimstone Point Northern Beach Western Side, Airlie Beach",,,5548,-20.1822,148.674,2014
MWI,,,Whitsunday,177,"Grimstone Point Northern Beach Western Side, Airlie Beach",,,5625,-20.1822,148.674,2014
MWI,,,Whitsunday,177,"Grimstone Point Northern Beach Western Side, Airlie Beach",,,5549,-20.1822,148.674,2014
MWI,,,Whitsunday,177,"Grimstone Point Northern Beach Western Side, Airlie Beach",,,5546,-20.18131459,148.6738694,2015
MWI,,,Whitsunday,177,"Grimstone Point Northern Beach Western Side, Airlie Beach",,,6210,-20.1822,148.674,2016
MWI,,,Whitsunday,177,"Grimstone Point Northern Beach Western Side, Airlie Beach",,,6684,-20.1822,148.674,2016
MWI,,,Whitsunday,177,"Grimstone Point Northern Beach Western Side, Airlie Beach",,,7109,-20.1822,148.674,2016
MWI,,,Whitsunday,216,"Pine Bay, South Molle Island",,,6268,-20.2817,148.833,2016
MWI,,,Whitsunday,216,"Pine Bay, South Molle Island",,,7057,-20.2817,148.833,2016
MWI,,,Whitsunday,216,"Pine Bay, South Molle Island",,,7748,-20.2817,148.833,2016
MWI,,,Whitsunday,358,"Double Bay Hut, Dryander NP",,,7706,-20.16978193,148.5859337,2016
MWI,,,Whitsunday,359,Shute Harbour,,,6679,-20.2897793,148.7874075,2016
MWI,,,Whitsunday,359,Shute Harbour,,,7058,-20.28960902,148.7874354,2016
MWI,,,Whitsunday,359,Shute Harbour,,,7749,-20.28929466,148.7874773,2017
MWI,,,Whitsunday,390,"Coral Seas Boardwalk, Airlie Beach",,,1658,-20.26389808,148.7147301,2011
MWI,,,North,391,"Gloucester Island, Eastern Side",,,1668,-20.0221,148.473,2011
MWI,,,North,391,"Gloucester Island, Eastern Side",,,6975,-20.0221,148.473,2016
MWI,,,Whitsunday,392,"South East Bay, Long Island",,,1723,-20.387171,148.8728185,2011
MWI,,,Whitsunday,392,"South East Bay, Long Island",,,5634,-20.39015558,148.8731397,2013
MWI,,,Whitsunday,392,"South East Bay, Long Island",,,5610,-20.38740663,148.8726369,2014
MWI,,,Whitsunday,392,"South East Bay, Long Island",,,5617,-20.38768153,148.8725112,2014
MWI,,,Whitsunday,392,"South East Bay, Long Island",,,5619,-20.38790406,148.8724414,2014
MWI,,,Whitsunday,392,"South East Bay, Long Island",,,5911,-20.38875493,148.8724693,2015
MWI,,,Central,395,"Town Beach, Mackay",,,1740,-21.15599823,149.2019749,2011
MWI,,,Central,395,"Town Beach, Mackay",,,6501,-21.15887985,149.2010307,2016
MWI,,,Whitsunday,453,Bluff Point,,,2004,-20.2356,148.758,2012
MWI,,,Whitsunday,453,Bluff Point,,,6678,-20.2356,148.758,2016
MWI,,,Whitsunday,550,"Driftwood Bay, Hamilton Island",,,2379,-20.35718804,148.9617321,2012
MWI,,,Whitsunday,550,"Driftwood Bay, Hamilton Island",,,4326,-20.3567167,148.9626818,2013
MWI,,,Whitsunday,550,"Driftwood Bay, Hamilton Island",,,4318,-20.3569,148.9619835,2013
MWI,,,Whitsunday,550,"Driftwood Bay, Hamilton Island",,,5632,-20.35679526,148.9625701,2014
MWI,,,Whitsunday,550,"Driftwood Bay, Hamilton Island",,,5633,-20.35682144,148.962207,2014
MWI,,,Whitsunday,550,"Driftwood Bay, Hamilton Island",,,6032,-20.35823547,148.9615646,2015
MWI,,,Whitsunday,614,Cannonvale Beach,,,2614,-20.27274479,148.6962605,2013
MWI,,,Whitsunday,614,Cannonvale Beach,,,16316,-20.27262402,148.6961424,2019
MWI,,,Whitsunday,615,"Neck Bay East, Shaw Island",,,5569,-20.45943544,149.0848135,2012
MWI,,,Whitsunday,615,"Neck Bay East, Shaw Island",,,2616,-20.45859415,149.0848519,2013
MWI,,,Whitsunday,615,"Neck Bay East, Shaw Island",,,5583,-20.45883077,149.0848465,2013
MWI,,,Whitsunday,615,"Neck Bay East, Shaw Island",,,5586,-20.45826271,149.0849156,2014
MWI,,,Whitsunday,615,"Neck Bay East, Shaw Island",,,5585,-20.45923344,149.0848542,2014
MWI,,,Whitsunday,615,"Neck Bay East, Shaw Island",,,5584,-20.45903929,149.0848388,2014
MWI,,,Whitsunday,650,Double Cone Island,,,1917,-20.1028,148.718,2011
MWI,,,Whitsunday,650,Double Cone Island,,,5691,-20.1028,148.718,2012
MWI,,,Whitsunday,658,Maher Island,,,6344,-20.4308,149.083,2016
MWI,,,Whitsunday,658,Maher Island,,,7696,-20.4308,149.083,2016
MWI,,,Whitsunday,660,Pandanus Bay Long Island,,,2709,-20.33925479,148.8511621,2013
MWI,,,Whitsunday,660,Pandanus Bay Long Island,,,5890,-20.33990951,148.8507431,2015
MWI,,,Whitsunday,697,Border Island Whitsundays,,,2878,-20.16289278,149.0282793,2013
MWI,,,Whitsunday,697,Border Island Whitsundays,,,4328,-20.16247327,149.0244808,2013
MWI,,,Whitsunday,697,Border Island Whitsundays,,,4319,-20.16346961,149.0288938,2013
MWI,,,Whitsunday,697,Border Island Whitsundays,,,5603,-20.16289278,149.0262125,2013
MWI,,,Whitsunday,697,Border Island Whitsundays,,,5602,-20.16252572,149.0254304,2014
MWI,,,Whitsunday,697,Border Island Whitsundays,,,6199,-20.16336472,149.0280559,2016
MWI,,,Whitsunday,836,Airlie Beach,,,3299,-20.26839699,148.7202501,2013
MWI,,,Whitsunday,836,Airlie Beach,,,5529,-20.26831647,148.7201643,2015
MWI,,,Whitsunday,836,Airlie Beach,,,5680,-20.26839699,148.7204647,2015
MWI,,,Whitsunday,836,Airlie Beach,,,6677,-20.2682,148.72,2016
MWI,,,Central,1000,"Oyster Bay, Brampton Island",,,3865,-20.81637647,149.2737765,2014
MWI,,,Central,1114,"Far Beach, Mackay",,,4298,-21.16816469,149.1968036,2014
MWI,,,Central,1123,"Dinghy Bay, Brampton Island",,,4897,-20.81507301,149.2788219,2015
MWI,,,Central,1123,"Dinghy Bay, Brampton Island",,,8374,-20.8148801,149.2791521,2017
MWI,,,Central,1178,Bucasia Beach,,,4595,-21.0341,149.166,2014
MWI,,,South,1198,"Avoid Island, The Percy Group",,,4643,-21.9786,149.666,2014
MWI,,,South,1198,"Avoid Island, The Percy Group",,,8603,-21.9786,149.666,2017
MWI,,,Whitsunday,1452,Maher Island East,,,5587,-20.4258,149.089,2013
MWI,,,Whitsunday,1453,"Haselwood Island, Southern End",,,5611,-20.30518846,149.0843225,2014
MWI,,,Whitsunday,1453,"Haselwood Island, Southern End",,,5618,-20.30057994,149.0878844,2014
MWI,,,Whitsunday,1453,"Haselwood Island, Southern End",,,5631,-20.30101263,149.0879059,2015
MWI,,,Whitsunday,1453,"Haselwood Island, Southern End",,,6676,-20.30045919,149.0880239,2016
MWI,,,Central,1454,Cape Conway,,,5622,-20.52332219,148.8834938,2014
MWI,,,Central,1454,Cape Conway,,,5910,-20.52332219,148.8832829,2015
MWI,,,Central,1454,Cape Conway,,,7771,-20.52334438,148.8837545,2016
MWI,,,Whitsunday,1459,Mackerel Bay Hook Island,,,5640,-20.06913167,148.9603579,2014
MWI,,,Whitsunday,1459,Mackerel Bay Hook Island,,,6685,-20.06916332,148.9611058,2016
MWI,,,Whitsunday,1469,"South End of Runway, Hamilton Island",,,5668,-20.36461197,148.9565027,2013
MWI,,,Whitsunday,1469,"South End of Runway, Hamilton Island",,,6259,-20.36463816,148.9559162,2016
MWI,,,Whitsunday,1469,"South End of Runway, Hamilton Island",,,6980,-20.36482145,148.9552179,2016
MWI,,,Whitsunday,1485,Genesta Bay,,,5830,-20.48153702,148.8873196,2015
MWI,,,Whitsunday,1485,Genesta Bay,,,6668,-20.4799,148.888,2016
MWI,,,Whitsunday,1486,Georges Point,,,6204,-20.09482837,148.5528803,2016
MWI,,,Whitsunday,1486,Georges Point,,,6211,-20.09456641,148.5532236,2016
MWI,,,Whitsunday,1486,Georges Point,,,6675,-20.09460671,148.5529447,2016
MWI,,,Whitsunday,1486,Georges Point,,,7399,-20.09464701,148.5527945,2016
MWI,,,Whitsunday,1489,"Billbob Bay, Shaw Island",,,6670,-20.51677617,149.0657639,2016
MWI,,,Whitsunday,1489,"Billbob Bay, Shaw Island",,,6613,-20.51617686,149.0639975,2016
MWI,,,Whitsunday,1489,"Billbob Bay, Shaw Island",,,6641,-20.51636611,149.06507,2016
MWI,,,Whitsunday,1489,"Billbob Bay, Shaw Island",,,7705,-20.51571423,149.0641027,2016
MWI,,,Whitsunday,1494,Armit Island,,,6674,-20.10626213,148.6500339,2016
MWI,,,Whitsunday,1494,Armit Island,,,7707,-20.10673421,148.6517097,2016
MWI,,,Whitsunday,1613,"Whitsunday Island, South of Hook Pass",,,6224,-20.18724579,148.9600935,2016
MWI,,,Whitsunday,1613,"Whitsunday Island, South of Hook Pass",,,6260,-20.18901218,148.9588318,2016
MWI,,,Whitsunday,1613,"Whitsunday Island, South of Hook Pass",,,6714,-20.18822712,148.9596589,2016
MWI,,,Whitsunday,1613,"Whitsunday Island, South of Hook Pass",,,6979,-20.18763832,148.9600094,2016
MWI,,,Whitsunday,1613,"Whitsunday Island, South of Hook Pass",,,7400,-20.18664298,148.9600514,2016
MWI,,,Whitsunday,1613,"Whitsunday Island, South of Hook Pass",,,9269,-20.18943275,148.9586075,2017
MWI,,,Whitsunday,1617,"Grassy Island, South Bay",,,6229,-20.1495,148.6034693,2016
MWI,,,Whitsunday,1623,Gumbrell Island,,,6973,-20.0986,148.608,2016
MWI,,,North,1652,Gordon Beach,,,6349,-20.0461,148.23,2016
MWI,,,Central,1682,"Harbour Beach, Mackay",,,6884,-21.12053369,149.2223811,2016
MWI,,,Central,1682,"Harbour Beach, Mackay",,,6522,-21.12033353,149.2225313,2016
MWI,,,Central,1682,"Harbour Beach, Mackay",,,6886,-21.11911253,149.2229176,2016
MWI,,,Central,1682,"Harbour Beach, Mackay",,,6885,-21.11923263,149.2229176,2016
MWI,,,Central,1682,"Harbour Beach, Mackay",,,7585,-21.12053369,149.2225528,2016
MWI,,,Central,1708,McEwens Beach,,,6969,-21.2503,149.207,2016
MWI,,,Whitsunday,1714,Pentecost Island,,,6618,-20.4036,149.033,2016
MWI,,,Whitsunday,1726,Long Island Sound,,,6671,-20.36338398,148.837609,2016
MWI,,,Central,1924,Hay Point,,,7753,-21.3044,149.294,2017
MWI,,,Central,1944,"Half Tide Beach, Hay Point",,,7873,-21.29767137,149.2939693,2017
MWI,,,Central,2128,"Ingot Island, Whitsundays",,,8580,-20.71308837,149.1388893,2017
MWI,,,Central,2129,"Blacksmith Island, Whitsundays",,,8589,-20.64326635,149.0729928,2017
MWI,,,Central,2131,"Goldsmith Island, Whitsundays",,,8591,-20.67714749,149.1499186,2017
MWI,,,Whitsunday,2200,"Whitehaven Beach, Whitsunday Island",,,8334,-20.28039341,149.0374804,2017
MWI,,,Central,2207,"Western Bay, Brampton Island",,,8372,-20.81179907,149.2669809,2017
MWI,,,Proserpine,2336,"Urban Surrounds, Airlie Beach",,,7467,-20.26859828,148.7170315,2016
MWI,,,Proserpine,2336,"Urban Surrounds, Airlie Beach",,,8025,-20.26908137,148.7182331,2017
MWI,,,Central,2472,"Brampton Island, Multiple Sites",,,11625,-20.80795297,149.2712402,2018
MWI,,,Central,2968,Grass Tree Beach,,,7876,-21.36537787,149.3078319,2017
MWI,,,Whitsunday,3119,"Hill Inlet, Eastern Shore, Whitsunday Island",,,16317,-20.25754707,149.0249974,2019
MWI,,,Whitsunday,3119,"Hill Inlet, Eastern Shore, Whitsunday Island",,,16318,-20.25825163,149.0250885,2019
MWI,,,Whitsunday,3125,Black Island,,,16408,-20.08172939,148.8917828,2019
MWI,,,Central,3241,"Louisa Creek Beach, Hay Point",,,7874,-21.2764,149.271,2017
MWI,,,Whitsunday,3336,"Pine Bay East, South Molle Island",,,1248,-20.28153099,148.8355756,2010
MWI,,,Whitsunday,3336,"Pine Bay East, South Molle Island",,,5690,-20.28074503,148.8366928,2013
MWI,,,Whitsunday,3336,"Pine Bay East, South Molle Island",,,5608,-20.28108562,148.8359945,2014
MWI,,,Whitsunday,3336,"Pine Bay East, South Molle Island",,,5616,-20.28092843,148.8362738,2014
MWI,,,Whitsunday,3336,"Pine Bay East, South Molle Island",,,5620,-20.28084983,148.8364693,2014
MWI,,,Whitsunday,3336,"Pine Bay East, South Molle Island",,,5909,-20.28032586,148.8380893,2015
MWI,,,Whitsunday,3553,"Turtle Bay, South Molle Island",,,1733,-20.26589524,148.8451949,2011
MWI,,,Whitsunday,3971,Small Island North of Grassy Island,,,7397,-20.13171294,148.606595,2016
MWI,,,Whitsunday,3974,"Goat Island Beach, South Molle Island",,,1260,-20.27745332,148.8421062,2010
MWI,,,Whitsunday,3974,"Goat Island Beach, South Molle Island",,,5609,-20.27749262,148.8424554,2014
MWI,,,North,4149,"Horseshoe Bay Beach, Bowen",,,8131,-19.97936588,148.2611565,2016
MWI,,,Whitsunday,4366,Lindeman Island Resort,,,7704,-20.45919839,149.0391027,2016
MWI,,,Whitsunday,4366,Lindeman Island Resort,,,7708,-20.45910376,149.0393051,2016
WT,,,North Zone,725,Cairns Esplanade Beach,,,2999,-16.9188,145.778,2013
WT,,,North Zone,725,Cairns Esplanade Beach,,,10215,-16.91066905,145.7686615,2018
WT,,,North Zone,725,Cairns Esplanade Beach,,,11589,-16.91858827,145.7766545,2018
WT,,,North Zone,725,Cairns Esplanade Beach,,,11590,-16.91877303,145.779326,2018
WT,,,North Zone,116,Low Isles,,,3001,-16.3841,145.56,2013
WT,,,North Zone,116,Low Isles,,,3828,-16.3841,145.56,2013
WT,,,North Zone,116,Low Isles,,,3829,-16.3841,145.56,2013
WT,,,North Zone,116,Low Isles,,,3830,-16.3841,145.56,2013
WT,,,North Zone,116,Low Isles,,,3831,-16.3841,145.56,2013
WT,,,North Zone,116,Low Isles,,,3833,-16.3841,145.56,2013
WT,,,North Zone,116,Low Isles,,,3832,-16.3841,145.56,2014
WT,,,North Zone,116,Low Isles,,,4233,-16.3841,145.56,2014
WT,,,North Zone,116,Low Isles,,,4232,-16.3841,145.56,2014
WT,,,North Zone,116,Low Isles,,,4231,-16.38415657,145.5599793,2014
WT,,,North Zone,116,Low Isles,,,4229,-16.3841,145.56,2014
WT,,,North Zone,116,Low Isles,,,7636,-16.3841,145.56,2014
WT,,,North Zone,116,Low Isles,,,7637,-16.3841,145.56,2014
WT,,,North Zone,116,Low Isles,,,7638,-16.3841,145.56,2014
WT,,,North Zone,116,Low Isles,,,7639,-16.3841,145.56,2014
WT,,,North Zone,116,Low Isles,,,7640,-16.3841,145.56,2014
WT,,,North Zone,116,Low Isles,,,7641,-16.3841,145.56,2014
WT,,,North Zone,116,Low Isles,,,7642,-16.3841,145.56,2015
WT,,,North Zone,116,Low Isles,,,7643,-16.3841,145.56,2015
WT,,,North Zone,116,Low Isles,,,7644,-16.3841,145.56,2015
WT,,,North Zone,116,Low Isles,,,7645,-16.3841,145.56,2015
WT,,,North Zone,116,Low Isles,,,7646,-16.3841,145.56,2015
WT,,,North Zone,116,Low Isles,,,7647,-16.3841,145.56,2015
WT,,,North Zone,116,Low Isles,,,7654,-16.3841,145.56,2015
WT,,,North Zone,116,Low Isles,,,7656,-16.3841,145.56,2015
WT,,,North Zone,116,Low Isles,,,7658,-16.3841,145.56,2015
WT,,,North Zone,116,Low Isles,,,7661,-16.3841,145.56,2016
WT,,,North Zone,116,Low Isles,,,7663,-16.3841,145.56,2016
WT,,,North Zone,589,"Giangurra Beach, Yarrabah",,,3196,-16.90209656,145.8161121,2013
WT,,,North Zone,589,"Giangurra Beach, Yarrabah",,,11546,-16.90266225,145.8144093,2018
WT,,,North Zone,589,"Giangurra Beach, Yarrabah",,,14371,-16.90255959,145.8150959,2019
WT,,,North Zone,589,"Giangurra Beach, Yarrabah",,,14372,-16.9025288,145.814935,2019
WT,,,North Zone,589,"Giangurra Beach, Yarrabah",,,18769,-16.90245694,145.8150584,2019
WT,,,North Zone,589,"Giangurra Beach, Yarrabah",,,18801,-16.9019642,145.816834,2019
WT,,,North Zone,589,"Giangurra Beach, Yarrabah",,,18802,-16.90259552,145.8146346,2019
WT,,,North Zone,11,"Four Mile Beach, Middle Section",,,3477,-16.5053908,145.4671688,2013
WT,,,North Zone,11,"Four Mile Beach, Middle Section",,,3479,-16.5053908,145.4671688,2013
WT,,,North Zone,11,"Four Mile Beach, Middle Section",,,3618,-16.5053908,145.4671688,2014
WT,,,North Zone,11,"Four Mile Beach, Middle Section",,,3624,-16.5053908,145.4671688,2014
WT,,,North Zone,11,"Four Mile Beach, Middle Section",,,3789,-16.5053908,145.4671688,2014
WT,,,North Zone,11,"Four Mile Beach, Middle Section",,,3910,-16.5053908,145.4671688,2014
WT,,,North Zone,11,"Four Mile Beach, Middle Section",,,4147,-16.5053908,145.4671688,2014
WT,,,North Zone,11,"Four Mile Beach, Middle Section",,,4148,-16.5053908,145.4671688,2014
WT,,,North Zone,11,"Four Mile Beach, Middle Section",,,4212,-16.5053908,145.4671688,2014
WT,,,North Zone,11,"Four Mile Beach, Middle Section",,,4304,-16.5053908,145.4671688,2014
WT,,,North Zone,11,"Four Mile Beach, Middle Section",,,4368,-16.5053908,145.4671688,2014
WT,,,North Zone,11,"Four Mile Beach, Middle Section",,,4417,-16.5053908,145.4671688,2014
WT,,,North Zone,11,"Four Mile Beach, Middle Section",,,4554,-16.5053908,145.4671688,2014
WT,,,North Zone,11,"Four Mile Beach, Middle Section",,,4728,-16.5053908,145.4671688,2014
