Code,Date,FY,Indicator,Units,Values,Supplier,Geographic_Area,Region,Environment,Zone,Sub_Zone,Sample_Type,Water_Type,Management,Lat,Long,Inside_Port_Zone,WQO,LOR,Failure,Stat
SB01,2013-01-30,2013,TSS,mg.L,2.5,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,22,5,high,mean
SB01,2013-02-21,2013,FRP,mg.L,5e-4,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.011,0.001,high,mean
SB01,2013-02-21,2013,NOX,mg.L,0.004,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.009,0.002,high,median
SB01,2013-02-21,2013,TN,mg.L,0.08,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.22,0.01,high,mean
SB01,2013-02-21,2013,TP,mg.L,0.006,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.03,0.005,high,median
SB01,2013-02-21,2013,TSS,mg.L,132,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,22,5,high,mean
SB01,2013-03-26,2013,FRP,mg.L,0.003,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.011,0.001,high,mean
SB01,2013-03-26,2013,NOX,mg.L,0.003,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.009,0.002,high,median
SB01,2013-03-26,2013,TN,mg.L,0.1,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.22,0.01,high,mean
SB01,2013-03-26,2013,TP,mg.L,0.007,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.03,0.005,high,median
SB01,2013-03-26,2013,TSS,mg.L,6,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,22,5,high,mean
SB01,2013-05-21,2013,FRP,mg.L,0.004,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.011,0.001,high,mean
SB01,2013-05-21,2013,NOX,mg.L,0.01,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.009,0.002,high,median
SB01,2013-05-21,2013,TN,mg.L,0.07,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.22,0.01,high,mean
SB01,2013-05-21,2013,TP,mg.L,0.013,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.03,0.005,high,median
SB01,2013-05-21,2013,TSS,mg.L,9,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,22,5,high,mean
SB01,2013-07-22,2014,FRP,mg.L,0.006,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.011,0.001,high,mean
SB01,2013-07-22,2014,NOX,mg.L,0.018,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.009,0.002,high,median
SB01,2013-07-22,2014,TN,mg.L,0.07,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.22,0.01,high,mean
SB01,2013-07-22,2014,TP,mg.L,0.008,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.03,0.005,high,median
SB01,2013-07-22,2014,TSS,mg.L,14,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,22,5,high,mean
SB01,2013-09-03,2014,FRP,mg.L,0.002,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.011,0.001,high,mean
SB01,2013-09-03,2014,NOX,mg.L,0.001,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.009,0.002,high,median
SB01,2013-09-03,2014,TN,mg.L,0.025,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.22,0.01,high,mean
SB01,2013-09-03,2014,TP,mg.L,0.0025,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.03,0.005,high,median
SB01,2013-09-03,2014,TSS,mg.L,2.5,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,22,5,high,mean
SB01,2013-11-27,2014,FRP,mg.L,5e-4,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.011,0.001,high,mean
SB01,2013-11-27,2014,NOX,mg.L,0.007,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.009,0.002,high,median
SB01,2013-11-27,2014,TN,mg.L,0.025,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.22,0.01,high,mean
SB01,2013-11-27,2014,TP,mg.L,0.0025,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.03,0.005,high,median
SB01,2013-11-27,2014,TSS,mg.L,22,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,22,5,high,mean
SB01,2013-12-18,2014,FRP,mg.L,5e-4,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.011,0.001,high,mean
SB01,2013-12-18,2014,NOX,mg.L,0.001,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.009,0.002,high,median
SB01,2013-12-18,2014,TN,mg.L,0.14,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.22,0.01,high,mean
SB01,2013-12-18,2014,TP,mg.L,0.007,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.03,0.005,high,median
SB01,2013-12-18,2014,TSS,mg.L,2.5,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,22,5,high,mean
SB01,2014-02-06,2014,FRP,mg.L,0.002,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.011,0.001,high,mean
SB01,2014-02-06,2014,NOX,mg.L,0.003,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.009,0.002,high,median
SB01,2014-02-06,2014,TN,mg.L,0.025,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.22,0.01,high,mean
SB01,2014-02-06,2014,TP,mg.L,0.01,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.03,0.005,high,median
SB01,2014-02-06,2014,TSS,mg.L,10,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,22,5,high,mean
SB01,2014-02-24,2014,FRP,mg.L,0.002,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.011,0.001,high,mean
SB01,2014-02-24,2014,NOX,mg.L,0.008,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.009,0.002,high,median
SB01,2014-02-24,2014,TN,mg.L,0.08,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.22,0.01,high,mean
SB01,2014-02-24,2014,TP,mg.L,0.0025,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.03,0.005,high,median
SB01,2014-02-24,2014,TSS,mg.L,2.5,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,22,5,high,mean
SB01,2014-03-27,2014,FRP,mg.L,0.007,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.011,0.001,high,mean
SB01,2014-03-27,2014,NOX,mg.L,0.013,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.009,0.002,high,median
SB01,2014-03-27,2014,TN,mg.L,0.025,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.22,0.01,high,mean
SB01,2014-03-27,2014,TP,mg.L,0.007,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.03,0.005,high,median
SB01,2014-03-27,2014,TSS,mg.L,29,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,22,5,high,mean
SB01,2014-05-27,2014,FRP,mg.L,5e-4,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.011,0.001,high,mean
SB01,2014-05-27,2014,NOX,mg.L,0.001,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.009,0.002,high,median
SB01,2014-05-27,2014,TN,mg.L,0.025,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.22,0.01,high,mean
SB01,2014-05-27,2014,TP,mg.L,0.0025,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.03,0.005,high,median
SB01,2014-05-27,2014,TSS,mg.L,2.5,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,22,5,high,mean
SB01,2014-07-22,2015,FRP,mg.L,5e-4,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.011,0.001,high,mean
SB01,2014-07-22,2015,NOX,mg.L,0.001,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.009,0.002,high,median
SB01,2014-07-22,2015,TN,mg.L,0.07,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.22,0.01,high,mean
SB01,2014-07-22,2015,TP,mg.L,0.008,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.03,0.005,high,median
SB01,2014-07-22,2015,TSS,mg.L,32,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,22,5,high,mean
SB01,2014-09-30,2015,FRP,mg.L,0.002,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.011,0.001,high,mean
SB01,2014-09-30,2015,NOX,mg.L,0.006,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.009,0.002,high,median
SB01,2014-09-30,2015,TN,mg.L,0.025,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.22,0.01,high,mean
SB01,2014-09-30,2015,TP,mg.L,0.007,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.03,0.005,high,median
SB01,2014-09-30,2015,TSS,mg.L,2.5,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,22,5,high,mean
SB01,2014-11-25,2015,FRP,mg.L,5e-4,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.011,0.001,high,mean
SB01,2014-11-25,2015,NOX,mg.L,0.001,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.009,0.002,high,median
SB01,2014-11-25,2015,TN,mg.L,0.16,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.22,0.01,high,mean
SB01,2014-11-25,2015,TP,mg.L,0.0025,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.03,0.005,high,median
SB01,2014-11-25,2015,TSS,mg.L,2.5,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,22,5,high,mean
SB01,2014-12-16,2015,FRP,mg.L,5e-4,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.011,0.001,high,mean
SB01,2014-12-16,2015,NOX,mg.L,0.001,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.009,0.002,high,median
SB01,2014-12-16,2015,TN,mg.L,0.13,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.22,0.01,high,mean
SB01,2014-12-16,2015,TP,mg.L,0.0025,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.03,0.005,high,median
SB01,2014-12-16,2015,TSS,mg.L,2.5,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,22,5,high,mean
SB01,2015-01-20,2015,FRP,mg.L,5e-4,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.011,0.001,high,mean
SB01,2015-01-20,2015,NOX,mg.L,0.002,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.009,0.002,high,median
SB01,2015-01-20,2015,TN,mg.L,0.05,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.22,0.01,high,mean
SB01,2015-01-20,2015,TP,mg.L,0.0025,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.03,0.005,high,median
SB01,2015-01-20,2015,TSS,mg.L,13,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,22,5,high,mean
SB01,2015-02-24,2015,FRP,mg.L,5e-4,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.011,0.001,high,mean
SB01,2015-02-24,2015,NOX,mg.L,0.001,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.009,0.002,high,median
SB01,2015-02-24,2015,TN,mg.L,0.16,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.22,0.01,high,mean
SB01,2015-02-24,2015,TP,mg.L,0.006,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.03,0.005,high,median
SB01,2015-02-24,2015,TSS,mg.L,2.5,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,22,5,high,mean
SB01,2015-03-24,2015,FRP,mg.L,5e-4,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.011,0.001,high,mean
SB01,2015-03-24,2015,NOX,mg.L,0.007,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.009,0.002,high,median
SB01,2015-03-24,2015,TN,mg.L,0.09,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.22,0.01,high,mean
SB01,2015-03-24,2015,TP,mg.L,0.0025,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.03,0.005,high,median
SB01,2015-03-24,2015,TSS,mg.L,2.5,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,22,5,high,mean
SB01,2015-06-04,2015,FRP,mg.L,5e-4,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.011,0.001,high,mean
SB01,2015-06-04,2015,NOX,mg.L,0.002,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.009,0.002,high,median
SB01,2015-06-04,2015,TN,mg.L,0.18,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.22,0.01,high,mean
SB01,2015-06-04,2015,TP,mg.L,0.028,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.03,0.005,high,median
SB01,2015-06-04,2015,TSS,mg.L,15,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,22,5,high,mean
SB01,2015-07-20,2016,FRP,mg.L,5e-4,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.011,0.001,high,mean
SB01,2015-07-20,2016,NOX,mg.L,0.001,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.009,0.002,high,median
SB01,2015-07-20,2016,TN,mg.L,0.18,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.22,0.01,high,mean
SB01,2015-07-20,2016,TP,mg.L,0.007,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.03,0.005,high,median
SB01,2015-07-20,2016,TSS,mg.L,2.5,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,22,5,high,mean
SB01,2015-09-23,2016,FRP,mg.L,5e-4,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.011,0.001,high,mean
SB01,2015-09-23,2016,NOX,mg.L,0.005,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.009,0.002,high,median
SB01,2015-09-23,2016,TN,mg.L,0.12,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.22,0.01,high,mean
SB01,2015-09-23,2016,TP,mg.L,0.0025,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.03,0.005,high,median
SB01,2015-09-23,2016,TSS,mg.L,2.5,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,22,5,high,mean
SB01,2015-11-17,2016,FRP,mg.L,0.006,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.011,0.001,high,mean
SB01,2015-11-17,2016,NOX,mg.L,0.01,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.009,0.002,high,median
SB01,2015-11-17,2016,TN,mg.L,0.11,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.22,0.01,high,mean
SB01,2015-11-17,2016,TP,mg.L,0.007,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.03,0.005,high,median
SB01,2015-11-17,2016,TSS,mg.L,7,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,22,5,high,mean
SB01,2015-12-09,2016,FRP,mg.L,5e-4,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.011,0.001,high,mean
SB01,2015-12-09,2016,NOX,mg.L,0.001,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.009,0.002,high,median
SB01,2015-12-09,2016,TN,mg.L,0.15,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.22,0.01,high,mean
SB01,2015-12-09,2016,TP,mg.L,0.0025,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.03,0.005,high,median
SB01,2015-12-09,2016,TSS,mg.L,5,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,22,5,high,mean
SB01,2016-01-20,2016,FRP,mg.L,5e-4,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.011,0.001,high,mean
SB01,2016-01-20,2016,NOX,mg.L,0.008,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.009,0.002,high,median
SB01,2016-01-20,2016,TN,mg.L,0.15,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.22,0.01,high,mean
SB01,2016-01-20,2016,TP,mg.L,0.0025,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,0.03,0.005,high,median
SB01,2016-01-20,2016,TSS,mg.L,2.5,POTL,EC.Inside Port Zone,DT,Inshore,Cleveland Bay,CB.Enclosed Coastal,grab,enclosed coastal,MD,-19.24103109,146.8344833,Y,22,5,high,mean
