Code,Date,FY,Indicator,Units,Values,Sub_Basin,Supplier,Region,Environment,Basin,Watercourse,Sub_Basin_Area,Sub_Basin_Proportion_of_Basin,Watercourse_Area,Watercourse_Proportion_of_Sub_Basin,Lat,Long,WQO,LOR,SF,Failure,Stat,Month,N_Months,Val_Min,Val_Twentieth,Val_Mean,Val_Median,Val_Eightieth,Val_Max,N_Samples
RLS6,2023-01-09T08:48:00Z,2023,High_DO,%.Sat,100.80062804441442,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,110,0.5,120,high,median,Jan,12,38.74679370222574,84.82866675393774,93.98714338674813,97.06922367882078,104.24127609548263,116.06666027587606,78
RLS6,2023-01-09T08:48:00Z,2023,Low_DO,%.Sat,100.80062804441442,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,90,0.5,70,low,median,Jan,12,38.74679370222574,84.82866675393774,93.98714338674813,97.06922367882078,104.24127609548263,116.06666027587606,78
RLS6,2023-01-09T08:48:00Z,2023,TP,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.03,0.02,0.46,high,median,Jan,12,0.02,0.02,0.043333333333333335,0.04,0.06,0.08,78
RLS6,2023-01-09T08:48:00Z,2023,Turbidity,NTU,7.8,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,10,0.1,35,high,median,Jan,12,2.6,4.68,5.618181818181818,5.5,6.64,9,78
RLS6,2023-01-17T08:38:00Z,2023,DIN,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.02,0.02,0.38,high,median,Jan,12,0.04,0.04,0.04,0.04,0.04,0.04,78
RLS6,2023-01-17T08:38:00Z,2023,FRP,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.005,NA,NA,high,median,Jan,12,Inf,NA,NA,NA,NA,-Inf,78
RLS6,2023-01-17T08:38:00Z,2023,High_DO,%.Sat,80.16118872617065,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,110,0.5,120,high,median,Jan,12,38.74679370222574,84.82866675393774,93.98714338674813,97.06922367882078,104.24127609548263,116.06666027587606,78
RLS6,2023-01-17T08:38:00Z,2023,Low_DO,%.Sat,80.16118872617065,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,90,0.5,70,low,median,Jan,12,38.74679370222574,84.82866675393774,93.98714338674813,97.06922367882078,104.24127609548263,116.06666027587606,78
RLS6,2023-01-17T08:38:00Z,2023,TP,mg.L,0.02,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.03,0.02,0.46,high,median,Jan,12,0.02,0.02,0.043333333333333335,0.04,0.06,0.08,78
RLS6,2023-01-17T08:38:00Z,2023,Turbidity,NTU,6.8,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,10,0.1,35,high,median,Jan,12,2.6,4.68,5.618181818181818,5.5,6.64,9,78
RLS6,2023-01-20T10:31:00Z,2023,DIN,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.02,0.02,0.38,high,median,Jan,12,0.04,0.04,0.04,0.04,0.04,0.04,78
RLS6,2023-01-20T10:31:00Z,2023,FRP,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.005,NA,NA,high,median,Jan,12,Inf,NA,NA,NA,NA,-Inf,78
RLS6,2023-01-20T10:31:00Z,2023,High_DO,%.Sat,102.46896845808958,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,110,0.5,120,high,median,Jan,12,38.74679370222574,84.82866675393774,93.98714338674813,97.06922367882078,104.24127609548263,116.06666027587606,78
RLS6,2023-01-20T10:31:00Z,2023,Low_DO,%.Sat,102.46896845808958,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,90,0.5,70,low,median,Jan,12,38.74679370222574,84.82866675393774,93.98714338674813,97.06922367882078,104.24127609548263,116.06666027587606,78
RLS6,2023-01-20T10:31:00Z,2023,TP,mg.L,0.02,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.03,0.02,0.46,high,median,Jan,12,0.02,0.02,0.043333333333333335,0.04,0.06,0.08,78
RLS6,2023-01-20T10:31:00Z,2023,Turbidity,NTU,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,10,0.1,35,high,median,Jan,12,2.6,4.68,5.618181818181818,5.5,6.64,9,78
RLS6,2023-01-24T08:46:00Z,2023,DIN,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.02,0.02,0.38,high,median,Jan,12,0.04,0.04,0.04,0.04,0.04,0.04,78
RLS6,2023-01-24T08:46:00Z,2023,FRP,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.005,NA,NA,high,median,Jan,12,Inf,NA,NA,NA,NA,-Inf,78
RLS6,2023-01-24T08:46:00Z,2023,High_DO,%.Sat,104.4998760675094,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,110,0.5,120,high,median,Jan,12,38.74679370222574,84.82866675393774,93.98714338674813,97.06922367882078,104.24127609548263,116.06666027587606,78
RLS6,2023-01-24T08:46:00Z,2023,Low_DO,%.Sat,104.4998760675094,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,90,0.5,70,low,median,Jan,12,38.74679370222574,84.82866675393774,93.98714338674813,97.06922367882078,104.24127609548263,116.06666027587606,78
RLS6,2023-01-24T08:46:00Z,2023,TP,mg.L,0.02,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.03,0.02,0.46,high,median,Jan,12,0.02,0.02,0.043333333333333335,0.04,0.06,0.08,78
RLS6,2023-01-24T08:46:00Z,2023,Turbidity,NTU,9,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,10,0.1,35,high,median,Jan,12,2.6,4.68,5.618181818181818,5.5,6.64,9,78
RLS6,2023-01-27T08:18:00Z,2023,DIN,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.02,0.02,0.38,high,median,Jan,12,0.04,0.04,0.04,0.04,0.04,0.04,78
RLS6,2023-01-27T08:18:00Z,2023,FRP,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.005,NA,NA,high,median,Jan,12,Inf,NA,NA,NA,NA,-Inf,78
RLS6,2023-01-27T08:18:00Z,2023,High_DO,%.Sat,104.37799039340159,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,110,0.5,120,high,median,Jan,12,38.74679370222574,84.82866675393774,93.98714338674813,97.06922367882078,104.24127609548263,116.06666027587606,78
RLS6,2023-01-27T08:18:00Z,2023,Low_DO,%.Sat,104.37799039340159,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,90,0.5,70,low,median,Jan,12,38.74679370222574,84.82866675393774,93.98714338674813,97.06922367882078,104.24127609548263,116.06666027587606,78
RLS6,2023-01-27T08:18:00Z,2023,TP,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.03,0.02,0.46,high,median,Jan,12,0.02,0.02,0.043333333333333335,0.04,0.06,0.08,78
RLS6,2023-01-27T08:18:00Z,2023,Turbidity,NTU,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,10,0.1,35,high,median,Jan,12,2.6,4.68,5.618181818181818,5.5,6.64,9,78
RLS6,2023-01-30T08:30:00Z,2023,DIN,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.02,0.02,0.38,high,median,Jan,12,0.04,0.04,0.04,0.04,0.04,0.04,78
RLS6,2023-01-30T08:30:00Z,2023,FRP,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.005,NA,NA,high,median,Jan,12,Inf,NA,NA,NA,NA,-Inf,78
RLS6,2023-01-30T08:30:00Z,2023,High_DO,%.Sat,100.39106321658491,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,110,0.5,120,high,median,Jan,12,38.74679370222574,84.82866675393774,93.98714338674813,97.06922367882078,104.24127609548263,116.06666027587606,78
RLS6,2023-01-30T08:30:00Z,2023,Low_DO,%.Sat,100.39106321658491,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,90,0.5,70,low,median,Jan,12,38.74679370222574,84.82866675393774,93.98714338674813,97.06922367882078,104.24127609548263,116.06666027587606,78
RLS6,2023-01-30T08:30:00Z,2023,TP,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.03,0.02,0.46,high,median,Jan,12,0.02,0.02,0.043333333333333335,0.04,0.06,0.08,78
RLS6,2023-01-30T08:30:00Z,2023,Turbidity,NTU,8.3,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,10,0.1,35,high,median,Jan,12,2.6,4.68,5.618181818181818,5.5,6.64,9,78
RLS6,2023-02-03T08:53:00Z,2023,DIN,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.02,0.02,0.38,high,median,Feb,12,0.04,0.04,0.04,0.04,0.04,0.04,78
RLS6,2023-02-03T08:53:00Z,2023,FRP,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.005,NA,NA,high,median,Feb,12,Inf,NA,NA,NA,NA,-Inf,78
RLS6,2023-02-03T08:53:00Z,2023,High_DO,%.Sat,78.22680250642979,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,110,0.5,120,high,median,Feb,12,38.74679370222574,84.82866675393774,93.98714338674813,97.06922367882078,104.24127609548263,116.06666027587606,78
RLS6,2023-02-03T08:53:00Z,2023,Low_DO,%.Sat,78.22680250642979,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,90,0.5,70,low,median,Feb,12,38.74679370222574,84.82866675393774,93.98714338674813,97.06922367882078,104.24127609548263,116.06666027587606,78
RLS6,2023-02-03T08:53:00Z,2023,TP,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.03,0.02,0.46,high,median,Feb,12,0.02,0.02,0.043333333333333335,0.04,0.06,0.08,78
RLS6,2023-02-03T08:53:00Z,2023,Turbidity,NTU,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,10,0.1,35,high,median,Feb,12,2.6,4.68,5.618181818181818,5.5,6.64,9,78
RLS6,2023-02-06T09:27:00Z,2023,DIN,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.02,0.02,0.38,high,median,Feb,12,0.04,0.04,0.04,0.04,0.04,0.04,78
RLS6,2023-02-06T09:27:00Z,2023,FRP,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.005,NA,NA,high,median,Feb,12,Inf,NA,NA,NA,NA,-Inf,78
RLS6,2023-02-06T09:27:00Z,2023,High_DO,%.Sat,100.6065622341533,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,110,0.5,120,high,median,Feb,12,38.74679370222574,84.82866675393774,93.98714338674813,97.06922367882078,104.24127609548263,116.06666027587606,78
RLS6,2023-02-06T09:27:00Z,2023,Low_DO,%.Sat,100.6065622341533,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,90,0.5,70,low,median,Feb,12,38.74679370222574,84.82866675393774,93.98714338674813,97.06922367882078,104.24127609548263,116.06666027587606,78
RLS6,2023-02-06T09:27:00Z,2023,TP,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.03,0.02,0.46,high,median,Feb,12,0.02,0.02,0.043333333333333335,0.04,0.06,0.08,78
RLS6,2023-02-06T09:27:00Z,2023,Turbidity,NTU,7.3,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,10,0.1,35,high,median,Feb,12,2.6,4.68,5.618181818181818,5.5,6.64,9,78
RLS6,2023-02-10T06:58:00Z,2023,DIN,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.02,0.02,0.38,high,median,Feb,12,0.04,0.04,0.04,0.04,0.04,0.04,78
RLS6,2023-02-10T06:58:00Z,2023,FRP,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.005,NA,NA,high,median,Feb,12,Inf,NA,NA,NA,NA,-Inf,78
RLS6,2023-02-10T06:58:00Z,2023,High_DO,%.Sat,94.76694778438166,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,110,0.5,120,high,median,Feb,12,38.74679370222574,84.82866675393774,93.98714338674813,97.06922367882078,104.24127609548263,116.06666027587606,78
RLS6,2023-02-10T06:58:00Z,2023,Low_DO,%.Sat,94.76694778438166,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,90,0.5,70,low,median,Feb,12,38.74679370222574,84.82866675393774,93.98714338674813,97.06922367882078,104.24127609548263,116.06666027587606,78
RLS6,2023-02-10T06:58:00Z,2023,TP,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.03,0.02,0.46,high,median,Feb,12,0.02,0.02,0.043333333333333335,0.04,0.06,0.08,78
RLS6,2023-02-10T06:58:00Z,2023,Turbidity,NTU,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,10,0.1,35,high,median,Feb,12,2.6,4.68,5.618181818181818,5.5,6.64,9,78
RLS6,2023-02-13T08:35:00Z,2023,DIN,mg.L,0.04,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.02,0.02,0.38,high,median,Feb,12,0.04,0.04,0.04,0.04,0.04,0.04,78
RLS6,2023-02-13T08:35:00Z,2023,FRP,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.005,NA,NA,high,median,Feb,12,Inf,NA,NA,NA,NA,-Inf,78
RLS6,2023-02-13T08:35:00Z,2023,High_DO,%.Sat,99.09302885449517,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,110,0.5,120,high,median,Feb,12,38.74679370222574,84.82866675393774,93.98714338674813,97.06922367882078,104.24127609548263,116.06666027587606,78
RLS6,2023-02-13T08:35:00Z,2023,Low_DO,%.Sat,99.09302885449517,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,90,0.5,70,low,median,Feb,12,38.74679370222574,84.82866675393774,93.98714338674813,97.06922367882078,104.24127609548263,116.06666027587606,78
RLS6,2023-02-13T08:35:00Z,2023,TP,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.03,0.02,0.46,high,median,Feb,12,0.02,0.02,0.043333333333333335,0.04,0.06,0.08,78
RLS6,2023-02-13T08:35:00Z,2023,Turbidity,NTU,5.8,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,10,0.1,35,high,median,Feb,12,2.6,4.68,5.618181818181818,5.5,6.64,9,78
RLS6,2023-02-16T09:30:00Z,2023,DIN,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.02,0.02,0.38,high,median,Feb,12,0.04,0.04,0.04,0.04,0.04,0.04,78
RLS6,2023-02-16T09:30:00Z,2023,FRP,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.005,NA,NA,high,median,Feb,12,Inf,NA,NA,NA,NA,-Inf,78
RLS6,2023-02-16T09:30:00Z,2023,High_DO,%.Sat,90.81832496003241,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,110,0.5,120,high,median,Feb,12,38.74679370222574,84.82866675393774,93.98714338674813,97.06922367882078,104.24127609548263,116.06666027587606,78
RLS6,2023-02-16T09:30:00Z,2023,Low_DO,%.Sat,90.81832496003241,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,90,0.5,70,low,median,Feb,12,38.74679370222574,84.82866675393774,93.98714338674813,97.06922367882078,104.24127609548263,116.06666027587606,78
RLS6,2023-02-16T09:30:00Z,2023,TP,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.03,0.02,0.46,high,median,Feb,12,0.02,0.02,0.043333333333333335,0.04,0.06,0.08,78
RLS6,2023-02-16T09:30:00Z,2023,Turbidity,NTU,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,10,0.1,35,high,median,Feb,12,2.6,4.68,5.618181818181818,5.5,6.64,9,78
RLS6,2023-02-21T08:20:00Z,2023,DIN,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.02,0.02,0.38,high,median,Feb,12,0.04,0.04,0.04,0.04,0.04,0.04,78
RLS6,2023-02-21T08:20:00Z,2023,FRP,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.005,NA,NA,high,median,Feb,12,Inf,NA,NA,NA,NA,-Inf,78
RLS6,2023-02-21T08:20:00Z,2023,High_DO,%.Sat,75.35168088549065,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,110,0.5,120,high,median,Feb,12,38.74679370222574,84.82866675393774,93.98714338674813,97.06922367882078,104.24127609548263,116.06666027587606,78
RLS6,2023-02-21T08:20:00Z,2023,Low_DO,%.Sat,75.35168088549065,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,90,0.5,70,low,median,Feb,12,38.74679370222574,84.82866675393774,93.98714338674813,97.06922367882078,104.24127609548263,116.06666027587606,78
RLS6,2023-02-21T08:20:00Z,2023,TP,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.03,0.02,0.46,high,median,Feb,12,0.02,0.02,0.043333333333333335,0.04,0.06,0.08,78
RLS6,2023-02-21T08:20:00Z,2023,Turbidity,NTU,5.8,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,10,0.1,35,high,median,Feb,12,2.6,4.68,5.618181818181818,5.5,6.64,9,78
RLS6,2023-02-27T10:02:00Z,2023,DIN,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.02,0.02,0.38,high,median,Feb,12,0.04,0.04,0.04,0.04,0.04,0.04,78
RLS6,2023-02-27T10:02:00Z,2023,FRP,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.005,NA,NA,high,median,Feb,12,Inf,NA,NA,NA,NA,-Inf,78
RLS6,2023-02-27T10:02:00Z,2023,High_DO,%.Sat,102.93809543255918,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,110,0.5,120,high,median,Feb,12,38.74679370222574,84.82866675393774,93.98714338674813,97.06922367882078,104.24127609548263,116.06666027587606,78
RLS6,2023-02-27T10:02:00Z,2023,Low_DO,%.Sat,102.93809543255918,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,90,0.5,70,low,median,Feb,12,38.74679370222574,84.82866675393774,93.98714338674813,97.06922367882078,104.24127609548263,116.06666027587606,78
RLS6,2023-02-27T10:02:00Z,2023,TP,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.03,0.02,0.46,high,median,Feb,12,0.02,0.02,0.043333333333333335,0.04,0.06,0.08,78
RLS6,2023-02-27T10:02:00Z,2023,Turbidity,NTU,5.4,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,10,0.1,35,high,median,Feb,12,2.6,4.68,5.618181818181818,5.5,6.64,9,78
RLS6,2023-03-02T12:12:00Z,2023,DIN,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.02,0.02,0.38,high,median,Mar,12,0.04,0.04,0.04,0.04,0.04,0.04,78
RLS6,2023-03-02T12:12:00Z,2023,FRP,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.005,NA,NA,high,median,Mar,12,Inf,NA,NA,NA,NA,-Inf,78
RLS6,2023-03-02T12:12:00Z,2023,High_DO,%.Sat,113.82805562807543,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,110,0.5,120,high,median,Mar,12,38.74679370222574,84.82866675393774,93.98714338674813,97.06922367882078,104.24127609548263,116.06666027587606,78
RLS6,2023-03-02T12:12:00Z,2023,Low_DO,%.Sat,113.82805562807543,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,90,0.5,70,low,median,Mar,12,38.74679370222574,84.82866675393774,93.98714338674813,97.06922367882078,104.24127609548263,116.06666027587606,78
RLS6,2023-03-02T12:12:00Z,2023,TP,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.03,0.02,0.46,high,median,Mar,12,0.02,0.02,0.043333333333333335,0.04,0.06,0.08,78
RLS6,2023-03-02T12:12:00Z,2023,Turbidity,NTU,6.4,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,10,0.1,35,high,median,Mar,12,2.6,4.68,5.618181818181818,5.5,6.64,9,78
RLS6,2023-03-06T08:30:00Z,2023,DIN,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.02,0.02,0.38,high,median,Mar,12,0.04,0.04,0.04,0.04,0.04,0.04,78
RLS6,2023-03-06T08:30:00Z,2023,FRP,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.005,NA,NA,high,median,Mar,12,Inf,NA,NA,NA,NA,-Inf,78
RLS6,2023-03-06T08:30:00Z,2023,High_DO,%.Sat,95.96483800659274,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,110,0.5,120,high,median,Mar,12,38.74679370222574,84.82866675393774,93.98714338674813,97.06922367882078,104.24127609548263,116.06666027587606,78
RLS6,2023-03-06T08:30:00Z,2023,Low_DO,%.Sat,95.96483800659274,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,90,0.5,70,low,median,Mar,12,38.74679370222574,84.82866675393774,93.98714338674813,97.06922367882078,104.24127609548263,116.06666027587606,78
RLS6,2023-03-06T08:30:00Z,2023,TP,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.03,0.02,0.46,high,median,Mar,12,0.02,0.02,0.043333333333333335,0.04,0.06,0.08,78
RLS6,2023-03-06T08:30:00Z,2023,Turbidity,NTU,6.8,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,10,0.1,35,high,median,Mar,12,2.6,4.68,5.618181818181818,5.5,6.64,9,78
RLS6,2023-03-10T08:28:00Z,2023,DIN,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.02,0.02,0.38,high,median,Mar,12,0.04,0.04,0.04,0.04,0.04,0.04,78
RLS6,2023-03-10T08:28:00Z,2023,FRP,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.005,NA,NA,high,median,Mar,12,Inf,NA,NA,NA,NA,-Inf,78
RLS6,2023-03-10T08:28:00Z,2023,High_DO,%.Sat,97.79119066093122,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,110,0.5,120,high,median,Mar,12,38.74679370222574,84.82866675393774,93.98714338674813,97.06922367882078,104.24127609548263,116.06666027587606,78
RLS6,2023-03-10T08:28:00Z,2023,Low_DO,%.Sat,97.79119066093122,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,90,0.5,70,low,median,Mar,12,38.74679370222574,84.82866675393774,93.98714338674813,97.06922367882078,104.24127609548263,116.06666027587606,78
RLS6,2023-03-10T08:28:00Z,2023,TP,mg.L,NA,Upper Ross River,TCC_Other,DT,Freshwater,Ross,Ross Lake,458,0.32,NA,NA,-19.42,146.744,0.03,0.02,0.46,high,median,Mar,12,0.02,0.02,0.043333333333333335,0.04,0.06,0.08,78
