Code,Date,FY,Indicator,Units,Values,Basin,Supplier,Region,Environment,Sub_Basin,Watercourse,Sub_Basin_Area,Sub_Basin_Proportion_of_Basin,Watercourse_Area,Watercourse_Proportion_of_Sub_Basin,Lat,Long,WQO,LOR,SF,Failure,Stat
TC4A,2013-07-09T00:00:01Z,2014,High_DO,%.Sat,61.7,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2013-07-09T00:00:01Z,2014,Low_DO,%.Sat,61.7,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2013-07-09T00:00:01Z,2014,TP,mg.L,0.2,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2013-07-09T00:00:01Z,2014,Turbidity,NTU,14.1,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2013-08-08T00:00:01Z,2014,DIN,mg.L,0.015,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2013-08-08T00:00:01Z,2014,High_DO,%.Sat,71.59,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2013-08-08T00:00:01Z,2014,Low_DO,%.Sat,71.59,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2013-08-08T00:00:01Z,2014,TP,mg.L,0.025,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2013-08-08T00:00:01Z,2014,Turbidity,NTU,29,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2013-09-18T00:00:01Z,2014,DIN,mg.L,0.015,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2013-09-18T00:00:01Z,2014,High_DO,%.Sat,70.98,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2013-09-18T00:00:01Z,2014,Low_DO,%.Sat,70.98,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2013-09-18T00:00:01Z,2014,TP,mg.L,0.05,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2013-09-18T00:00:01Z,2014,Turbidity,NTU,13.8,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2013-10-16T00:00:01Z,2014,DIN,mg.L,0.065,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2013-10-16T00:00:01Z,2014,High_DO,%.Sat,80.4,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2013-10-16T00:00:01Z,2014,Low_DO,%.Sat,80.4,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2013-10-16T00:00:01Z,2014,TP,mg.L,0.17,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2013-10-16T00:00:01Z,2014,Turbidity,NTU,27,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2013-11-06T00:00:01Z,2014,DIN,mg.L,0.05,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2013-11-06T00:00:01Z,2014,High_DO,%.Sat,71.2,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2013-11-06T00:00:01Z,2014,Low_DO,%.Sat,71.2,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2013-11-06T00:00:01Z,2014,TP,mg.L,0.22,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2013-11-06T00:00:01Z,2014,Turbidity,NTU,29,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2014-01-15T00:00:01Z,2014,DIN,mg.L,0.034999999999999996,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2014-01-15T00:00:01Z,2014,High_DO,%.Sat,92.1,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2014-01-15T00:00:01Z,2014,Low_DO,%.Sat,92.1,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2014-01-15T00:00:01Z,2014,TP,mg.L,0.05,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2014-01-15T00:00:01Z,2014,Turbidity,NTU,32.5,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2014-02-12T00:00:01Z,2014,DIN,mg.L,0.08,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2014-02-12T00:00:01Z,2014,High_DO,%.Sat,69.7,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2014-02-12T00:00:01Z,2014,Low_DO,%.Sat,69.7,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2014-02-12T00:00:01Z,2014,TP,mg.L,0.15,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2014-02-12T00:00:01Z,2014,Turbidity,NTU,14.9,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2014-03-20T00:00:01Z,2014,DIN,mg.L,0.06,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2014-03-20T00:00:01Z,2014,High_DO,%.Sat,54.6,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2014-03-20T00:00:01Z,2014,Low_DO,%.Sat,54.6,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2014-03-20T00:00:01Z,2014,TP,mg.L,0.24,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2014-03-20T00:00:01Z,2014,Turbidity,NTU,11.6,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2014-04-08T00:00:01Z,2014,DIN,mg.L,0.07,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2014-04-08T00:00:01Z,2014,High_DO,%.Sat,29,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2014-04-08T00:00:01Z,2014,Low_DO,%.Sat,29,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2014-04-08T00:00:01Z,2014,TP,mg.L,0.16,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2014-04-08T00:00:01Z,2014,Turbidity,NTU,9,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2014-05-14T00:00:01Z,2014,DIN,mg.L,0.060000000000000005,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2014-05-14T00:00:01Z,2014,High_DO,%.Sat,71.5,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2014-05-14T00:00:01Z,2014,Low_DO,%.Sat,71.5,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2014-05-14T00:00:01Z,2014,TP,mg.L,0.18,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2014-05-14T00:00:01Z,2014,Turbidity,NTU,14.8,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2014-06-25T00:00:01Z,2014,DIN,mg.L,0.04,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2014-06-25T00:00:01Z,2014,High_DO,%.Sat,61,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2014-06-25T00:00:01Z,2014,Low_DO,%.Sat,61,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2014-06-25T00:00:01Z,2014,TP,mg.L,0.16,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2014-06-25T00:00:01Z,2014,Turbidity,NTU,14.5,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2014-07-24T00:00:01Z,2015,DIN,mg.L,0.05,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2014-07-24T00:00:01Z,2015,High_DO,%.Sat,84,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2014-07-24T00:00:01Z,2015,Low_DO,%.Sat,84,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2014-07-24T00:00:01Z,2015,TP,mg.L,0.2,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2014-07-24T00:00:01Z,2015,Turbidity,NTU,15.2,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2014-08-27T00:00:01Z,2015,DIN,mg.L,0.04,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2014-08-27T00:00:01Z,2015,High_DO,%.Sat,55,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2014-08-27T00:00:01Z,2015,Low_DO,%.Sat,55,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2014-08-27T00:00:01Z,2015,TP,mg.L,0.16,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2014-08-27T00:00:01Z,2015,Turbidity,NTU,20.8,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2014-09-11T00:00:01Z,2015,DIN,mg.L,0.015,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2014-09-11T00:00:01Z,2015,High_DO,%.Sat,60,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2014-09-11T00:00:01Z,2015,Low_DO,%.Sat,60,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2014-09-11T00:00:01Z,2015,TP,mg.L,0.05,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2014-09-11T00:00:01Z,2015,Turbidity,NTU,7.1,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2014-10-23T00:00:01Z,2015,DIN,mg.L,0.015,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2014-10-23T00:00:01Z,2015,High_DO,%.Sat,78,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2014-10-23T00:00:01Z,2015,Low_DO,%.Sat,78,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2014-10-23T00:00:01Z,2015,TP,mg.L,0.11,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2014-10-23T00:00:01Z,2015,Turbidity,NTU,6.3,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2014-11-26T00:00:01Z,2015,DIN,mg.L,0.015,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2014-11-26T00:00:01Z,2015,High_DO,%.Sat,100,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2014-11-26T00:00:01Z,2015,Low_DO,%.Sat,100,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2014-11-26T00:00:01Z,2015,TP,mg.L,0.05,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2014-11-26T00:00:01Z,2015,Turbidity,NTU,15.2,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2014-12-11T00:00:01Z,2015,DIN,mg.L,0.19999999999999998,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2014-12-11T00:00:01Z,2015,High_DO,%.Sat,103,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2014-12-11T00:00:01Z,2015,Low_DO,%.Sat,103,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2014-12-11T00:00:01Z,2015,TP,mg.L,0.28,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2014-12-11T00:00:01Z,2015,Turbidity,NTU,14.3,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2015-01-08T00:00:01Z,2015,DIN,mg.L,0.03,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2015-01-08T00:00:01Z,2015,High_DO,%.Sat,64,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2015-01-08T00:00:01Z,2015,Low_DO,%.Sat,64,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2015-01-08T00:00:01Z,2015,TP,mg.L,0.19,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2015-01-08T00:00:01Z,2015,Turbidity,NTU,12.9,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2015-02-05T00:00:01Z,2015,DIN,mg.L,0.015,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2015-02-05T00:00:01Z,2015,High_DO,%.Sat,87,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2015-02-05T00:00:01Z,2015,Low_DO,%.Sat,87,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2015-02-05T00:00:01Z,2015,TP,mg.L,0.18,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2015-02-05T00:00:01Z,2015,Turbidity,NTU,15.6,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2015-03-05T00:00:01Z,2015,DIN,mg.L,0.03,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2015-03-05T00:00:01Z,2015,High_DO,%.Sat,72,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2015-03-05T00:00:01Z,2015,Low_DO,%.Sat,72,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2015-03-05T00:00:01Z,2015,TP,mg.L,0.22,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2015-03-05T00:00:01Z,2015,Turbidity,NTU,13.8,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2015-04-02T00:00:01Z,2015,DIN,mg.L,0.015,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2015-04-02T00:00:01Z,2015,High_DO,%.Sat,75,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2015-04-02T00:00:01Z,2015,Low_DO,%.Sat,75,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2015-04-02T00:00:01Z,2015,TP,mg.L,0.32,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2015-04-02T00:00:01Z,2015,Turbidity,NTU,3.9,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2015-06-03T00:00:01Z,2015,DIN,mg.L,0.08,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2015-06-03T00:00:01Z,2015,High_DO,%.Sat,62,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2015-06-03T00:00:01Z,2015,Low_DO,%.Sat,62,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2015-06-03T00:00:01Z,2015,TP,mg.L,0.05,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2015-06-03T00:00:01Z,2015,Turbidity,NTU,11.3,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2015-07-02T00:00:01Z,2016,DIN,mg.L,0.04,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2015-07-02T00:00:01Z,2016,High_DO,%.Sat,68,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2015-07-02T00:00:01Z,2016,Low_DO,%.Sat,68,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2015-07-02T00:00:01Z,2016,TP,mg.L,0.29,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2015-07-02T00:00:01Z,2016,Turbidity,NTU,15.4,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,20,0.1,45,high,median
TC4A,2015-07-30T00:00:01Z,2016,DIN,mg.L,0.02,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.07,0.003,0.09,high,median
TC4A,2015-07-30T00:00:01Z,2016,High_DO,%.Sat,76,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,105,0.5,120,high,median
TC4A,2015-07-30T00:00:01Z,2016,Low_DO,%.Sat,76,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,85,0.5,70,low,median
TC4A,2015-07-30T00:00:01Z,2016,TP,mg.L,0.2,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,0.05,0.01,0.09,high,median
TC4A,2015-07-30T00:00:01Z,2016,Turbidity,NTU,14.6,Ross,TCC,DT,Estuarine,Bohle River,Louisa Creek,348,0.27951807228915665,52,0.14942528735632185,-19.22024138,146.736069336,20,0.1,45,high,median
