Region,n3_sst_1,LayerName,MonthlyMeanSst,LayerDate,Year,Month,Fyear,AnnualMeanSst,AnnualLtm,MonthlyLtm,MonthlyMeanSstPercentileRank,AnnualMeanSstPercentileRank,AnnualAnomaly,MonthlyAnomaly,AnnualPercentageOfLtm,MonthlyPercentageOfLtm
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_308,23.6,2010-08-31T12:00:00Z,2010,Aug,2011,25.9,25.6,22.5,96.7,74.4,0.3,1.1,101.2,104.9
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_309,24.9,2010-09-30T12:00:00Z,2010,Sep,2011,25.9,25.6,23.4,100,74.4,0.3,1.5,101.2,106.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_310,25.6,2010-10-31T12:00:00Z,2010,Oct,2011,25.9,25.6,24.8,86.7,74.4,0.3,0.8,101.2,103.2
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_311,26.3,2010-11-30T12:00:00Z,2010,Nov,2011,25.9,25.6,26.2,53.3,74.4,0.3,0.1,101.2,100.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_312,27.7,2010-12-31T12:00:00Z,2010,Dec,2011,25.9,25.6,27.4,60,74.4,0.3,0.3,101.2,101.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_313,28.5,2011-01-31T12:00:00Z,2011,Jan,2011,25.9,25.6,28.1,76.7,74.4,0.3,0.4,101.2,101.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_314,28.1,2011-02-28T12:00:00Z,2011,Feb,2011,25.9,25.6,28.4,23.3,74.4,0.3,-0.3,101.2,98.9
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_315,28,2011-03-31T12:00:00Z,2011,Mar,2011,25.9,25.6,27.8,53.3,74.4,0.3,0.2,101.2,100.7
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_316,26.6,2011-04-30T12:00:00Z,2011,Apr,2011,25.9,25.6,26.8,23.3,74.4,0.3,-0.2,101.2,99.3
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_317,24.8,2011-05-31T12:00:00Z,2011,May,2011,25.9,25.6,25.3,20,74.4,0.3,-0.5,101.2,98
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_318,23.1,2011-06-30T12:00:00Z,2011,Jun,2011,25.9,25.6,23.7,13.3,74.4,0.3,-0.6,101.2,97.5
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_319,21.9,2011-07-31T12:00:00Z,2011,Jul,2012,25.4,25.6,22.6,6.7,22.6,-0.2,-0.7,99.2,96.9
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_320,21.9,2011-08-31T12:00:00Z,2011,Aug,2012,25.4,25.6,22.5,16.7,22.6,-0.2,-0.6,99.2,97.3
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_321,22.5,2011-09-30T12:00:00Z,2011,Sep,2012,25.4,25.6,23.4,3.3,22.6,-0.2,-0.9,99.2,96.2
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_322,24.4,2011-10-31T12:00:00Z,2011,Oct,2012,25.4,25.6,24.8,10,22.6,-0.2,-0.4,99.2,98.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_323,26.1,2011-11-30T12:00:00Z,2011,Nov,2012,25.4,25.6,26.2,36.7,22.6,-0.2,-0.1,99.2,99.6
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_324,27.7,2011-12-31T12:00:00Z,2011,Dec,2012,25.4,25.6,27.4,60,22.6,-0.2,0.3,99.2,101.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_325,28.1,2012-01-31T12:00:00Z,2012,Jan,2012,25.4,25.6,28.1,43.3,22.6,-0.2,0,99.2,100
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_326,28.8,2012-02-29T12:00:00Z,2012,Feb,2012,25.4,25.6,28.4,80,22.6,-0.2,0.4,99.2,101.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_327,28.2,2012-03-31T12:00:00Z,2012,Mar,2012,25.4,25.6,27.8,66.7,22.6,-0.2,0.4,99.2,101.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_328,26.8,2012-04-30T12:00:00Z,2012,Apr,2012,25.4,25.6,26.8,46.7,22.6,-0.2,0,99.2,100
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_329,25.1,2012-05-31T12:00:00Z,2012,May,2012,25.4,25.6,25.3,26.7,22.6,-0.2,-0.2,99.2,99.2
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_330,23,2012-06-30T12:00:00Z,2012,Jun,2012,25.4,25.6,23.7,6.7,22.6,-0.2,-0.7,99.2,97
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_331,22,2012-07-31T12:00:00Z,2012,Jul,2013,25.5,25.6,22.6,16.7,29.1,-0.1,-0.6,99.6,97.3
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_332,21.7,2012-08-31T12:00:00Z,2012,Aug,2013,25.5,25.6,22.5,0,29.1,-0.1,-0.8,99.6,96.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_333,23.4,2012-09-30T12:00:00Z,2012,Sep,2013,25.5,25.6,23.4,53.3,29.1,-0.1,0,99.6,100
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_334,24.8,2012-10-31T12:00:00Z,2012,Oct,2013,25.5,25.6,24.8,50,29.1,-0.1,0,99.6,100
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_335,26,2012-11-30T12:00:00Z,2012,Nov,2013,25.5,25.6,26.2,26.7,29.1,-0.1,-0.2,99.6,99.2
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_336,27.5,2012-12-31T12:00:00Z,2012,Dec,2013,25.5,25.6,27.4,40,29.1,-0.1,0.1,99.6,100.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_337,28.2,2013-01-31T12:00:00Z,2013,Jan,2013,25.5,25.6,28.1,50,29.1,-0.1,0.1,99.6,100.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_338,28.6,2013-02-28T12:00:00Z,2013,Feb,2013,25.5,25.6,28.4,66.7,29.1,-0.1,0.2,99.6,100.7
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_339,27.7,2013-03-31T12:00:00Z,2013,Mar,2013,25.5,25.6,27.8,33.3,29.1,-0.1,-0.1,99.6,99.6
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_340,26.7,2013-04-30T12:00:00Z,2013,Apr,2013,25.5,25.6,26.8,36.7,29.1,-0.1,-0.1,99.6,99.6
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_341,25.3,2013-05-31T12:00:00Z,2013,May,2013,25.5,25.6,25.3,40,29.1,-0.1,0,99.6,100
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_342,23.8,2013-06-30T12:00:00Z,2013,Jun,2013,25.5,25.6,23.7,36.7,29.1,-0.1,0.1,99.6,100.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_343,22.8,2013-07-31T12:00:00Z,2013,Jul,2014,25.8,25.6,22.6,56.7,55,0.2,0.2,100.8,100.9
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_344,23,2013-08-31T12:00:00Z,2013,Aug,2014,25.8,25.6,22.5,80,55,0.2,0.5,100.8,102.2
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_345,24,2013-09-30T12:00:00Z,2013,Sep,2014,25.8,25.6,23.4,80,55,0.2,0.6,100.8,102.6
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_346,25.6,2013-10-31T12:00:00Z,2013,Oct,2014,25.8,25.6,24.8,86.7,55,0.2,0.8,100.8,103.2
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_347,26.7,2013-11-30T12:00:00Z,2013,Nov,2014,25.8,25.6,26.2,86.7,55,0.2,0.5,100.8,101.9
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_348,27.5,2013-12-31T12:00:00Z,2013,Dec,2014,25.8,25.6,27.4,40,55,0.2,0.1,100.8,100.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_349,28.1,2014-01-31T12:00:00Z,2014,Jan,2014,25.8,25.6,28.1,43.3,55,0.2,0,100.8,100
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_350,27.8,2014-02-28T12:00:00Z,2014,Feb,2014,25.8,25.6,28.4,10,55,0.2,-0.6,100.8,97.9
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_351,27.1,2014-03-31T12:00:00Z,2014,Mar,2014,25.8,25.6,27.8,10,55,0.2,-0.7,100.8,97.5
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_352,26.8,2014-04-30T12:00:00Z,2014,Apr,2014,25.8,25.6,26.8,46.7,55,0.2,0,100.8,100
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_353,25.6,2014-05-31T12:00:00Z,2014,May,2014,25.8,25.6,25.3,73.3,55,0.2,0.3,100.8,101.2
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_354,24.3,2014-06-30T12:00:00Z,2014,Jun,2014,25.8,25.6,23.7,90,55,0.2,0.6,100.8,102.5
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_355,22.9,2014-07-31T12:00:00Z,2014,Jul,2015,25.9,25.6,22.6,70,74.4,0.3,0.3,101.2,101.3
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_356,22.5,2014-08-31T12:00:00Z,2014,Aug,2015,25.9,25.6,22.5,50,74.4,0.3,0,101.2,100
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_357,23.2,2014-09-30T12:00:00Z,2014,Sep,2015,25.9,25.6,23.4,36.7,74.4,0.3,-0.2,101.2,99.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_358,24.6,2014-10-31T12:00:00Z,2014,Oct,2015,25.9,25.6,24.8,26.7,74.4,0.3,-0.2,101.2,99.2
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_359,26.2,2014-11-30T12:00:00Z,2014,Nov,2015,25.9,25.6,26.2,46.7,74.4,0.3,0,101.2,100
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_360,27.9,2014-12-31T12:00:00Z,2014,Dec,2015,25.9,25.6,27.4,86.7,74.4,0.3,0.5,101.2,101.8
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_361,28.7,2015-01-31T12:00:00Z,2015,Jan,2015,25.9,25.6,28.1,83.3,74.4,0.3,0.6,101.2,102.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_362,28.5,2015-02-28T12:00:00Z,2015,Feb,2015,25.9,25.6,28.4,56.7,74.4,0.3,0.1,101.2,100.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_363,28.5,2015-03-31T12:00:00Z,2015,Mar,2015,25.9,25.6,27.8,90,74.4,0.3,0.7,101.2,102.5
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_364,27.5,2015-04-30T12:00:00Z,2015,Apr,2015,25.9,25.6,26.8,93.3,74.4,0.3,0.7,101.2,102.6
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_365,25.7,2015-05-31T12:00:00Z,2015,May,2015,25.9,25.6,25.3,80,74.4,0.3,0.4,101.2,101.6
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_366,24,2015-06-30T12:00:00Z,2015,Jun,2015,25.9,25.6,23.7,70,74.4,0.3,0.3,101.2,101.3
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_367,22.9,2015-07-31T12:00:00Z,2015,Jul,2016,26.1,25.6,22.6,70,90.6,0.5,0.3,102,101.3
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_368,22.9,2015-08-31T12:00:00Z,2015,Aug,2016,26.1,25.6,22.5,70,90.6,0.5,0.4,102,101.8
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_369,23.9,2015-09-30T12:00:00Z,2015,Sep,2016,26.1,25.6,23.4,76.7,90.6,0.5,0.5,102,102.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_370,24.4,2015-10-31T12:00:00Z,2015,Oct,2016,26.1,25.6,24.8,10,90.6,0.5,-0.4,102,98.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_371,26.4,2015-11-30T12:00:00Z,2015,Nov,2016,26.1,25.6,26.2,63.3,90.6,0.5,0.2,102,100.8
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_372,27.6,2015-12-31T12:00:00Z,2015,Dec,2016,26.1,25.6,27.4,53.3,90.6,0.5,0.2,102,100.7
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_373,28.5,2016-01-31T12:00:00Z,2016,Jan,2016,26.1,25.6,28.1,76.7,90.6,0.5,0.4,102,101.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_374,29.1,2016-02-29T12:00:00Z,2016,Feb,2016,26.1,25.6,28.4,96.7,90.6,0.5,0.7,102,102.5
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_375,28.5,2016-03-31T12:00:00Z,2016,Mar,2016,26.1,25.6,27.8,90,90.6,0.5,0.7,102,102.5
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_376,27.5,2016-04-30T12:00:00Z,2016,Apr,2016,26.1,25.6,26.8,93.3,90.6,0.5,0.7,102,102.6
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_377,26.5,2016-05-31T12:00:00Z,2016,May,2016,26.1,25.6,25.3,100,90.6,0.5,1.2,102,104.7
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_378,25.2,2016-06-30T12:00:00Z,2016,Jun,2016,26.1,25.6,23.7,100,90.6,0.5,1.5,102,106.3
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_379,24.1,2016-07-31T12:00:00Z,2016,Jul,2017,26.2,25.6,22.6,100,97,0.6,1.5,102.3,106.6
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_380,23.3,2016-08-31T12:00:00Z,2016,Aug,2017,26.2,25.6,22.5,83.3,97,0.6,0.8,102.3,103.6
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_381,24.3,2016-09-30T12:00:00Z,2016,Sep,2017,26.2,25.6,23.4,93.3,97,0.6,0.9,102.3,103.8
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_382,25.7,2016-10-31T12:00:00Z,2016,Oct,2017,26.2,25.6,24.8,100,97,0.6,0.9,102.3,103.6
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_383,26.7,2016-11-30T12:00:00Z,2016,Nov,2017,26.2,25.6,26.2,86.7,97,0.6,0.5,102.3,101.9
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_384,27.7,2016-12-31T12:00:00Z,2016,Dec,2017,26.2,25.6,27.4,60,97,0.6,0.3,102.3,101.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_385,28.7,2017-01-31T12:00:00Z,2017,Jan,2017,26.2,25.6,28.1,83.3,97,0.6,0.6,102.3,102.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_386,29,2017-02-28T12:00:00Z,2017,Feb,2017,26.2,25.6,28.4,86.7,97,0.6,0.6,102.3,102.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_387,28.9,2017-03-31T12:00:00Z,2017,Mar,2017,26.2,25.6,27.8,100,97,0.6,1.1,102.3,104
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_388,26.9,2017-04-30T12:00:00Z,2017,Apr,2017,26.2,25.6,26.8,60,97,0.6,0.1,102.3,100.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_389,25.3,2017-05-31T12:00:00Z,2017,May,2017,26.2,25.6,25.3,40,97,0.6,0,102.3,100
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_390,23.8,2017-06-30T12:00:00Z,2017,Jun,2017,26.2,25.6,23.7,36.7,97,0.6,0.1,102.3,100.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_391,23.5,2017-07-31T12:00:00Z,2017,Jul,2018,25.9,25.6,22.6,93.3,74.4,0.3,0.9,101.2,104
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_392,23.6,2017-08-31T12:00:00Z,2017,Aug,2018,25.9,25.6,22.5,96.7,74.4,0.3,1.1,101.2,104.9
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_393,24.1,2017-09-30T12:00:00Z,2017,Sep,2018,25.9,25.6,23.4,86.7,74.4,0.3,0.7,101.2,103
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_394,25.6,2017-10-31T12:00:00Z,2017,Oct,2018,25.9,25.6,24.8,86.7,74.4,0.3,0.8,101.2,103.2
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_395,26.3,2017-11-30T12:00:00Z,2017,Nov,2018,25.9,25.6,26.2,53.3,74.4,0.3,0.1,101.2,100.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_396,27.6,2017-12-31T12:00:00Z,2017,Dec,2018,25.9,25.6,27.4,53.3,74.4,0.3,0.2,101.2,100.7
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_397,28.4,2018-01-31T12:00:00Z,2018,Jan,2018,25.9,25.6,28.1,63.3,74.4,0.3,0.3,101.2,101.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_398,28.4,2018-02-28T12:00:00Z,2018,Feb,2018,25.9,25.6,28.4,43.3,74.4,0.3,0,101.2,100
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_399,28.1,2018-03-31T12:00:00Z,2018,Mar,2018,25.9,25.6,27.8,60,74.4,0.3,0.3,101.2,101.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_400,26.7,2018-04-30T12:00:00Z,2018,Apr,2018,25.9,25.6,26.8,36.7,74.4,0.3,-0.1,101.2,99.6
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_401,25.2,2018-05-31T12:00:00Z,2018,May,2018,25.9,25.6,25.3,36.7,74.4,0.3,-0.1,101.2,99.6
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_402,23.4,2018-06-30T12:00:00Z,2018,Jun,2018,25.9,25.6,23.7,23.3,74.4,0.3,-0.3,101.2,98.7
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_403,22.8,2018-07-31T12:00:00Z,2018,Jul,2019,25.7,25.6,22.6,56.7,48.5,0.1,0.2,100.4,100.9
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_404,22.9,2018-08-31T12:00:00Z,2018,Aug,2019,25.7,25.6,22.5,70,48.5,0.1,0.4,100.4,101.8
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_405,23.6,2018-09-30T12:00:00Z,2018,Sep,2019,25.7,25.6,23.4,66.7,48.5,0.1,0.2,100.4,100.9
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_406,25,2018-10-31T12:00:00Z,2018,Oct,2019,25.7,25.6,24.8,66.7,48.5,0.1,0.2,100.4,100.8
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_407,26.7,2018-11-30T12:00:00Z,2018,Nov,2019,25.7,25.6,26.2,86.7,48.5,0.1,0.5,100.4,101.9
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_408,27.7,2018-12-31T12:00:00Z,2018,Dec,2019,25.7,25.6,27.4,60,48.5,0.1,0.3,100.4,101.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_409,27.6,2019-01-31T12:00:00Z,2019,Jan,2019,25.7,25.6,28.1,16.7,48.5,0.1,-0.5,100.4,98.2
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_410,27.9,2019-02-28T12:00:00Z,2019,Feb,2019,25.7,25.6,28.4,13.3,48.5,0.1,-0.5,100.4,98.2
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_411,28,2019-03-31T12:00:00Z,2019,Mar,2019,25.7,25.6,27.8,53.3,48.5,0.1,0.2,100.4,100.7
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_412,27.1,2019-04-30T12:00:00Z,2019,Apr,2019,25.7,25.6,26.8,73.3,48.5,0.1,0.3,100.4,101.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_413,25.4,2019-05-31T12:00:00Z,2019,May,2019,25.7,25.6,25.3,46.7,48.5,0.1,0.1,100.4,100.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_414,23.8,2019-06-30T12:00:00Z,2019,Jun,2019,25.7,25.6,23.7,36.7,48.5,0.1,0.1,100.4,100.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_415,22.7,2019-07-31T12:00:00Z,2019,Jul,2020,25.8,25.6,22.6,50,55,0.2,0.1,100.8,100.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_416,22.4,2019-08-31T12:00:00Z,2019,Aug,2020,25.8,25.6,22.5,46.7,55,0.2,-0.1,100.8,99.6
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_417,23,2019-09-30T12:00:00Z,2019,Sep,2020,25.8,25.6,23.4,20,55,0.2,-0.4,100.8,98.3
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_418,24.5,2019-10-31T12:00:00Z,2019,Oct,2020,25.8,25.6,24.8,23.3,55,0.2,-0.3,100.8,98.8
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_419,25.9,2019-11-30T12:00:00Z,2019,Nov,2020,25.8,25.6,26.2,16.7,55,0.2,-0.3,100.8,98.9
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_420,27.4,2019-12-31T12:00:00Z,2019,Dec,2020,25.8,25.6,27.4,33.3,55,0.2,0,100.8,100
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_421,28.4,2020-01-31T12:00:00Z,2020,Jan,2020,25.8,25.6,28.1,63.3,55,0.2,0.3,100.8,101.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_422,29.5,2020-02-29T12:00:00Z,2020,Feb,2020,25.8,25.6,28.4,100,55,0.2,1.1,100.8,103.9
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_423,28.5,2020-03-31T12:00:00Z,2020,Mar,2020,25.8,25.6,27.8,90,55,0.2,0.7,100.8,102.5
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_424,27.4,2020-04-30T12:00:00Z,2020,Apr,2020,25.8,25.6,26.8,90,55,0.2,0.6,100.8,102.2
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_425,25.6,2020-05-31T12:00:00Z,2020,May,2020,25.8,25.6,25.3,73.3,55,0.2,0.3,100.8,101.2
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_426,23.9,2020-06-30T12:00:00Z,2020,Jun,2020,25.8,25.6,23.7,56.7,55,0.2,0.2,100.8,100.8
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_427,22.9,2020-07-31T12:00:00Z,2020,Jul,2021,25.8,25.6,22.6,70,55,0.2,0.3,100.8,101.3
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_428,22.9,2020-08-31T12:00:00Z,2020,Aug,2021,25.8,25.6,22.5,70,55,0.2,0.4,100.8,101.8
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_429,23.6,2020-09-30T12:00:00Z,2020,Sep,2021,25.8,25.6,23.4,66.7,55,0.2,0.2,100.8,100.9
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_430,24.9,2020-10-31T12:00:00Z,2020,Oct,2021,25.8,25.6,24.8,63.3,55,0.2,0.1,100.8,100.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_431,26.5,2020-11-30T12:00:00Z,2020,Nov,2021,25.8,25.6,26.2,70,55,0.2,0.3,100.8,101.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_432,27.9,2020-12-31T12:00:00Z,2020,Dec,2021,25.8,25.6,27.4,86.7,55,0.2,0.5,100.8,101.8
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_433,28.2,2021-01-31T12:00:00Z,2021,Jan,2021,25.8,25.6,28.1,50,55,0.2,0.1,100.8,100.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_434,28.5,2021-02-28T12:00:00Z,2021,Feb,2021,25.8,25.6,28.4,56.7,55,0.2,0.1,100.8,100.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_435,28.2,2021-03-31T12:00:00Z,2021,Mar,2021,25.8,25.6,27.8,66.7,55,0.2,0.4,100.8,101.4
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_436,27.1,2021-04-30T12:00:00Z,2021,Apr,2021,25.8,25.6,26.8,73.3,55,0.2,0.3,100.8,101.1
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_437,25.5,2021-05-31T12:00:00Z,2021,May,2021,25.8,25.6,25.3,60,55,0.2,0.2,100.8,100.8
Mackay Whitsunday Isaac,28.149024963378906,n3_sst_438,23.9,2021-06-30T12:00:00Z,2021,Jun,2021,25.8,25.6,23.7,56.7,55,0.2,0.2,100.8,100.8
Wet Tropics,28.63907814025879,n3_sst_67,23.3,1990-07-31T12:00:00Z,1990,Jul,1991,25.6,26.4,23.8,16.7,0,-0.8,-0.5,97,97.9
Wet Tropics,28.63907814025879,n3_sst_68,23.7,1990-08-31T12:00:00Z,1990,Aug,1991,25.6,26.4,23.8,46.7,0,-0.8,-0.1,97,99.6
Wet Tropics,28.63907814025879,n3_sst_69,23.9,1990-09-30T12:00:00Z,1990,Sep,1991,25.6,26.4,24.6,3.3,0,-0.8,-0.7,97,97.2
Wet Tropics,28.63907814025879,n3_sst_70,25.1,1990-10-31T12:00:00Z,1990,Oct,1991,25.6,26.4,25.8,3.3,0,-0.8,-0.7,97,97.3
Wet Tropics,28.63907814025879,n3_sst_71,26.7,1990-11-30T12:00:00Z,1990,Nov,1991,25.6,26.4,27,20,0,-0.8,-0.3,97,98.9
Wet Tropics,28.63907814025879,n3_sst_72,27.2,1990-12-31T12:00:00Z,1990,Dec,1991,25.6,26.4,28.1,3.3,0,-0.8,-0.9,97,96.8
Wet Tropics,28.63907814025879,n3_sst_73,28.3,1991-01-31T12:00:00Z,1991,Jan,1991,25.6,26.4,28.8,10,0,-0.8,-0.5,97,98.3
Wet Tropics,28.63907814025879,n3_sst_74,28.7,1991-02-28T12:00:00Z,1991,Feb,1991,25.6,26.4,29,26.7,0,-0.8,-0.3,97,99
Wet Tropics,28.63907814025879,n3_sst_75,26.7,1991-03-31T12:00:00Z,1991,Mar,1991,25.6,26.4,28.4,0,0,-0.8,-1.7,97,94
Wet Tropics,28.63907814025879,n3_sst_76,26,1991-04-30T12:00:00Z,1991,Apr,1991,25.6,26.4,27.3,3.3,0,-0.8,-1.3,97,95.2
Wet Tropics,28.63907814025879,n3_sst_77,24.4,1991-05-31T12:00:00Z,1991,May,1991,25.6,26.4,25.9,0,0,-0.8,-1.5,97,94.2
Wet Tropics,28.63907814025879,n3_sst_78,23.2,1991-06-30T12:00:00Z,1991,Jun,1991,25.6,26.4,24.6,0,0,-0.8,-1.4,97,94.3
Wet Tropics,28.63907814025879,n3_sst_79,23.2,1991-07-31T12:00:00Z,1991,Jul,1992,26.1,26.4,23.8,10,9.7,-0.3,-0.6,98.9,97.5
Wet Tropics,28.63907814025879,n3_sst_80,23.5,1991-08-31T12:00:00Z,1991,Aug,1992,26.1,26.4,23.8,30,9.7,-0.3,-0.3,98.9,98.7
Wet Tropics,28.63907814025879,n3_sst_81,24.2,1991-09-30T12:00:00Z,1991,Sep,1992,26.1,26.4,24.6,20,9.7,-0.3,-0.4,98.9,98.4
Wet Tropics,28.63907814025879,n3_sst_82,25.7,1991-10-31T12:00:00Z,1991,Oct,1992,26.1,26.4,25.8,43.3,9.7,-0.3,-0.1,98.9,99.6
Wet Tropics,28.63907814025879,n3_sst_83,26.5,1991-11-30T12:00:00Z,1991,Nov,1992,26.1,26.4,27,3.3,9.7,-0.3,-0.5,98.9,98.1
