Region,Basin,LayerName,MonthlyMeanRainfall,LayerDate,Year,Month,Fyear,AnnualMeanRainfall,AnnualLtm,monthly_ltm,MonthlyMeanRainfallPercentileRank,AnnualMeanRainfallPercentileRank,annual_anomaly,monthly_anomaly,annual_percentage_of_ltm,monthly_percentage_of_ltm
Wet Tropics,Mossman,n3_rainfall_1211,89,2011-11-30,2011,Nov,2012,2598,2040,85,62,84,558,4,127.4,104.7
Wet Tropics,Mossman,n3_rainfall_1212,255,2011-12-31,2011,Dec,2012,2598,2040,223,66,84,558,32,127.4,114.3
Wet Tropics,Mossman,n3_rainfall_1213,291,2012-01-31,2012,Jan,2012,2598,2040,384,41,84,558,-93,127.4,75.8
Wet Tropics,Mossman,n3_rainfall_1214,342,2012-02-29,2012,Feb,2012,2598,2040,442,38,84,558,-100,127.4,77.4
Wet Tropics,Mossman,n3_rainfall_1215,792,2012-03-31,2012,Mar,2012,2598,2040,399,90,84,558,393,127.4,198.5
Wet Tropics,Mossman,n3_rainfall_1216,159,2012-04-30,2012,Apr,2012,2598,2040,176,59,84,558,-17,127.4,90.3
Wet Tropics,Mossman,n3_rainfall_1217,382,2012-05-31,2012,May,2012,2598,2040,95,100,84,558,287,127.4,402.1
Wet Tropics,Mossman,n3_rainfall_1218,46,2012-06-30,2012,Jun,2012,2598,2040,58,52,84,558,-12,127.4,79.3
Wet Tropics,Mossman,n3_rainfall_1219,71,2012-07-31,2012,Jul,2013,1504,2040,45,83,17,-536,26,73.7,157.8
Wet Tropics,Mossman,n3_rainfall_1220,22,2012-08-31,2012,Aug,2013,1504,2040,34,38,17,-536,-12,73.7,64.7
Wet Tropics,Mossman,n3_rainfall_1221,17,2012-09-30,2012,Sep,2013,1504,2040,34,45,17,-536,-17,73.7,50
Wet Tropics,Mossman,n3_rainfall_1222,33,2012-10-31,2012,Oct,2013,1504,2040,67,38,17,-536,-34,73.7,49.3
Wet Tropics,Mossman,n3_rainfall_1223,31,2012-11-30,2012,Nov,2013,1504,2040,85,34,17,-536,-54,73.7,36.5
Wet Tropics,Mossman,n3_rainfall_1224,41,2012-12-31,2012,Dec,2013,1504,2040,223,0,17,-536,-182,73.7,18.4
Wet Tropics,Mossman,n3_rainfall_1225,525,2013-01-31,2013,Jan,2013,1504,2040,384,79,17,-536,141,73.7,136.7
Wet Tropics,Mossman,n3_rainfall_1226,148,2013-02-28,2013,Feb,2013,1504,2040,442,7,17,-536,-294,73.7,33.5
Wet Tropics,Mossman,n3_rainfall_1227,311,2013-03-31,2013,Mar,2013,1504,2040,399,48,17,-536,-88,73.7,77.9
Wet Tropics,Mossman,n3_rainfall_1228,193,2013-04-30,2013,Apr,2013,1504,2040,176,76,17,-536,17,73.7,109.7
Wet Tropics,Mossman,n3_rainfall_1229,88,2013-05-31,2013,May,2013,1504,2040,95,59,17,-536,-7,73.7,92.6
Wet Tropics,Mossman,n3_rainfall_1230,24,2013-06-30,2013,Jun,2013,1504,2040,58,17,17,-536,-34,73.7,41.4
Wet Tropics,Mossman,n3_rainfall_1231,43,2013-07-31,2013,Jul,2014,2402,2040,45,59,77,362,-2,117.7,95.6
Wet Tropics,Mossman,n3_rainfall_1232,28,2013-08-31,2013,Aug,2014,2402,2040,34,52,77,362,-6,117.7,82.4
Wet Tropics,Mossman,n3_rainfall_1233,49,2013-09-30,2013,Sep,2014,2402,2040,34,76,77,362,15,117.7,144.1
Wet Tropics,Mossman,n3_rainfall_1234,42,2013-10-31,2013,Oct,2014,2402,2040,67,55,77,362,-25,117.7,62.7
Wet Tropics,Mossman,n3_rainfall_1235,246,2013-11-30,2013,Nov,2014,2402,2040,85,93,77,362,161,117.7,289.4
Wet Tropics,Mossman,n3_rainfall_1236,66,2013-12-31,2013,Dec,2014,2402,2040,223,14,77,362,-157,117.7,29.6
Wet Tropics,Mossman,n3_rainfall_1237,260,2014-01-31,2014,Jan,2014,2402,2040,384,31,77,362,-124,117.7,67.7
Wet Tropics,Mossman,n3_rainfall_1238,653,2014-02-28,2014,Feb,2014,2402,2040,442,90,77,362,211,117.7,147.7
Wet Tropics,Mossman,n3_rainfall_1239,315,2014-03-31,2014,Mar,2014,2402,2040,399,52,77,362,-84,117.7,78.9
Wet Tropics,Mossman,n3_rainfall_1240,456,2014-04-30,2014,Apr,2014,2402,2040,176,97,77,362,280,117.7,259.1
Wet Tropics,Mossman,n3_rainfall_1241,86,2014-05-31,2014,May,2014,2402,2040,95,55,77,362,-9,117.7,90.5
Wet Tropics,Mossman,n3_rainfall_1242,158,2014-06-30,2014,Jun,2014,2402,2040,58,97,77,362,100,117.7,272.4
Wet Tropics,Mossman,n3_rainfall_1243,21,2014-07-31,2014,Jul,2015,1378,2040,45,28,13,-662,-24,67.5,46.7
Wet Tropics,Mossman,n3_rainfall_1244,28,2014-08-31,2014,Aug,2015,1378,2040,34,52,13,-662,-6,67.5,82.4
Wet Tropics,Mossman,n3_rainfall_1245,5,2014-09-30,2014,Sep,2015,1378,2040,34,10,13,-662,-29,67.5,14.7
Wet Tropics,Mossman,n3_rainfall_1246,16,2014-10-31,2014,Oct,2015,1378,2040,67,14,13,-662,-51,67.5,23.9
Wet Tropics,Mossman,n3_rainfall_1247,18,2014-11-30,2014,Nov,2015,1378,2040,85,10,13,-662,-67,67.5,21.2
Wet Tropics,Mossman,n3_rainfall_1248,80,2014-12-31,2014,Dec,2015,1378,2040,223,24,13,-662,-143,67.5,35.9
Wet Tropics,Mossman,n3_rainfall_1249,250,2015-01-31,2015,Jan,2015,1378,2040,384,28,13,-662,-134,67.5,65.1
Wet Tropics,Mossman,n3_rainfall_1250,372,2015-02-28,2015,Feb,2015,1378,2040,442,48,13,-662,-70,67.5,84.2
Wet Tropics,Mossman,n3_rainfall_1251,309,2015-03-31,2015,Mar,2015,1378,2040,399,45,13,-662,-90,67.5,77.4
Wet Tropics,Mossman,n3_rainfall_1252,63,2015-04-30,2015,Apr,2015,1378,2040,176,14,13,-662,-113,67.5,35.8
Wet Tropics,Mossman,n3_rainfall_1253,25,2015-05-31,2015,May,2015,1378,2040,95,10,13,-662,-70,67.5,26.3
Wet Tropics,Mossman,n3_rainfall_1254,191,2015-06-30,2015,Jun,2015,1378,2040,58,100,13,-662,133,67.5,329.3
Wet Tropics,Mossman,n3_rainfall_1255,17,2015-07-31,2015,Jul,2016,1884,2040,45,17,30,-156,-28,92.4,37.8
Wet Tropics,Mossman,n3_rainfall_1256,29,2015-08-31,2015,Aug,2016,1884,2040,34,59,30,-156,-5,92.4,85.3
Wet Tropics,Mossman,n3_rainfall_1257,42,2015-09-30,2015,Sep,2016,1884,2040,34,69,30,-156,8,92.4,123.5
Wet Tropics,Mossman,n3_rainfall_1258,53,2015-10-31,2015,Oct,2016,1884,2040,67,59,30,-156,-14,92.4,79.1
Wet Tropics,Mossman,n3_rainfall_1259,65,2015-11-30,2015,Nov,2016,1884,2040,85,55,30,-156,-20,92.4,76.5
Wet Tropics,Mossman,n3_rainfall_1260,537,2015-12-31,2015,Dec,2016,1884,2040,223,97,30,-156,314,92.4,240.8
Wet Tropics,Mossman,n3_rainfall_1261,163,2016-01-31,2016,Jan,2016,1884,2040,384,10,30,-156,-221,92.4,42.4
Wet Tropics,Mossman,n3_rainfall_1262,110,2016-02-29,2016,Feb,2016,1884,2040,442,3,30,-156,-332,92.4,24.9
Wet Tropics,Mossman,n3_rainfall_1263,367,2016-03-31,2016,Mar,2016,1884,2040,399,62,30,-156,-32,92.4,92
Wet Tropics,Mossman,n3_rainfall_1264,101,2016-04-30,2016,Apr,2016,1884,2040,176,31,30,-156,-75,92.4,57.4
Wet Tropics,Mossman,n3_rainfall_1265,296,2016-05-31,2016,May,2016,1884,2040,95,97,30,-156,201,92.4,311.6
Wet Tropics,Mossman,n3_rainfall_1266,104,2016-06-30,2016,Jun,2016,1884,2040,58,86,30,-156,46,92.4,179.3
Wet Tropics,Mossman,n3_rainfall_1267,113,2016-07-31,2016,Jul,2017,1818,2040,45,100,27,-222,68,89.1,251.1
Wet Tropics,Mossman,n3_rainfall_1268,37,2016-08-31,2016,Aug,2017,1818,2040,34,69,27,-222,3,89.1,108.8
Wet Tropics,Mossman,n3_rainfall_1269,52,2016-09-30,2016,Sep,2017,1818,2040,34,83,27,-222,18,89.1,152.9
Wet Tropics,Mossman,n3_rainfall_1270,72,2016-10-31,2016,Oct,2017,1818,2040,67,72,27,-222,5,89.1,107.5
Wet Tropics,Mossman,n3_rainfall_1271,23,2016-11-30,2016,Nov,2017,1818,2040,85,21,27,-222,-62,89.1,27.1
Wet Tropics,Mossman,n3_rainfall_1272,100,2016-12-31,2016,Dec,2017,1818,2040,223,34,27,-222,-123,89.1,44.8
Wet Tropics,Mossman,n3_rainfall_1273,457,2017-01-31,2017,Jan,2017,1818,2040,384,66,27,-222,73,89.1,119
Wet Tropics,Mossman,n3_rainfall_1274,552,2017-02-28,2017,Feb,2017,1818,2040,442,69,27,-222,110,89.1,124.9
Wet Tropics,Mossman,n3_rainfall_1275,171,2017-03-31,2017,Mar,2017,1818,2040,399,21,27,-222,-228,89.1,42.9
Wet Tropics,Mossman,n3_rainfall_1276,141,2017-04-30,2017,Apr,2017,1818,2040,176,52,27,-222,-35,89.1,80.1
Wet Tropics,Mossman,n3_rainfall_1277,66,2017-05-31,2017,May,2017,1818,2040,95,34,27,-222,-29,89.1,69.5
Wet Tropics,Mossman,n3_rainfall_1278,34,2017-06-30,2017,Jun,2017,1818,2040,58,34,27,-222,-24,89.1,58.6
Wet Tropics,Mossman,n3_rainfall_1279,48,2017-07-31,2017,Jul,2018,2314,2040,45,62,74,274,3,113.4,106.7
Wet Tropics,Mossman,n3_rainfall_1280,5,2017-08-31,2017,Aug,2018,2314,2040,34,10,74,274,-29,113.4,14.7
Wet Tropics,Mossman,n3_rainfall_1281,20,2017-09-30,2017,Sep,2018,2314,2040,34,48,74,274,-14,113.4,58.8
Wet Tropics,Mossman,n3_rainfall_1282,257,2017-10-31,2017,Oct,2018,2314,2040,67,97,74,274,190,113.4,383.6
Wet Tropics,Mossman,n3_rainfall_1283,118,2017-11-30,2017,Nov,2018,2314,2040,85,76,74,274,33,113.4,138.8
Wet Tropics,Mossman,n3_rainfall_1284,41,2017-12-31,2017,Dec,2018,2314,2040,223,0,74,274,-182,113.4,18.4
Wet Tropics,Mossman,n3_rainfall_1285,286,2018-01-31,2018,Jan,2018,2314,2040,384,38,74,274,-98,113.4,74.5
Wet Tropics,Mossman,n3_rainfall_1286,362,2018-02-28,2018,Feb,2018,2314,2040,442,45,74,274,-80,113.4,81.9
Wet Tropics,Mossman,n3_rainfall_1287,1057,2018-03-31,2018,Mar,2018,2314,2040,399,100,74,274,658,113.4,264.9
Wet Tropics,Mossman,n3_rainfall_1288,58,2018-04-30,2018,Apr,2018,2314,2040,176,3,74,274,-118,113.4,33
Wet Tropics,Mossman,n3_rainfall_1289,37,2018-05-31,2018,May,2018,2314,2040,95,24,74,274,-58,113.4,38.9
Wet Tropics,Mossman,n3_rainfall_1290,25,2018-06-30,2018,Jun,2018,2314,2040,58,24,74,274,-33,113.4,43.1
Wet Tropics,Mossman,n3_rainfall_1291,68,2018-07-31,2018,Jul,2019,3009,2040,45,79,97,969,23,147.5,151.1
Wet Tropics,Mossman,n3_rainfall_1292,2,2018-08-31,2018,Aug,2019,3009,2040,34,3,97,969,-32,147.5,5.9
Wet Tropics,Mossman,n3_rainfall_1293,7,2018-09-30,2018,Sep,2019,3009,2040,34,21,97,969,-27,147.5,20.6
Wet Tropics,Mossman,n3_rainfall_1294,31,2018-10-31,2018,Oct,2019,3009,2040,67,34,97,969,-36,147.5,46.3
Wet Tropics,Mossman,n3_rainfall_1295,38,2018-11-30,2018,Nov,2019,3009,2040,85,41,97,969,-47,147.5,44.7
Wet Tropics,Mossman,n3_rainfall_1296,830,2018-12-31,2018,Dec,2019,3009,2040,223,100,97,969,607,147.5,372.2
Wet Tropics,Mossman,n3_rainfall_1297,742,2019-01-31,2019,Jan,2019,3009,2040,384,93,97,969,358,147.5,193.2
Wet Tropics,Mossman,n3_rainfall_1298,266,2019-02-28,2019,Feb,2019,3009,2040,442,21,97,969,-176,147.5,60.2
Wet Tropics,Mossman,n3_rainfall_1299,690,2019-03-31,2019,Mar,2019,3009,2040,399,83,97,969,291,147.5,172.9
Wet Tropics,Mossman,n3_rainfall_1300,199,2019-04-30,2019,Apr,2019,3009,2040,176,79,97,969,23,147.5,113.1
Wet Tropics,Mossman,n3_rainfall_1301,81,2019-05-31,2019,May,2019,3009,2040,95,48,97,969,-14,147.5,85.3
Wet Tropics,Mossman,n3_rainfall_1302,55,2019-06-30,2019,Jun,2019,3009,2040,58,59,97,969,-3,147.5,94.8
Wet Tropics,Mossman,n3_rainfall_1303,49,2019-07-31,2019,Jul,2020,1367,2040,45,66,10,-673,4,67,108.9
Wet Tropics,Mossman,n3_rainfall_1304,17,2019-08-31,2019,Aug,2020,1367,2040,34,31,10,-673,-17,67,50
Wet Tropics,Mossman,n3_rainfall_1305,3,2019-09-30,2019,Sep,2020,1367,2040,34,7,10,-673,-31,67,8.8
Wet Tropics,Mossman,n3_rainfall_1306,40,2019-10-31,2019,Oct,2020,1367,2040,67,52,10,-673,-27,67,59.7
Wet Tropics,Mossman,n3_rainfall_1307,3,2019-11-30,2019,Nov,2020,1367,2040,85,0,10,-673,-82,67,3.5
Wet Tropics,Mossman,n3_rainfall_1308,77,2019-12-31,2019,Dec,2020,1367,2040,223,21,10,-673,-146,67,34.5
Wet Tropics,Mossman,n3_rainfall_1309,444,2020-01-31,2020,Jan,2020,1367,2040,384,62,10,-673,60,67,115.6
Wet Tropics,Mossman,n3_rainfall_1310,291,2020-02-29,2020,Feb,2020,1367,2040,442,31,10,-673,-151,67,65.8
Wet Tropics,Mossman,n3_rainfall_1311,187,2020-03-31,2020,Mar,2020,1367,2040,399,28,10,-673,-212,67,46.9
Wet Tropics,Mossman,n3_rainfall_1312,58,2020-04-30,2020,Apr,2020,1367,2040,176,3,10,-673,-118,67,33
Wet Tropics,Mossman,n3_rainfall_1313,162,2020-05-31,2020,May,2020,1367,2040,95,86,10,-673,67,67,170.5
Wet Tropics,Mossman,n3_rainfall_1314,36,2020-06-30,2020,Jun,2020,1367,2040,58,38,10,-673,-22,67,62.1
Wet Tropics,Mulgrave,n3_rainfall_955,35,1990-07-31,1990,Jul,1991,2862,2654,83,17,60,208,-48,107.8,42.2
Wet Tropics,Mulgrave,n3_rainfall_956,1,1990-08-31,1990,Aug,1991,2862,2654,55,0,60,208,-54,107.8,1.8
Wet Tropics,Mulgrave,n3_rainfall_957,136,1990-09-30,1990,Sep,1991,2862,2654,55,86,60,208,81,107.8,247.3
Wet Tropics,Mulgrave,n3_rainfall_958,23,1990-10-31,1990,Oct,1991,2862,2654,98,10,60,208,-75,107.8,23.5
Wet Tropics,Mulgrave,n3_rainfall_959,8,1990-11-30,1990,Nov,1991,2862,2654,113,3,60,208,-105,107.8,7.1
Wet Tropics,Mulgrave,n3_rainfall_960,476,1990-12-31,1990,Dec,1991,2862,2654,244,90,60,208,232,107.8,195.1
Wet Tropics,Mulgrave,n3_rainfall_961,838,1991-01-31,1991,Jan,1991,2862,2654,450,93,60,208,388,107.8,186.2
Wet Tropics,Mulgrave,n3_rainfall_962,852,1991-02-28,1991,Feb,1991,2862,2654,536,79,60,208,316,107.8,159
Wet Tropics,Mulgrave,n3_rainfall_963,97,1991-03-31,1991,Mar,1991,2862,2654,491,3,60,208,-394,107.8,19.8
Wet Tropics,Mulgrave,n3_rainfall_964,194,1991-04-30,1991,Apr,1991,2862,2654,282,28,60,208,-88,107.8,68.8
Wet Tropics,Mulgrave,n3_rainfall_965,159,1991-05-31,1991,May,1991,2862,2654,154,45,60,208,5,107.8,103.2
Wet Tropics,Mulgrave,n3_rainfall_966,43,1991-06-30,1991,Jun,1991,2862,2654,95,10,60,208,-52,107.8,45.3
Wet Tropics,Mulgrave,n3_rainfall_967,62,1991-07-31,1991,Jul,1992,1352,2654,83,34,3,-1302,-21,50.9,74.7
Wet Tropics,Mulgrave,n3_rainfall_968,17,1991-08-31,1991,Aug,1992,1352,2654,55,24,3,-1302,-38,50.9,30.9
Wet Tropics,Mulgrave,n3_rainfall_969,0,1991-09-30,1991,Sep,1992,1352,2654,55,0,3,-1302,-55,50.9,0
Wet Tropics,Mulgrave,n3_rainfall_970,4,1991-10-31,1991,Oct,1992,1352,2654,98,3,3,-1302,-94,50.9,4.1
Wet Tropics,Mulgrave,n3_rainfall_971,79,1991-11-30,1991,Nov,1992,1352,2654,113,48,3,-1302,-34,50.9,69.9
Wet Tropics,Mulgrave,n3_rainfall_972,111,1991-12-31,1991,Dec,1992,1352,2654,244,38,3,-1302,-133,50.9,45.5
Wet Tropics,Mulgrave,n3_rainfall_973,101,1992-01-31,1992,Jan,1992,1352,2654,450,0,3,-1302,-349,50.9,22.4
Wet Tropics,Mulgrave,n3_rainfall_974,265,1992-02-29,1992,Feb,1992,1352,2654,536,17,3,-1302,-271,50.9,49.4
Wet Tropics,Mulgrave,n3_rainfall_975,151,1992-03-31,1992,Mar,1992,1352,2654,491,7,3,-1302,-340,50.9,30.8
Wet Tropics,Mulgrave,n3_rainfall_976,305,1992-04-30,1992,Apr,1992,1352,2654,282,69,3,-1302,23,50.9,108.2
Wet Tropics,Mulgrave,n3_rainfall_977,234,1992-05-31,1992,May,1992,1352,2654,154,86,3,-1302,80,50.9,151.9
Wet Tropics,Mulgrave,n3_rainfall_978,23,1992-06-30,1992,Jun,1992,1352,2654,95,7,3,-1302,-72,50.9,24.2
Wet Tropics,Mulgrave,n3_rainfall_979,76,1992-07-31,1992,Jul,1993,1882,2654,83,48,10,-772,-7,70.9,91.6
Wet Tropics,Mulgrave,n3_rainfall_980,23,1992-08-31,1992,Aug,1993,1882,2654,55,38,10,-772,-32,70.9,41.8
Wet Tropics,Mulgrave,n3_rainfall_981,42,1992-09-30,1992,Sep,1993,1882,2654,55,52,10,-772,-13,70.9,76.4
Wet Tropics,Mulgrave,n3_rainfall_982,25,1992-10-31,1992,Oct,1993,1882,2654,98,14,10,-772,-73,70.9,25.5
Wet Tropics,Mulgrave,n3_rainfall_983,15,1992-11-30,1992,Nov,1993,1882,2654,113,7,10,-772,-98,70.9,13.3
Wet Tropics,Mulgrave,n3_rainfall_984,431,1992-12-31,1992,Dec,1993,1882,2654,244,86,10,-772,187,70.9,176.6
Wet Tropics,Mulgrave,n3_rainfall_985,401,1993-01-31,1993,Jan,1993,1882,2654,450,45,10,-772,-49,70.9,89.1
Wet Tropics,Mulgrave,n3_rainfall_986,267,1993-02-28,1993,Feb,1993,1882,2654,536,21,10,-772,-269,70.9,49.8
Wet Tropics,Mulgrave,n3_rainfall_987,45,1993-03-31,1993,Mar,1993,1882,2654,491,0,10,-772,-446,70.9,9.2
Wet Tropics,Mulgrave,n3_rainfall_988,286,1993-04-30,1993,Apr,1993,1882,2654,282,59,10,-772,4,70.9,101.4
Wet Tropics,Mulgrave,n3_rainfall_989,168,1993-05-31,1993,May,1993,1882,2654,154,55,10,-772,14,70.9,109.1
Wet Tropics,Mulgrave,n3_rainfall_990,103,1993-06-30,1993,Jun,1993,1882,2654,95,62,10,-772,8,70.9,108.4
Wet Tropics,Mulgrave,n3_rainfall_991,128,1993-07-31,1993,Jul,1994,2487,2654,83,86,43,-167,45,93.7,154.2
Wet Tropics,Mulgrave,n3_rainfall_992,59,1993-08-31,1993,Aug,1994,2487,2654,55,62,43,-167,4,93.7,107.3
Wet Tropics,Mulgrave,n3_rainfall_993,138,1993-09-30,1993,Sep,1994,2487,2654,55,90,43,-167,83,93.7,250.9
Wet Tropics,Mulgrave,n3_rainfall_994,32,1993-10-31,1993,Oct,1994,2487,2654,98,21,43,-167,-66,93.7,32.7
Wet Tropics,Mulgrave,n3_rainfall_995,59,1993-11-30,1993,Nov,1994,2487,2654,113,45,43,-167,-54,93.7,52.2
Wet Tropics,Mulgrave,n3_rainfall_996,182,1993-12-31,1993,Dec,1994,2487,2654,244,45,43,-167,-62,93.7,74.6
Wet Tropics,Mulgrave,n3_rainfall_997,481,1994-01-31,1994,Jan,1994,2487,2654,450,62,43,-167,31,93.7,106.9
Wet Tropics,Mulgrave,n3_rainfall_998,766,1994-02-28,1994,Feb,1994,2487,2654,536,76,43,-167,230,93.7,142.9
Wet Tropics,Mulgrave,n3_rainfall_999,164,1994-03-31,1994,Mar,1994,2487,2654,491,10,43,-167,-327,93.7,33.4
Wet Tropics,Mulgrave,n3_rainfall_1000,289,1994-04-30,1994,Apr,1994,2487,2654,282,62,43,-167,7,93.7,102.5
Wet Tropics,Mulgrave,n3_rainfall_1001,106,1994-05-31,1994,May,1994,2487,2654,154,34,43,-167,-48,93.7,68.8
Wet Tropics,Mulgrave,n3_rainfall_1002,83,1994-06-30,1994,Jun,1994,2487,2654,95,52,43,-167,-12,93.7,87.4
Wet Tropics,Mulgrave,n3_rainfall_1003,182,1994-07-31,1994,Jul,1995,2389,2654,83,97,37,-265,99,90,219.3
Wet Tropics,Mulgrave,n3_rainfall_1004,84,1994-08-31,1994,Aug,1995,2389,2654,55,79,37,-265,29,90,152.7
Wet Tropics,Mulgrave,n3_rainfall_1005,44,1994-09-30,1994,Sep,1995,2389,2654,55,59,37,-265,-11,90,80
Wet Tropics,Mulgrave,n3_rainfall_1006,47,1994-10-31,1994,Oct,1995,2389,2654,98,31,37,-265,-51,90,48
Wet Tropics,Mulgrave,n3_rainfall_1007,51,1994-11-30,1994,Nov,1995,2389,2654,113,38,37,-265,-62,90,45.1
Wet Tropics,Mulgrave,n3_rainfall_1008,75,1994-12-31,1994,Dec,1995,2389,2654,244,14,37,-265,-169,90,30.7
Wet Tropics,Mulgrave,n3_rainfall_1009,110,1995-01-31,1995,Jan,1995,2389,2654,450,3,37,-265,-340,90,24.4
Wet Tropics,Mulgrave,n3_rainfall_1010,854,1995-02-28,1995,Feb,1995,2389,2654,536,83,37,-265,318,90,159.3
Wet Tropics,Mulgrave,n3_rainfall_1011,593,1995-03-31,1995,Mar,1995,2389,2654,491,76,37,-265,102,90,120.8
Wet Tropics,Mulgrave,n3_rainfall_1012,59,1995-04-30,1995,Apr,1995,2389,2654,282,3,37,-265,-223,90,20.9
Wet Tropics,Mulgrave,n3_rainfall_1013,176,1995-05-31,1995,May,1995,2389,2654,154,62,37,-265,22,90,114.3
Wet Tropics,Mulgrave,n3_rainfall_1014,114,1995-06-30,1995,Jun,1995,2389,2654,95,76,37,-265,19,90,120
Wet Tropics,Mulgrave,n3_rainfall_1015,18,1995-07-31,1995,Jul,1996,2692,2654,83,3,53,38,-65,101.4,21.7
Wet Tropics,Mulgrave,n3_rainfall_1016,291,1995-08-31,1995,Aug,1996,2692,2654,55,100,53,38,236,101.4,529.1
Wet Tropics,Mulgrave,n3_rainfall_1017,8,1995-09-30,1995,Sep,1996,2692,2654,55,7,53,38,-47,101.4,14.5
Wet Tropics,Mulgrave,n3_rainfall_1018,142,1995-10-31,1995,Oct,1996,2692,2654,98,86,53,38,44,101.4,144.9
Wet Tropics,Mulgrave,n3_rainfall_1019,79,1995-11-30,1995,Nov,1996,2692,2654,113,48,53,38,-34,101.4,69.9
Wet Tropics,Mulgrave,n3_rainfall_1020,66,1995-12-31,1995,Dec,1996,2692,2654,244,10,53,38,-178,101.4,27
Wet Tropics,Mulgrave,n3_rainfall_1021,435,1996-01-31,1996,Jan,1996,2692,2654,450,48,53,38,-15,101.4,96.7
Wet Tropics,Mulgrave,n3_rainfall_1022,398,1996-02-29,1996,Feb,1996,2692,2654,536,45,53,38,-138,101.4,74.3
Wet Tropics,Mulgrave,n3_rainfall_1023,649,1996-03-31,1996,Mar,1996,2692,2654,491,79,53,38,158,101.4,132.2
Wet Tropics,Mulgrave,n3_rainfall_1024,277,1996-04-30,1996,Apr,1996,2692,2654,282,55,53,38,-5,101.4,98.2
Wet Tropics,Mulgrave,n3_rainfall_1025,187,1996-05-31,1996,May,1996,2692,2654,154,76,53,38,33,101.4,121.4
Wet Tropics,Mulgrave,n3_rainfall_1026,142,1996-06-30,1996,Jun,1996,2692,2654,95,90,53,38,47,101.4,149.5
Wet Tropics,Mulgrave,n3_rainfall_1027,78,1996-07-31,1996,Jul,1997,2462,2654,83,52,40,-192,-5,92.8,94
Wet Tropics,Mulgrave,n3_rainfall_1028,15,1996-08-31,1996,Aug,1997,2462,2654,55,21,40,-192,-40,92.8,27.3
Wet Tropics,Mulgrave,n3_rainfall_1029,10,1996-09-30,1996,Sep,1997,2462,2654,55,21,40,-192,-45,92.8,18.2
Wet Tropics,Mulgrave,n3_rainfall_1030,249,1996-10-31,1996,Oct,1997,2462,2654,98,90,40,-192,151,92.8,254.1
Wet Tropics,Mulgrave,n3_rainfall_1031,41,1996-11-30,1996,Nov,1997,2462,2654,113,31,40,-192,-72,92.8,36.3
Wet Tropics,Mulgrave,n3_rainfall_1032,236,1996-12-31,1996,Dec,1997,2462,2654,244,55,40,-192,-8,92.8,96.7
Wet Tropics,Mulgrave,n3_rainfall_1033,455,1997-01-31,1997,Jan,1997,2462,2654,450,59,40,-192,5,92.8,101.1
Wet Tropics,Mulgrave,n3_rainfall_1034,410,1997-02-28,1997,Feb,1997,2462,2654,536,48,40,-192,-126,92.8,76.5
Wet Tropics,Mulgrave,n3_rainfall_1035,561,1997-03-31,1997,Mar,1997,2462,2654,491,69,40,-192,70,92.8,114.3
Wet Tropics,Mulgrave,n3_rainfall_1036,199,1997-04-30,1997,Apr,1997,2462,2654,282,34,40,-192,-83,92.8,70.6
Wet Tropics,Mulgrave,n3_rainfall_1037,98,1997-05-31,1997,May,1997,2462,2654,154,28,40,-192,-56,92.8,63.6
Wet Tropics,Mulgrave,n3_rainfall_1038,110,1997-06-30,1997,Jun,1997,2462,2654,95,69,40,-192,15,92.8,115.8
Wet Tropics,Mulgrave,n3_rainfall_1039,57,1997-07-31,1997,Jul,1998,2351,2654,83,28,33,-303,-26,88.6,68.7
Wet Tropics,Mulgrave,n3_rainfall_1040,71,1997-08-31,1997,Aug,1998,2351,2654,55,66,33,-303,16,88.6,129.1
Wet Tropics,Mulgrave,n3_rainfall_1041,77,1997-09-30,1997,Sep,1998,2351,2654,55,66,33,-303,22,88.6,140
Wet Tropics,Mulgrave,n3_rainfall_1042,48,1997-10-31,1997,Oct,1998,2351,2654,98,34,33,-303,-50,88.6,49
Wet Tropics,Mulgrave,n3_rainfall_1043,115,1997-11-30,1997,Nov,1998,2351,2654,113,66,33,-303,2,88.6,101.8
Wet Tropics,Mulgrave,n3_rainfall_1044,347,1997-12-31,1997,Dec,1998,2351,2654,244,79,33,-303,103,88.6,142.2
Wet Tropics,Mulgrave,n3_rainfall_1045,666,1998-01-31,1998,Jan,1998,2351,2654,450,86,33,-303,216,88.6,148
Wet Tropics,Mulgrave,n3_rainfall_1046,360,1998-02-28,1998,Feb,1998,2351,2654,536,41,33,-303,-176,88.6,67.2
Wet Tropics,Mulgrave,n3_rainfall_1047,185,1998-03-31,1998,Mar,1998,2351,2654,491,21,33,-303,-306,88.6,37.7
Wet Tropics,Mulgrave,n3_rainfall_1048,191,1998-04-30,1998,Apr,1998,2351,2654,282,24,33,-303,-91,88.6,67.7
Wet Tropics,Mulgrave,n3_rainfall_1049,183,1998-05-31,1998,May,1998,2351,2654,154,69,33,-303,29,88.6,118.8
Wet Tropics,Mulgrave,n3_rainfall_1050,51,1998-06-30,1998,Jun,1998,2351,2654,95,17,33,-303,-44,88.6,53.7
Wet Tropics,Mulgrave,n3_rainfall_1051,75,1998-07-31,1998,Jul,1999,3852,2654,83,45,90,1198,-8,145.1,90.4
Wet Tropics,Mulgrave,n3_rainfall_1052,136,1998-08-31,1998,Aug,1999,3852,2654,55,93,90,1198,81,145.1,247.3
